"","method","topic","covariate","covariate.value","estimate","std.error","ci.level","ci.lower","ci.upper","label","moderator","moderator.value"
"14","pointestimate",1,"date_label",202011,0.0133033625041253,0.00724144679440217,0.95,-0.000846558754958154,0.0277081855846626,"Topic 1(Covariate Level: 202003)","category","반려동물"
"15","pointestimate",1,"date_label",202111,0.0144832730216135,0.00896569300800874,0.95,-0.00394405038525808,0.0317679433420832,"Topic 1(Covariate Level: 202003)","category","반려동물"
"16","pointestimate",1,"date_label",202107,0.014436076600914,0.00859782784946582,0.95,-0.00324547749503767,0.030983117952186,"Topic 1(Covariate Level: 202003)","category","반려동물"
"17","pointestimate",1,"date_label",202104,0.0144006792853893,0.00832881111724718,0.95,-0.002777963569714,0.0302188611563905,"Topic 1(Covariate Level: 202003)","category","반려동물"
"18","pointestimate",1,"date_label",202109,0.0144596748112637,0.00878051758455206,0.95,-0.00355509141913729,0.0313884718977238,"Topic 1(Covariate Level: 202003)","category","반려동물"
"19","pointestimate",1,"date_label",202007,0.0132561660834259,0.00755706411621327,0.95,-0.00153647053421704,0.0282962445871748,"Topic 1(Covariate Level: 202003)","category","반려동물"
"20","pointestimate",1,"date_label",202112,0.0144950721267884,0.00905916529935816,0.95,-0.00417345861136846,0.0319772252659572,"Topic 1(Covariate Level: 202003)","category","반려동물"
"21","pointestimate",1,"date_label",202110,0.0144714739164387,0.00887280426308606,0.95,-0.0037353406100716,0.0315536720989885,"Topic 1(Covariate Level: 202003)","category","반려동물"
"22","pointestimate",1,"date_label",202102,0.0143770810750395,0.00815306943103845,0.95,-0.0023365917288622,0.0299118177965719,"Topic 1(Covariate Level: 202003)","category","반려동물"
"23","pointestimate",1,"date_label",202006,0.0132443669782509,0.00763848529570436,0.95,-0.00168643133761321,0.0284552206729776,"Topic 1(Covariate Level: 202003)","category","반려동물"
"24","pointestimate",1,"date_label",202005,0.013232567873076,0.00772085010560615,0.95,-0.0018634952574903,0.0285962146756709,"Topic 1(Covariate Level: 202003)","category","반려동물"
"25","pointestimate",2,"date_label",202003,0.0460729008862271,0.00995281473263933,0.95,0.0271751435860324,0.0665692584552484,"Topic 2(Covariate Level: 202003)","category","반려동물"
"26","pointestimate",2,"date_label",202002,0.0460404182793035,0.0100568880289606,0.95,0.0268874003590204,0.0667995416182129,"Topic 2(Covariate Level: 202003)","category","반려동물"
"27","pointestimate",2,"date_label",202004,0.046105383493151,0.00984993839923182,0.95,0.0274802518884386,0.0664291729540312,"Topic 2(Covariate Level: 202003)","category","반려동물"
"28","pointestimate",2,"date_label",202001,0.0460079356723797,0.0101621215129073,0.95,0.026624031739644,0.0669423571966059,"Topic 2(Covariate Level: 202003)","category","반려동물"
"29","pointestimate",2,"date_label",202103,0.0493211615786026,0.0109214678199254,0.95,0.0289800922336728,0.0711641468893072,"Topic 2(Covariate Level: 202003)","category","반려동물"
"30","pointestimate",2,"date_label",202009,0.0462677965277697,0.00935487731983901,0.95,0.028453231701812,0.0654699439988241,"Topic 2(Covariate Level: 202003)","category","반려동물"
"31","pointestimate",2,"date_label",202008,0.0462353139208459,0.00945117764337656,0.95,0.0283204819440613,0.0656425627879509,"Topic 2(Covariate Level: 202003)","category","반려동물"
"32","pointestimate",2,"date_label",202108,0.0494835746132215,0.0114963143094639,0.95,0.0281404349247053,0.0724483816356887,"Topic 2(Covariate Level: 202003)","category","반려동물"
"33","pointestimate",2,"date_label",202105,0.0493861267924502,0.0111488765986578,0.95,0.0285871614946739,0.0716694327335581,"Topic 2(Covariate Level: 202003)","category","반려동물"
"34","pointestimate",2,"date_label",202010,0.0463002791346934,0.00926001844399088,0.95,0.0285980921361485,0.0653077086703826,"Topic 2(Covariate Level: 202003)","category","반려동물"
"35","pointestimate",2,"date_label",202012,0.0463652443485409,0.00907480515958153,0.95,0.0289481665528677,0.0649429344521912,"Topic 2(Covariate Level: 202003)","category","반려동물"
"36","pointestimate",2,"date_label",202106,0.0494186093993739,0.0112638717182042,0.95,0.0283904056800642,0.0719120625058833,"Topic 2(Covariate Level: 202003)","category","반려동물"
"37","pointestimate",2,"date_label",202101,0.0492561963647551,0.0106976835640321,0.95,0.0294168623341626,0.0706592748371746,"Topic 2(Covariate Level: 202003)","category","반려동물"
"38","pointestimate",2,"date_label",202011,0.0463327617416172,0.00916664576538744,0.95,0.0287703800009601,0.0651314101046253,"Topic 2(Covariate Level: 202003)","category","반려동물"
"39","pointestimate",2,"date_label",202111,0.0495810224339926,0.0118507470571672,0.95,0.0275290535562922,0.0731663667441229,"Topic 2(Covariate Level: 202003)","category","반려동물"
"40","pointestimate",2,"date_label",202107,0.0494510920062976,0.0113796926077754,0.95,0.0281987361971208,0.0721760850933487,"Topic 2(Covariate Level: 202003)","category","반려동물"
"41","pointestimate",2,"date_label",202104,0.0493536441855263,0.0110347330657006,0.95,0.0287893431966828,0.0714338574258937,"Topic 2(Covariate Level: 202003)","category","반려동물"
"42","pointestimate",2,"date_label",202109,0.0495160572201452,0.0116137126986911,0.95,0.027996377488686,0.0726557504401368,"Topic 2(Covariate Level: 202003)","category","반려동물"
"43","pointestimate",2,"date_label",202007,0.0462028313139223,0.00954887580374316,0.95,0.0281279891837079,0.065816077745003,"Topic 2(Covariate Level: 202003)","category","반려동물"
"44","pointestimate",2,"date_label",202112,0.0496135050409164,0.011970338718366,0.95,0.027375698662032,0.0733949398840885,"Topic 2(Covariate Level: 202003)","category","반려동물"
"45","pointestimate",2,"date_label",202110,0.049548539827069,0.0117318644590165,0.95,0.0277541303251638,0.0728631192445849,"Topic 2(Covariate Level: 202003)","category","반려동물"
"46","pointestimate",2,"date_label",202102,0.0492886789716789,0.0108091084712522,0.95,0.0291782663899972,0.0708911796011877,"Topic 2(Covariate Level: 202003)","category","반려동물"
"47","pointestimate",2,"date_label",202006,0.0461703487069984,0.00964792933614239,0.95,0.0279158616094606,0.0660123828118622,"Topic 2(Covariate Level: 202003)","category","반려동물"
"48","pointestimate",2,"date_label",202005,0.0461378661000747,0.00974829692440243,0.95,0.0277038060621462,0.066236696344858,"Topic 2(Covariate Level: 202003)","category","반려동물"
"49","pointestimate",3,"date_label",202003,0.0194112529039018,0.00867643491143615,0.95,0.00260403975188393,0.0362164849021243,"Topic 3(Covariate Level: 202003)","category","반려동물"
"50","pointestimate",3,"date_label",202002,0.0193346054471504,0.00875378365142986,0.95,0.00241954236096036,0.0361987974547047,"Topic 3(Covariate Level: 202003)","category","반려동물"
"51","pointestimate",3,"date_label",202004,0.0194879003606533,0.00860034101995324,0.95,0.0028505501542659,0.0361112480683142,"Topic 3(Covariate Level: 202003)","category","반려동물"
"52","pointestimate",3,"date_label",202001,0.0192579579903987,0.00883235427224517,0.95,0.00225047688688408,0.0362436262600647,"Topic 3(Covariate Level: 202003)","category","반려동물"
"53","pointestimate",3,"date_label",202103,0.027075998579048,0.0104823207696006,0.95,0.00769410236732276,0.0495274325314275,"Topic 3(Covariate Level: 202003)","category","반려동물"
"54","pointestimate",3,"date_label",202009,0.0198711376444105,0.00823989108279481,0.95,0.00399756862197798,0.0357328000225735,"Topic 3(Covariate Level: 202003)","category","반려동물"
"55","pointestimate",3,"date_label",202008,0.019794490187659,0.00830919493786542,0.95,0.00378452036423038,0.0358533213740901,"Topic 3(Covariate Level: 202003)","category","반려동물"
"56","pointestimate",3,"date_label",202108,0.0274592358628052,0.0109733956384085,0.95,0.00724288042839696,0.0509909436401674,"Topic 3(Covariate Level: 202003)","category","반려동물"
"57","pointestimate",3,"date_label",202105,0.0272292934925508,0.0106767480523161,0.95,0.007477221679844,0.0501000645986245,"Topic 3(Covariate Level: 202003)","category","반려동물"
"58","pointestimate",3,"date_label",202010,0.0199477851011621,0.0081720522470153,0.95,0.00400734771879188,0.0356942752655795,"Topic 3(Covariate Level: 202003)","category","반려동물"
"59","pointestimate",3,"date_label",202012,0.020101080014665,0.00804091715312806,0.95,0.00436499012256562,0.0356000944257587,"Topic 3(Covariate Level: 202003)","category","반려동물"
"60","pointestimate",3,"date_label",202106,0.0273059409493024,0.0107749812805723,0.95,0.00743052478229128,0.0503939807385915,"Topic 3(Covariate Level: 202003)","category","반려동물"
"61","pointestimate",3,"date_label",202101,0.026922703665545,0.0102907405848161,0.95,0.00782999484538181,0.0489701981077745,"Topic 3(Covariate Level: 202003)","category","반려동물"
"62","pointestimate",3,"date_label",202011,0.0200244325579135,0.00810571521399141,0.95,0.00413014783102561,0.0356270834819122,"Topic 3(Covariate Level: 202003)","category","반려동물"
"63","pointestimate",3,"date_label",202111,0.0276891782330597,0.0112756290147487,0.95,0.00697437779330734,0.0518071849396002,"Topic 3(Covariate Level: 202003)","category","반려동물"
"64","pointestimate",3,"date_label",202107,0.0273825884060539,0.0108738697137444,0.95,0.00734600104676613,0.0506955240139503,"Topic 3(Covariate Level: 202003)","category","반려동물"
"65","pointestimate",3,"date_label",202104,0.0271526460357994,0.0105791882807398,0.95,0.00753337354459984,0.0498260318597536,"Topic 3(Covariate Level: 202003)","category","반려동물"
"66","pointestimate",3,"date_label",202109,0.0275358833195567,0.0110735418657879,0.95,0.00708245593854489,0.0512676615375639,"Topic 3(Covariate Level: 202003)","category","반려동물"
"67","pointestimate",3,"date_label",202007,0.0197178427309075,0.00837992746420435,0.95,0.0035799734581345,0.035908761761034,"Topic 3(Covariate Level: 202003)","category","반려동물"
"68","pointestimate",3,"date_label",202112,0.0277658256898112,0.0113775380591241,0.95,0.00680496270544331,0.0520513827282435,"Topic 3(Covariate Level: 202003)","category","반려동물"
"69","pointestimate",3,"date_label",202110,0.0276125307763082,0.0111742917180653,0.95,0.0070433534130324,0.0515372654406379,"Topic 3(Covariate Level: 202003)","category","반려동물"
"70","pointestimate",3,"date_label",202102,0.0269993511222966,0.0103861648882066,0.95,0.00776358723835058,0.0492512762232986,"Topic 3(Covariate Level: 202003)","category","반려동물"
"71","pointestimate",3,"date_label",202006,0.0196411952741561,0.00845205279360936,0.95,0.00336243038185789,0.0359714048118648,"Topic 3(Covariate Level: 202003)","category","반려동물"
"72","pointestimate",3,"date_label",202005,0.0195645478174047,0.00852553557715586,0.95,0.00309580851865512,0.0360432415853396,"Topic 3(Covariate Level: 202003)","category","반려동물"
"73","pointestimate",4,"date_label",202003,0.012965863161273,0.00854037777277569,0.95,-0.00370597650233897,0.029789797504529,"Topic 4(Covariate Level: 202003)","category","반려동물"
"74","pointestimate",4,"date_label",202002,0.0129817607597894,0.00862092948895668,0.95,-0.00383015108611833,0.0300026224007249,"Topic 4(Covariate Level: 202003)","category","반려동물"
"75","pointestimate",4,"date_label",202004,0.0129499655627569,0.00846064000357043,0.95,-0.0035756109316249,0.0295477806769195,"Topic 4(Covariate Level: 202003)","category","반려동물"
"76","pointestimate",4,"date_label",202001,0.0129976583583055,0.00870227254948584,0.95,-0.00394589750911684,0.030192419409628,"Topic 4(Covariate Level: 202003)","category","반려동물"
"77","pointestimate",4,"date_label",202103,0.0113761033096521,0.00835379279031207,0.95,-0.00507498712301224,0.0273747085679995,"Topic 4(Covariate Level: 202003)","category","반려동물"
"78","pointestimate",4,"date_label",202009,0.0128704775701758,0.00807499572219379,0.95,-0.00285898417476327,0.0284833126866028,"Topic 4(Covariate Level: 202003)","category","반려동물"
"79","pointestimate",4,"date_label",202008,0.012886375168692,0.00815030254312667,0.95,-0.00302805359387719,0.0286443592984387,"Topic 4(Covariate Level: 202003)","category","반려동물"
"80","pointestimate",4,"date_label",202108,0.0112966153170711,0.00875499817773638,0.95,-0.00583303152778214,0.0281164795177327,"Topic 4(Covariate Level: 202003)","category","반려동물"
"81","pointestimate",4,"date_label",202105,0.0113443081126197,0.00851183065307082,0.95,-0.00536776122967861,0.0276444344919475,"Topic 4(Covariate Level: 202003)","category","반려동물"
"82","pointestimate",4,"date_label",202010,0.0128545799716597,0.00800065183610256,0.95,-0.00270569723526743,0.0282765968768826,"Topic 4(Covariate Level: 202003)","category","반려동물"
"83","pointestimate",4,"date_label",202012,0.0128227847746273,0.00785496188030808,0.95,-0.00246399037231484,0.0280746877702015,"Topic 4(Covariate Level: 202003)","category","반려동물"
"84","pointestimate",4,"date_label",202106,0.0113284105141035,0.00859209455769043,0.95,-0.00552050679163667,0.0278475394631798,"Topic 4(Covariate Level: 202003)","category","반려동물"
"85","pointestimate",4,"date_label",202101,0.0114078985066845,0.00819923441431678,0.95,-0.00474645765592445,0.0270765182253089,"Topic 4(Covariate Level: 202003)","category","반려동물"
"86","pointestimate",4,"date_label",202011,0.0128386823731434,0.00792729797672233,0.95,-0.00256946914933076,0.0281866307696317,"Topic 4(Covariate Level: 202003)","category","반려동물"
"87","pointestimate",4,"date_label",202111,0.0112489225215225,0.00900496922809659,0.95,-0.00637954909347158,0.0284708119011299,"Topic 4(Covariate Level: 202003)","category","반려동물"
"88","pointestimate",4,"date_label",202107,0.0113125129155871,0.00867315780037271,0.95,-0.00567670083948197,0.0279901646240001,"Topic 4(Covariate Level: 202003)","category","반려동물"
"89","pointestimate",4,"date_label",202104,0.0113602057111359,0.00843238891210249,0.95,-0.0051953220727027,0.0274883103044776,"Topic 4(Covariate Level: 202003)","category","반려동물"
"90","pointestimate",4,"date_label",202109,0.0112807177185548,0.00883759409988396,0.95,-0.00600278680660402,0.0281902128717921,"Topic 4(Covariate Level: 202003)","category","반려동물"
"91","pointestimate",4,"date_label",202007,0.0129022727672083,0.00822654585446891,0.95,-0.00315930295127123,0.0288065114588791,"Topic 4(Covariate Level: 202003)","category","반려동물"
"92","pointestimate",4,"date_label",202112,0.0112330249230063,0.00908970823192339,0.95,-0.0065544822013619,0.0286870786793002,"Topic 4(Covariate Level: 202003)","category","반려동물"
"93","pointestimate",4,"date_label",202110,0.0112648201200386,0.0089209245808138,0.95,-0.00617315166469296,0.0282889827468747,"Topic 4(Covariate Level: 202003)","category","반려동물"
"94","pointestimate",4,"date_label",202102,0.0113920009081683,0.00827606637975592,0.95,-0.00495632014190388,0.0272136791091387,"Topic 4(Covariate Level: 202003)","category","반려동물"
"95","pointestimate",4,"date_label",202006,0.0129181703657245,0.00830369986012207,0.95,-0.00330840259926823,0.029001311470312,"Topic 4(Covariate Level: 202003)","category","반려동물"
"96","pointestimate",4,"date_label",202005,0.0129340679642407,0.00838173941126999,0.95,-0.00343801422563032,0.029267738183689,"Topic 4(Covariate Level: 202003)","category","반려동물"
"97","pointestimate",5,"date_label",202003,0.0224824895203648,0.00967032681876209,0.95,0.00294886325425799,0.0410410300556974,"Topic 5(Covariate Level: 202003)","category","반려동물"
"98","pointestimate",5,"date_label",202002,0.0225391203956933,0.00976512832388483,0.95,0.00271701270569658,0.0412505742016734,"Topic 5(Covariate Level: 202003)","category","반려동물"
"99","pointestimate",5,"date_label",202004,0.0224258586450363,0.00957643673404274,0.95,0.00318071380281362,0.0408248749924308,"Topic 5(Covariate Level: 202003)","category","반려동물"
"100","pointestimate",5,"date_label",202001,0.0225957512710218,0.00986081496236103,0.95,0.00249826854083609,0.0415097788994959,"Topic 5(Covariate Level: 202003)","category","반려동물"
"101","pointestimate",5,"date_label",202103,0.0168194019875143,0.00939076069021072,0.95,-0.00167360857865119,0.0351858968727524,"Topic 5(Covariate Level: 202003)","category","반려동물"
"102","pointestimate",5,"date_label",202009,0.0221427042683938,0.00912163314950708,0.95,0.00377784400613699,0.039721787654484,"Topic 5(Covariate Level: 202003)","category","반려동물"
"103","pointestimate",5,"date_label",202008,0.0221993351437224,0.00921054400543939,0.95,0.00369979608136261,0.0400247871313424,"Topic 5(Covariate Level: 202003)","category","반려동물"
"104","pointestimate",5,"date_label",202108,0.0165362476108719,0.00986003835161167,0.95,-0.00294949987211321,0.0356651915642145,"Topic 5(Covariate Level: 202003)","category","반려동물"
"105","pointestimate",5,"date_label",202105,0.0167061402368573,0.00957568190279027,0.95,-0.00226363392326723,0.0353115497317818,"Topic 5(Covariate Level: 202003)","category","반려동물"
"106","pointestimate",5,"date_label",202010,0.0220860733930654,0.00903380827181775,0.95,0.0039516510640719,0.0394527239282105,"Topic 5(Covariate Level: 202003)","category","반려동물"
"107","pointestimate",5,"date_label",202012,0.0219728116424083,0.00886154520761852,0.95,0.00422565897116027,0.0389839146271634,"Topic 5(Covariate Level: 202003)","category","반려동물"
"108","pointestimate",5,"date_label",202106,0.0166495093615288,0.00966956451420205,0.95,-0.00251344033045768,0.0353843004181175,"Topic 5(Covariate Level: 202003)","category","반려동물"
"109","pointestimate",5,"date_label",202101,0.0169326637381713,0.0092098213520712,0.95,-0.00118903113526372,0.0351240326826489,"Topic 5(Covariate Level: 202003)","category","반려동물"
"110","pointestimate",5,"date_label",202011,0.0220294425177368,0.00894710135236291,0.95,0.00405762143787616,0.0391842182649836,"Topic 5(Covariate Level: 202003)","category","반려동물"
"111","pointestimate",5,"date_label",202111,0.0163663549848863,0.0101521377031915,0.95,-0.00366498970151347,0.0360916878889078,"Topic 5(Covariate Level: 202003)","category","반려동물"
"112","pointestimate",5,"date_label",202107,0.0165928784862003,0.00976435876158406,0.95,-0.00276436348824571,0.035530909463579,"Topic 5(Covariate Level: 202003)","category","반려동물"
"113","pointestimate",5,"date_label",202104,0.0167627711121858,0.00948273800398665,0.95,-0.00202566960391229,0.035225460326025,"Topic 5(Covariate Level: 202003)","category","반려동물"
"114","pointestimate",5,"date_label",202109,0.0164796167355433,0.00995657776072186,0.95,-0.00322429223960645,0.0358545928712144,"Topic 5(Covariate Level: 202003)","category","반려동물"
"115","pointestimate",5,"date_label",202007,0.0222559660190508,0.0093005096945169,0.95,0.00357818447539319,0.0401928558267567,"Topic 5(Covariate Level: 202003)","category","반려동물"
"116","pointestimate",5,"date_label",202112,0.0163097241095578,0.0102511109043738,0.95,-0.00391069361062843,0.0362002041228493,"Topic 5(Covariate Level: 202003)","category","반려동물"
"117","pointestimate",5,"date_label",202110,0.0164229858602149,0.010053952220648,0.95,-0.00345626153784817,0.0360133299547616,"Topic 5(Covariate Level: 202003)","category","반려동물"
"118","pointestimate",5,"date_label",202102,0.016876032862843,0.00929977864086429,0.95,-0.00139003857163566,0.0351755505037449,"Topic 5(Covariate Level: 202003)","category","반려동물"
"119","pointestimate",5,"date_label",202006,0.0223125968943792,0.00939149990252839,0.95,0.00341285469223519,0.0403812433273336,"Topic 5(Covariate Level: 202003)","category","반려동물"
"120","pointestimate",5,"date_label",202005,0.0223692277697078,0.00948348513998401,0.95,0.0032840082021556,0.0406143976722627,"Topic 5(Covariate Level: 202003)","category","반려동물"
"121","pointestimate",6,"date_label",202003,0.33984910277272,0.0211736182907391,0.95,0.294630983821985,0.375996639754237,"Topic 6(Covariate Level: 202003)","category","반려동물"
"122","pointestimate",6,"date_label",202002,0.339860040652075,0.0214246114047004,0.95,0.294325156636736,0.376431157616679,"Topic 6(Covariate Level: 202003)","category","반려동물"
"123","pointestimate",6,"date_label",202004,0.339838164893365,0.0209242986613708,0.95,0.295430133298652,0.375495080233807,"Topic 6(Covariate Level: 202003)","category","반려동물"
"124","pointestimate",6,"date_label",202001,0.33987097853143,0.0216772198732153,0.95,0.293972837083554,0.376937442908562,"Topic 6(Covariate Level: 202003)","category","반려동물"
"125","pointestimate",6,"date_label",202103,0.338755314837207,0.0192110251405509,0.95,0.302136230640009,0.377628602220389,"Topic 6(Covariate Level: 202003)","category","반려동물"
"126","pointestimate",6,"date_label",202009,0.339783475496589,0.0197050112469881,0.95,0.298314839803252,0.37382561362005,"Topic 6(Covariate Level: 202003)","category","반려동물"
"127","pointestimate",6,"date_label",202008,0.339794413375944,0.0199450038594023,0.95,0.297733881589161,0.374163510493073,"Topic 6(Covariate Level: 202003)","category","반려동물"
"128","pointestimate",6,"date_label",202108,0.338700625440432,0.0204097326975228,0.95,0.300625203185005,0.380962498767611,"Topic 6(Covariate Level: 202003)","category","반려동물"
"129","pointestimate",6,"date_label",202105,0.338733439078497,0.0196843311259954,0.95,0.301734759347152,0.379048329044547,"Topic 6(Covariate Level: 202003)","category","반려동물"
"130","pointestimate",6,"date_label",202010,0.339772537617234,0.0194670948732748,0.95,0.298590359272006,0.37348722484565,"Topic 6(Covariate Level: 202003)","category","반려동물"
"131","pointestimate",6,"date_label",202012,0.339750661858524,0.0189978021816692,0.95,0.299153581456729,0.372939409848962,"Topic 6(Covariate Level: 202003)","category","반려동물"
"132","pointestimate",6,"date_label",202106,0.338722501199142,0.0199241469640364,0.95,0.301368883571947,0.379783590989405,"Topic 6(Covariate Level: 202003)","category","반려동물"
"133","pointestimate",6,"date_label",202101,0.338777190595918,0.0187466845895256,0.95,0.302544588803741,0.37597777140926,"Topic 6(Covariate Level: 202003)","category","반려동물"
"134","pointestimate",6,"date_label",202011,0.339761599737879,0.0192313317956676,0.95,0.298845998595383,0.373220727340145,"Topic 6(Covariate Level: 202003)","category","반려동물"
"135","pointestimate",6,"date_label",202111,0.338667811802366,0.0211519671215249,0.95,0.29954956661015,0.382933108517555,"Topic 6(Covariate Level: 202003)","category","반려동물"
"136","pointestimate",6,"date_label",202107,0.338711563319787,0.0201659712853117,0.95,0.301079660768065,0.38035777966213,"Topic 6(Covariate Level: 202003)","category","반려동물"
"137","pointestimate",6,"date_label",202104,0.338744376957852,0.0194465980772978,0.95,0.3020080465876,0.378417567128775,"Topic 6(Covariate Level: 202003)","category","반려동물"
"138","pointestimate",6,"date_label",202109,0.338689687561077,0.0206553626198484,0.95,0.300271370586871,0.381505693074329,"Topic 6(Covariate Level: 202003)","category","반려동물"
"139","pointestimate",6,"date_label",202007,0.339805351255299,0.0201869986607233,0.95,0.29738543370757,0.374406664457846,"Topic 6(Covariate Level: 202003)","category","반려동물"
"140","pointestimate",6,"date_label",202112,0.338656873923011,0.0214028176904257,0.95,0.299088866469425,0.38373222896012,"Topic 6(Covariate Level: 202003)","category","반려동물"
"141","pointestimate",6,"date_label",202110,0.338678749681721,0.0209027951814903,0.95,0.299943081038981,0.382133988074978,"Topic 6(Covariate Level: 202003)","category","반려동물"
"142","pointestimate",6,"date_label",202102,0.338766252716563,0.0189776927573036,0.95,0.302391576027844,0.376795805993959,"Topic 6(Covariate Level: 202003)","category","반려동물"
"143","pointestimate",6,"date_label",202006,0.339816289134655,0.0204309245060837,0.95,0.296931825034941,0.374745637750255,"Topic 6(Covariate Level: 202003)","category","반려동물"
"144","pointestimate",6,"date_label",202005,0.33982722701401,0.0206767130532725,0.95,0.296241191059642,0.375050306053833,"Topic 6(Covariate Level: 202003)","category","반려동물"
"145","pointestimate",7,"date_label",202003,0.0402437074338186,0.0102565229795326,0.95,0.0203112724250213,0.0608273875037224,"Topic 7(Covariate Level: 202003)","category","반려동물"
"146","pointestimate",7,"date_label",202002,0.0402225164256333,0.0103667186683196,0.95,0.0200498609574858,0.0610697933226375,"Topic 7(Covariate Level: 202003)","category","반려동물"
"147","pointestimate",7,"date_label",202004,0.040264898442004,0.0101472912830779,0.95,0.0205156223378174,0.0606549079893049,"Topic 7(Covariate Level: 202003)","category","반려동물"
"148","pointestimate",7,"date_label",202001,0.0402013254174479,0.0104778479345159,0.95,0.0197877759970183,0.0612846554105788,"Topic 7(Covariate Level: 202003)","category","반려동물"
"149","pointestimate",7,"date_label",202103,0.0423628082523585,0.00996869335207,0.95,0.0234893964095829,0.0626855113974106,"Topic 7(Covariate Level: 202003)","category","반려동물"
"150","pointestimate",7,"date_label",202009,0.040370853482931,0.00961673230565204,0.95,0.021824648043625,0.0595995844898232,"Topic 7(Covariate Level: 202003)","category","반려동물"
"151","pointestimate",7,"date_label",202008,0.0403496624747456,0.0097206500874626,0.95,0.0215671332841018,0.059799563146159,"Topic 7(Covariate Level: 202003)","category","반려동물"
"152","pointestimate",7,"date_label",202108,0.0424687632932856,0.0105163756976867,0.95,0.0226436314939873,0.0640412396620277,"Topic 7(Covariate Level: 202003)","category","반려동물"
"153","pointestimate",7,"date_label",202105,0.0424051902687294,0.0101848428656252,0.95,0.0232604138256441,0.0631646474407745,"Topic 7(Covariate Level: 202003)","category","반려동물"
"154","pointestimate",7,"date_label",202010,0.0403920444911165,0.00951398399339645,0.95,0.0220727828654512,0.0593801240360396,"Topic 7(Covariate Level: 202003)","category","반려동물"
"155","pointestimate",7,"date_label",202012,0.0404344265074873,0.00931215018240778,0.95,0.0225304416986015,0.0591055610244579,"Topic 7(Covariate Level: 202003)","category","반려동물"
"156","pointestimate",7,"date_label",202106,0.0424263812769148,0.0102944104411537,0.95,0.0230811159851498,0.0634092719589412,"Topic 7(Covariate Level: 202003)","category","반려동물"
"157","pointestimate",7,"date_label",202101,0.0423204262359879,0.00975674466136736,0.95,0.0236934492909739,0.0621183435879939,"Topic 7(Covariate Level: 202003)","category","반려동물"
"158","pointestimate",7,"date_label",202011,0.0404132354993019,0.00941244344933796,0.95,0.0223171584866318,0.0592038884383408,"Topic 7(Covariate Level: 202003)","category","반려동물"
"159","pointestimate",7,"date_label",202111,0.0425323363178418,0.0108559630196244,0.95,0.0223967839931947,0.0648090668391845,"Topic 7(Covariate Level: 202003)","category","반려동물"
"160","pointestimate",7,"date_label",202107,0.0424475722851001,0.010404931404711,0.95,0.0228023185746688,0.0637060426313854,"Topic 7(Covariate Level: 202003)","category","반려동물"
"161","pointestimate",7,"date_label",202104,0.0423839992605439,0.0100762597791227,0.95,0.023359377316954,0.0629290771271521,"Topic 7(Covariate Level: 202003)","category","반려동물"
"162","pointestimate",7,"date_label",202109,0.0424899543014711,0.0106287142762142,0.95,0.0225894031880831,0.0642367343305051,"Topic 7(Covariate Level: 202003)","category","반려동물"
