"","method","topic","covariate","covariate.value","estimate","std.error","ci.level","ci.lower","ci.upper","label","moderator","moderator.value"
"28","pointestimate",2,"date_label",202001,0.0245809640685333,0.0121558809942928,0.95,0.00119549670907553,0.0493616781669951,"Topic 2(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"29","pointestimate",2,"date_label",202103,0.0248055900068376,0.0113545419845926,0.95,0.00251234463296317,0.0473307552614863,"Topic 2(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"30","pointestimate",2,"date_label",202009,0.0245985817891845,0.0112404379088385,0.95,0.00312455349688322,0.0473395598755422,"Topic 2(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"31","pointestimate",2,"date_label",202008,0.0245963795741032,0.0113507303321729,0.95,0.00299073512017528,0.0475975190001814,"Topic 2(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"32","pointestimate",2,"date_label",202108,0.0248166010822447,0.0119242777726417,0.95,0.00156687096577626,0.0483597024017203,"Topic 2(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"33","pointestimate",2,"date_label",202105,0.0248099944370004,0.0115789306806238,0.95,0.00206772087695924,0.0477295050391188,"Topic 2(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"34","pointestimate",2,"date_label",202010,0.024600784004266,0.0111314348840637,0.95,0.00330557763606869,0.0470816007509136,"Topic 2(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"35","pointestimate",2,"date_label",202012,0.0246051884344289,0.0109174510592184,0.95,0.00376231142128987,0.046539230574967,"Topic 2(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"36","pointestimate",2,"date_label",202106,0.0248121966520819,0.0116929120004616,0.95,0.00188628477870778,0.0478420750868278,"Topic 2(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"37","pointestimate",2,"date_label",202101,0.0248011855766749,0.0111351579782639,0.95,0.00298285475048701,0.0468346096927141,"Topic 2(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"38","pointestimate",2,"date_label",202011,0.0246029862193474,0.0110237595066661,0.95,0.00353593123315417,0.0468174397575165,"Topic 2(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"39","pointestimate",2,"date_label",202111,0.024823207727489,0.0122793510037859,0.95,0.000933686723311669,0.0490977056808418,"Topic 2(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"40","pointestimate",2,"date_label",202107,0.0248143988671632,0.0118080387567686,0.95,0.00171336479366682,0.0481332896700881,"Topic 2(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"41","pointestimate",2,"date_label",202104,0.024807792221919,0.0114661289566184,0.95,0.00227444924483287,0.0475277456872615,"Topic 2(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"42","pointestimate",2,"date_label",202109,0.0248188032973261,0.0120415968377887,0.95,0.00137201313429429,0.0486314900756564,"Topic 2(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"43","pointestimate",2,"date_label",202007,0.0245941773590218,0.0114622749335343,0.95,0.002710189496168,0.047796505807711,"Topic 2(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"44","pointestimate",2,"date_label",202112,0.0248254099425703,0.0123997263574559,0.95,0.000757895926732037,0.0493693889701556,"Topic 2(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"45","pointestimate",2,"date_label",202110,0.0248210055124074,0.0121599646913768,0.95,0.00116269917617676,0.0488252160920274,"Topic 2(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"46","pointestimate",2,"date_label",202102,0.0248033877917562,0.0112442059300292,0.95,0.00275285035657227,0.0470487194269001,"Topic 2(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"47","pointestimate",2,"date_label",202006,0.0245919751439402,0.0115750355125638,0.95,0.00251190151693752,0.0480862888306305,"Topic 2(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"48","pointestimate",2,"date_label",202005,0.0245897729288589,0.0116889768786344,0.95,0.00227825832350313,0.0483020241421974,"Topic 2(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"49","pointestimate",3,"date_label",202003,0.179451304843107,0.026524181283669,0.95,0.124263976665677,0.235693890086724,"Topic 3(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"50","pointestimate",3,"date_label",202002,0.179240562224929,0.0268015805969972,0.95,0.123549689367466,0.23592172254233,"Topic 3(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"51","pointestimate",3,"date_label",202004,0.179662047461285,0.0262488180746826,0.95,0.124972833723735,0.235347078582985,"Topic 3(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"52","pointestimate",3,"date_label",202001,0.17902981960675,0.0270809534452342,0.95,0.123010781636103,0.236233687618426,"Topic 3(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"53","pointestimate",3,"date_label",202103,0.200525566660949,0.0232648870600469,0.95,0.160153584406632,0.249105400812135,"Topic 3(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"54","pointestimate",3,"date_label",202009,0.180715760552177,0.0249048900262652,0.95,0.127514090629216,0.233588085893163,"Topic 3(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"55","pointestimate",3,"date_label",202008,0.180505017933999,0.0251690554706646,0.95,0.127168291903779,0.233914885033434,"Topic 3(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"56","pointestimate",3,"date_label",202108,0.201579279751841,0.0245274900682012,0.95,0.159423941519544,0.252926323493222,"Topic 3(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"57","pointestimate",3,"date_label",202105,0.200947051897306,0.0237615177910978,0.95,0.159890272467958,0.250680836845733,"Topic 3(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"58","pointestimate",3,"date_label",202010,0.180926503170356,0.0246431842186139,0.95,0.128024539524213,0.233306755504254,"Topic 3(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"59","pointestimate",3,"date_label",202012,0.181347988406713,0.0241274709136409,0.95,0.129294326805931,0.232628566299736,"Topic 3(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"60","pointestimate",3,"date_label",202106,0.201157794515484,0.0240141268332298,0.95,0.159778039427572,0.25141956010702,"Topic 3(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"61","pointestimate",3,"date_label",202101,0.200104081424592,0.0227803283823068,0.95,0.160583227907979,0.247780524149662,"Topic 3(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"62","pointestimate",3,"date_label",202011,0.181137245788534,0.0243840172433081,0.95,0.128682158896983,0.233018249317429,"Topic 3(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"63","pointestimate",3,"date_label",202111,0.202211507606376,0.0253166525403699,0.95,0.158987763378672,0.255360606403922,"Topic 3(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"64","pointestimate",3,"date_label",202107,0.201368537133663,0.0242694794889685,0.95,0.159681190761359,0.252158283368307,"Topic 3(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"65","pointestimate",3,"date_label",202104,0.200736309279128,0.0235117407945071,0.95,0.159995121721898,0.249882534031165,"Topic 3(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"66","pointestimate",3,"date_label",202109,0.20179002237002,0.0247880755748238,0.95,0.159136465576798,0.25373775113014,"Topic 3(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"67","pointestimate",3,"date_label",202007,0.180294275315821,0.0254356039171011,0.95,0.126721701594742,0.234272933420832,"Topic 3(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"68","pointestimate",3,"date_label",202112,0.202422250224555,0.0255844909923755,0.95,0.158892107368008,0.256172034040827,"Topic 3(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"69","pointestimate",3,"date_label",202110,0.202000764988198,0.0250511556547372,0.95,0.158929079338926,0.25454917876703,"Topic 3(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"70","pointestimate",3,"date_label",202102,0.200314824042771,0.0230210506259515,0.95,0.160462292631016,0.248440497621474,"Topic 3(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"71","pointestimate",3,"date_label",202006,0.180083532697642,0.0257044612323843,0.95,0.126265026303819,0.234630981808209,"Topic 3(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"72","pointestimate",3,"date_label",202005,0.179872790079464,0.0259755557234848,0.95,0.125630815668545,0.234989030195608,"Topic 3(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"73","pointestimate",4,"date_label",202003,0.0206424365208105,0.0125206125857142,0.95,-0.00289590651495262,0.046157219438156,"Topic 4(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"74","pointestimate",4,"date_label",202002,0.0206205781806369,0.0126436149343131,0.95,-0.0031090333290022,0.0464069155484429,"Topic 4(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"75","pointestimate",4,"date_label",202004,0.0206642948609837,0.0123987249237691,0.95,-0.00257213428311997,0.045858043459133,"Topic 4(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"76","pointestimate",4,"date_label",202001,0.0205987198404636,0.0127676997533703,0.95,-0.00329993630437029,0.0465152168884146,"Topic 4(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"77","pointestimate",4,"date_label",202103,0.0228282705381493,0.0118165685743978,0.95,0.000495030804284216,0.0467959459994249,"Topic 4(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"78","pointestimate",4,"date_label",202009,0.0207735865618508,0.0118072041692724,0.95,-0.00123616441805025,0.0447523311431556,"Topic 4(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"79","pointestimate",4,"date_label",202008,0.0207517282216774,0.0119230001922413,0.95,-0.00147732901270672,0.045007635849286,"Topic 4(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"80","pointestimate",4,"date_label",202108,0.0229375622390161,0.0124085912427931,0.95,-0.000531063695825292,0.0482137371518423,"Topic 4(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"81","pointestimate",4,"date_label",202105,0.0228719872184961,0.0120496610939142,0.95,0.000119470631542041,0.047447483918426,"Topic 4(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"82","pointestimate",4,"date_label",202010,0.0207954449020243,0.0116927373315648,0.95,-0.000999493344565567,0.044542001466724,"Topic 4(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"83","pointestimate",4,"date_label",202012,0.020839161582371,0.0114679499573074,0.95,-0.000491837266910482,0.0440424839244187,"Topic 4(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"84","pointestimate",4,"date_label",202106,0.0228938455586695,0.0121681017923769,0.95,-9.73741442450571e-05,0.0476673234441787,"Topic 4(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"85","pointestimate",4,"date_label",202101,0.0227845538578025,0.0115887812329968,0.95,0.000924140350242731,0.0461867254744636,"Topic 4(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"86","pointestimate",4,"date_label",202011,0.0208173032421975,0.0115796390968995,0.95,-0.000743159953474447,0.0443321468828021,"Topic 4(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"87","pointestimate",4,"date_label",202111,0.0230031372595364,0.0127778337161571,0.95,-0.00118532819675305,0.0490332948583792,"Topic 4(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"88","pointestimate",4,"date_label",202107,0.0229157038988428,0.0122877568856357,0.95,-0.000331077610450325,0.0479357925477035,"Topic 4(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"89","pointestimate",4,"date_label",202104,0.0228501288783226,0.011932470952243,0.95,0.000291845701383413,0.0471022973021001,"Topic 4(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"90","pointestimate",4,"date_label",202109,0.0229594205791896,0.0125305707483876,0.95,-0.000747908471608659,0.0485019671044672,"Topic 4(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"91","pointestimate",4,"date_label",202007,0.0207298698815039,0.0120400870500541,0.95,-0.00172026873931417,0.0452284758580113,"Topic 4(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"92","pointestimate",4,"date_label",202112,0.0230249955997098,0.0129030538643204,0.95,-0.00151897565400957,0.0492695165288883,"Topic 4(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"93","pointestimate",4,"date_label",202110,0.0229812789193631,0.0126536622852578,0.95,-0.000966225938529773,0.0487608024406779,"Topic 4(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"94","pointestimate",4,"date_label",202102,0.0228064121979758,0.0117019922244102,0.95,0.000739455211704069,0.0464993897783232,"Topic 4(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"95","pointestimate",4,"date_label",202006,0.0207080115413306,0.0121584274501664,0.95,-0.00199656695935921,0.045420458356638,"Topic 4(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"96","pointestimate",4,"date_label",202005,0.0206861532011572,0.0122779851461238,0.95,-0.00225099005648105,0.0456583906315441,"Topic 4(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"97","pointestimate",5,"date_label",202003,0.0269354773573525,0.0130085857246211,0.95,0.00213930541990468,0.0519548526606473,"Topic 5(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"98","pointestimate",5,"date_label",202002,0.0269069684737094,0.0131421548131219,0.95,0.00189527626715603,0.0522473830592347,"Topic 5(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"99","pointestimate",5,"date_label",202004,0.0269639862409958,0.0128762474238929,0.95,0.00242620954735831,0.0516361622369344,"Topic 5(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"100","pointestimate",5,"date_label",202001,0.026878459590066,0.0132769175433551,0.95,0.00148949674791474,0.0524918324931942,"Topic 5(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"101","pointestimate",5,"date_label",202103,0.0297863657216784,0.0126561349041319,0.95,0.00452763586039212,0.055060575279397,"Topic 5(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"102","pointestimate",5,"date_label",202009,0.0271065306592121,0.0122344027116097,0.95,0.00388135708044213,0.0505289535119642,"Topic 5(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"103","pointestimate",5,"date_label",202008,0.0270780217755689,0.0123599872906349,0.95,0.00358570189032031,0.0507330373013934,"Topic 5(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"104","pointestimate",5,"date_label",202108,0.0299289101398946,0.0133195948080596,0.95,0.00370810208507853,0.0562142786998325,"Topic 5(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"105","pointestimate",5,"date_label",202105,0.0298433834889649,0.0129177848540719,0.95,0.00417379659942122,0.0555606435092296,"Topic 5(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"106","pointestimate",5,"date_label",202010,0.0271350395428553,0.012110297656902,0.95,0.00406874438348109,0.050318405660809,"Topic 5(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"107","pointestimate",5,"date_label",202012,0.0271920573101419,0.0118667112473436,0.95,0.00452573416955033,0.049905127345769,"Topic 5(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"108","pointestimate",5,"date_label",202106,0.029871892372608,0.0130505148007253,0.95,0.00401199554110444,0.0557956230477168,"Topic 5(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"109","pointestimate",5,"date_label",202101,0.0297293479543917,0.0123998322110436,0.95,0.00503853291889414,0.0544793706281105,"Topic 5(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"110","pointestimate",5,"date_label",202011,0.0271635484264985,0.0119877180777424,0.95,0.00436242410604235,0.0501072930778078,"Topic 5(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"111","pointestimate",5,"date_label",202111,0.0300144367908243,0.0137317306942475,0.95,0.0028913916286097,0.0573326441723893,"Topic 5(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"112","pointestimate",5,"date_label",202107,0.0299004012562513,0.0131844637105781,0.95,0.00388853889733119,0.0559716602850309,"Topic 5(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"113","pointestimate",5,"date_label",202104,0.0298148746053215,0.0127863118314847,0.95,0.00440303027066234,0.0553101175968453,"Topic 5(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"114","pointestimate",5,"date_label",202109,0.0299574190235378,0.0134558724767282,0.95,0.00344544074804229,0.056605600036772,"Topic 5(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"115","pointestimate",5,"date_label",202007,0.0270495128919256,0.012487006754351,0.95,0.00337910652412943,0.0509756300935804,"Topic 5(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"116","pointestimate",5,"date_label",202112,0.0300429456744676,0.0138712455586957,0.95,0.00262713877283076,0.0577301780837775,"Topic 5(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"117","pointestimate",5,"date_label",202110,0.0299859279071811,0.0135932622321791,0.95,0.00315899982067212,0.056969935583804,"Topic 5(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"118","pointestimate",5,"date_label",202102,0.029757856838035,0.0125272944770583,0.95,0.00478709633905865,0.0547912649255057,"Topic 5(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"119","pointestimate",5,"date_label",202006,0.0270210040082824,0.0126154177610375,0.95,0.00311763336914393,0.051194772451224,"Topic 5(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"120","pointestimate",5,"date_label",202005,0.026992495124639,0.012745178250285,0.95,0.00274633524258334,0.0514251525879501,"Topic 5(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"121","pointestimate",6,"date_label",202003,0.0284250935126065,0.0123586337096889,0.95,0.00426138850140193,0.0531809466530433,"Topic 6(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"122","pointestimate",6,"date_label",202002,0.0286015430904977,0.0124838375435442,0.95,0.00418305174433345,0.0536426178588274,"Topic 6(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"123","pointestimate",6,"date_label",202004,0.0282486439347152,0.0122342688287687,0.95,0.00437379092286673,0.0527294069335124,"Topic 6(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"124","pointestimate",6,"date_label",202001,0.028777992668389,0.0126098553403531,0.95,0.00408279165955224,0.0540675461302599,"Topic 6(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"125","pointestimate",6,"date_label",202103,0.010780135723476,0.0101827679727477,0.95,-0.00911180919357868,0.0304216071864079,"Topic 6(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"126","pointestimate",6,"date_label",202009,0.0273663960452585,0.0116259647131452,0.95,0.00427708521818141,0.0505377233025707,"Topic 6(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"127","pointestimate",6,"date_label",202008,0.0275428456231499,0.0117457291246055,0.95,0.00426143100412171,0.0509787536171443,"Topic 6(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"128","pointestimate",6,"date_label",202108,0.00989788783401931,0.0107170291089444,0.95,-0.0110655427079505,0.0305949606065166,"Topic 6(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"129","pointestimate",6,"date_label",202105,0.0104272365676934,0.0103922810574894,0.95,-0.00984636178470559,0.0304214213561099,"Topic 6(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"130","pointestimate",6,"date_label",202010,0.0271899464673674,0.0115072080715377,0.95,0.00424979056388052,0.0501138091711388,"Topic 6(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"131","pointestimate",6,"date_label",202012,0.0268370473115847,0.0112728452275995,0.95,0.00434291528978612,0.0492763633871977,"Topic 6(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"132","pointestimate",6,"date_label",202106,0.010250786989802,0.0104991759412289,0.95,-0.0101819840726486,0.0305209709690772,"Topic 6(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"133","pointestimate",6,"date_label",202101,0.0111330348792585,0.00997925541242809,0.95,-0.00839768324802996,0.0302328794130943,"Topic 6(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"134","pointestimate",6,"date_label",202011,0.0270134968894761,0.0113894907234565,0.95,0.00430817727666158,0.0496898950397028,"Topic 6(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"135","pointestimate",6,"date_label",202111,0.00936853910034552,0.0110533629948142,0.95,-0.0119664547350617,0.030750998232563,"Topic 6(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"136","pointestimate",6,"date_label",202107,0.0100743374119108,0.0106074391141115,0.95,-0.0106829454561741,0.0305845075649283,"Topic 6(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"137","pointestimate",6,"date_label",202104,0.0106036861455846,0.0102867971185641,0.95,-0.00945188746516692,0.0303918709068121,"Topic 6(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"138","pointestimate",6,"date_label",202109,0.00972143825612806,0.0108279056392273,0.95,-0.011351578129643,0.0306350851195119,"Topic 6(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"139","pointestimate",6,"date_label",202007,0.0277192952010413,0.0118664707926827,0.95,0.00427918045864404,0.0514276467914014,"Topic 6(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"140","pointestimate",6,"date_label",202112,0.00919208952245408,0.011167869037923,0.95,-0.0123777288168249,0.0308672552322417,"Topic 6(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"141","pointestimate",6,"date_label",202110,0.00954498867823672,0.0109400295881561,0.95,-0.011614364034642,0.0306658255233947,"Topic 6(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"142","pointestimate",6,"date_label",202102,0.0109565853013671,0.0100802386610045,0.95,-0.00877273680299221,0.0303500177676926,"Topic 6(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"143","pointestimate",6,"date_label",202006,0.0278957447789327,0.0119881601893806,0.95,0.00430967646075483,0.0518769406162709,"Topic 6(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"144","pointestimate",6,"date_label",202005,0.0280721943568238,0.0121107687463091,0.95,0.00434409432551991,0.0523032006560275,"Topic 6(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
"145","pointestimate",7,"date_label",202003,0.153741950925128,0.0169746192856178,0.95,0.124931279497385,0.192244330637718,"Topic 7(Covariate Level: 202003)","category","³ó»ê¾îÃÌ"
