"","method","topic","covariate","covariate.value","estimate","std.error","ci.level","ci.lower","ci.upper","label","moderator","moderator.value"
"20","pointestimate",1,"date_label",202112,0.00486905798226642,0.015027400632181,0.95,-0.0253621715304561,0.0339856206624134,"Topic 1(Covariate Level: 202003)","category","저출산/고령화대책"
"21","pointestimate",1,"date_label",202110,0.00489918644760975,0.0147400058448162,0.95,-0.0245988138351391,0.0334563459426999,"Topic 1(Covariate Level: 202003)","category","저출산/고령화대책"
"22","pointestimate",1,"date_label",202102,0.00501970030898309,0.0136327932357149,0.95,-0.0220024592665865,0.0316057936081101,"Topic 1(Covariate Level: 202003)","category","저출산/고령화대책"
"23","pointestimate",1,"date_label",202006,0.00646586664546268,0.0126084877007916,0.95,-0.0187114425899536,0.0309073329319192,"Topic 1(Covariate Level: 202003)","category","저출산/고령화대책"
"24","pointestimate",1,"date_label",202005,0.0064809308781343,0.0127316676109337,0.95,-0.0189845369601038,0.0313669889905269,"Topic 1(Covariate Level: 202003)","category","저출산/고령화대책"
"25","pointestimate",2,"date_label",202003,0.0175963366545483,0.0159181995259581,0.95,-0.0127217711115172,0.0486898218021331,"Topic 2(Covariate Level: 202003)","category","저출산/고령화대책"
"26","pointestimate",2,"date_label",202002,0.0174436849016041,0.0160812834749337,0.95,-0.013297867586061,0.0488158068372278,"Topic 2(Covariate Level: 202003)","category","저출산/고령화대책"
"27","pointestimate",2,"date_label",202004,0.0177489884074925,0.0157569711166644,0.95,-0.0121697327638021,0.0485659637796096,"Topic 2(Covariate Level: 202003)","category","저출산/고령화대책"
"28","pointestimate",2,"date_label",202001,0.01729103314866,0.016246167084278,0.95,-0.0138615361389885,0.0489807165984807,"Topic 2(Covariate Level: 202003)","category","저출산/고령화대책"
"29","pointestimate",2,"date_label",202103,0.0328615119489672,0.0171882368321111,0.95,-0.00229293189818415,0.0655475888081675,"Topic 2(Covariate Level: 202003)","category","저출산/고령화대책"
"30","pointestimate",2,"date_label",202009,0.0185122471722135,0.0149807350296817,0.95,-0.00976181621656771,0.0481665439363579,"Topic 2(Covariate Level: 202003)","category","저출산/고령화대책"
"31","pointestimate",2,"date_label",202008,0.0183595954192692,0.0151317889235085,0.95,-0.0101842375245123,0.0482198351785953,"Topic 2(Covariate Level: 202003)","category","저출산/고령화대책"
"32","pointestimate",2,"date_label",202108,0.0336247707136879,0.0180789873429868,0.95,-0.00348029093671224,0.0679814395989329,"Topic 2(Covariate Level: 202003)","category","저출산/고령화대책"
"33","pointestimate",2,"date_label",202105,0.0331668154548556,0.0175404164873231,0.95,-0.00265508073228319,0.0664738035604963,"Topic 2(Covariate Level: 202003)","category","저출산/고령화대책"
"34","pointestimate",2,"date_label",202010,0.0186648989251576,0.0148319072512475,0.95,-0.00917308399320511,0.0481105772408091,"Topic 2(Covariate Level: 202003)","category","저출산/고령화대책"
"35","pointestimate",2,"date_label",202012,0.0189702024310461,0.0145412024295857,0.95,-0.00833045300612802,0.0477795487565837,"Topic 2(Covariate Level: 202003)","category","저출산/고령화대책"
"36","pointestimate",2,"date_label",202106,0.0333194672077998,0.0177186080192262,0.95,-0.0028654885261225,0.0669158606003101,"Topic 2(Covariate Level: 202003)","category","저출산/고령화대책"
"37","pointestimate",2,"date_label",202101,0.0325562084430788,0.0168419541309589,0.95,-0.00186936235750269,0.064641164790458,"Topic 2(Covariate Level: 202003)","category","저출산/고령화대책"
"38","pointestimate",2,"date_label",202011,0.0188175506781018,0.0146853732695437,0.95,-0.00867408554893103,0.0479813848175422,"Topic 2(Covariate Level: 202003)","category","저출산/고령화대책"
"39","pointestimate",2,"date_label",202111,0.0340827259725206,0.018628965033848,0.95,-0.00452546929512189,0.0697545891109993,"Topic 2(Covariate Level: 202003)","category","저출산/고령화대책"
"40","pointestimate",2,"date_label",202107,0.0334721189607437,0.0178981449990036,0.95,-0.00312537886527727,0.0674952966047488,"Topic 2(Covariate Level: 202003)","category","저출산/고령화대책"
"41","pointestimate",2,"date_label",202104,0.0330141637019114,0.0173636118257313,0.95,-0.00244604968073119,0.0659662837299869,"Topic 2(Covariate Level: 202003)","category","저출산/고령화대책"
"42","pointestimate",2,"date_label",202109,0.0337774224666323,0.0182610962695712,0.95,-0.00384329829062331,0.0685346175921545,"Topic 2(Covariate Level: 202003)","category","저출산/고령화대책"
"43","pointestimate",2,"date_label",202007,0.0182069436663252,0.0152850029341784,0.95,-0.0106767837381392,0.0482850729954161,"Topic 2(Covariate Level: 202003)","category","저출산/고령화대책"
"44","pointestimate",2,"date_label",202112,0.0342353777254648,0.0188146534881578,0.95,-0.00473261929310933,0.0703821842995414,"Topic 2(Covariate Level: 202003)","category","저출산/고령화대책"
"45","pointestimate",2,"date_label",202110,0.0339300742195764,0.0184444342624372,0.95,-0.0042100657900832,0.0691269939224647,"Topic 2(Covariate Level: 202003)","category","저출산/고령화대책"
"46","pointestimate",2,"date_label",202102,0.0327088601960229,0.0170143357153595,0.95,-0.00214969412813947,0.0651307074216444,"Topic 2(Covariate Level: 202003)","category","저출산/고령화대책"
"47","pointestimate",2,"date_label",202006,0.0180542919133809,0.0154403127573963,0.95,-0.0111625648118139,0.0484361797276084,"Topic 2(Covariate Level: 202003)","category","저출산/고령화대책"
"48","pointestimate",2,"date_label",202005,0.0179016401604368,0.0155976557876729,0.95,-0.0116579558055069,0.0485321882135352,"Topic 2(Covariate Level: 202003)","category","저출산/고령화대책"
"49","pointestimate",3,"date_label",202003,0.0236549504991121,0.0171689735513363,0.95,-0.00891207173341843,0.0591390547655026,"Topic 3(Covariate Level: 202003)","category","저출산/고령화대책"
"50","pointestimate",3,"date_label",202002,0.0237397228289798,0.0173479313397351,0.95,-0.00928054139068237,0.059501439685015,"Topic 3(Covariate Level: 202003)","category","저출산/고령화대책"
"51","pointestimate",3,"date_label",202004,0.0235701781692441,0.0169915628618687,0.95,-0.00867167840762732,0.0587184611653799,"Topic 3(Covariate Level: 202003)","category","저출산/고령화대책"
"52","pointestimate",3,"date_label",202001,0.0238244951588478,0.0175283888413593,0.95,-0.00958025179716326,0.0599493445187508,"Topic 3(Covariate Level: 202003)","category","저출산/고령화대책"
"53","pointestimate",3,"date_label",202103,0.0151777175123244,0.0163101566222142,0.95,-0.0160834653652083,0.0476447358913916,"Topic 3(Covariate Level: 202003)","category","저출산/고령화대책"
"54","pointestimate",3,"date_label",202009,0.0231463165199046,0.0161294871760148,0.95,-0.00778039177378282,0.0563958505595419,"Topic 3(Covariate Level: 202003)","category","저출산/고령화대책"
"55","pointestimate",3,"date_label",202008,0.0232310888497726,0.0162983949411797,0.95,-0.00796719266723462,0.0567892301058761,"Topic 3(Covariate Level: 202003)","category","저출산/고령화대책"
"56","pointestimate",3,"date_label",202108,0.0147538558629849,0.0171813141497803,0.95,-0.0177063462360126,0.0489033982198784,"Topic 3(Covariate Level: 202003)","category","저출산/고령화대책"
"57","pointestimate",3,"date_label",202105,0.0150081728525886,0.0166535844147126,0.95,-0.0167785990806486,0.0481725472353263,"Topic 3(Covariate Level: 202003)","category","저출산/고령화대책"
"58","pointestimate",3,"date_label",202010,0.0230615441900369,0.0159624453047718,0.95,-0.00746805667076984,0.0560790577804494,"Topic 3(Covariate Level: 202003)","category","저출산/고령화대책"
"59","pointestimate",3,"date_label",202012,0.0228919995303011,0.0156341978090707,0.95,-0.00704542690524548,0.0551111499074821,"Topic 3(Covariate Level: 202003)","category","저출산/고령화대책"
"60","pointestimate",3,"date_label",202106,0.0149234005227208,0.0168278680536902,0.95,-0.0170979316106752,0.0483704749896618,"Topic 3(Covariate Level: 202003)","category","저출산/고령화대책"
"61","pointestimate",3,"date_label",202101,0.0153472621720601,0.0159739488793636,0.95,-0.0151564165904935,0.0472106829326895,"Topic 3(Covariate Level: 202003)","category","저출산/고령화대책"
"62","pointestimate",3,"date_label",202011,0.022976771860169,0.0157973285177739,0.95,-0.00723907848680358,0.0556200529943134,"Topic 3(Covariate Level: 202003)","category","저출산/고령화대책"
"63","pointestimate",3,"date_label",202111,0.0144995388733815,0.0177229472652067,0.95,-0.0190026360881419,0.0499053107350994,"Topic 3(Covariate Level: 202003)","category","저출산/고령화대책"
"64","pointestimate",3,"date_label",202107,0.0148386281928528,0.0170037947897199,0.95,-0.0173591445517399,0.0486143278158462,"Topic 3(Covariate Level: 202003)","category","저출산/고령화대책"
"65","pointestimate",3,"date_label",202104,0.0150929451824566,0.0164809959992574,0.95,-0.0164901582074117,0.0479321035128087,"Topic 3(Covariate Level: 202003)","category","저출산/고령화대책"
"66","pointestimate",3,"date_label",202109,0.014669083533117,0.017360377277583,0.95,-0.0181853236180743,0.0493635205153147,"Topic 3(Covariate Level: 202003)","category","저출산/고령화대책"
"67","pointestimate",3,"date_label",202007,0.0233158611796406,0.0164691111903513,0.95,-0.00807026515585724,0.0572425081175531,"Topic 3(Covariate Level: 202003)","category","저출산/고령화대책"
"68","pointestimate",3,"date_label",202112,0.0144147665435136,0.0179063641480896,0.95,-0.0194127234096758,0.0500185067262335,"Topic 3(Covariate Level: 202003)","category","저출산/고령화대책"
"69","pointestimate",3,"date_label",202110,0.0145843112032491,0.0175409368954636,0.95,-0.0186604754712965,0.0497682071774385,"Topic 3(Covariate Level: 202003)","category","저출산/고령화대책"
"70","pointestimate",3,"date_label",202102,0.0152624898421922,0.0161411218197133,0.95,-0.0155963072901283,0.0473420056383311,"Topic 3(Covariate Level: 202003)","category","저출산/고령화대책"
"71","pointestimate",3,"date_label",202006,0.0234006335095084,0.0166415802670802,0.95,-0.00827084566893754,0.057790185459604,"Topic 3(Covariate Level: 202003)","category","저출산/고령화대책"
"72","pointestimate",3,"date_label",202005,0.0234854058393763,0.01681574823834,0.95,-0.00849605472777262,0.0583068795795143,"Topic 3(Covariate Level: 202003)","category","저출산/고령화대책"
"73","pointestimate",4,"date_label",202003,0.0480754152480082,0.0176414641410405,0.95,0.0154424860139888,0.0822844183008435,"Topic 4(Covariate Level: 202003)","category","저출산/고령화대책"
"74","pointestimate",4,"date_label",202002,0.0481805091566849,0.017807028435277,0.95,0.0152954410870714,0.0826418660343935,"Topic 4(Covariate Level: 202003)","category","저출산/고령화대책"
"75","pointestimate",4,"date_label",202004,0.0479703213393315,0.0174777486613992,0.95,0.0156307333383744,0.0819502123450974,"Topic 4(Covariate Level: 202003)","category","저출산/고령화대책"
"76","pointestimate",4,"date_label",202001,0.0482856030653619,0.0179743904552141,0.95,0.0151430388124892,0.0832292437468091,"Topic 4(Covariate Level: 202003)","category","저출산/고령화대책"
"77","pointestimate",4,"date_label",202103,0.0375660243803264,0.0180975832290152,0.95,0.00187305522318724,0.0713450014310434,"Topic 4(Covariate Level: 202003)","category","저출산/고령화대책"
"78","pointestimate",4,"date_label",202009,0.0474448517959472,0.0166887864366111,0.95,0.0164653399435845,0.0800721670616568,"Topic 4(Covariate Level: 202003)","category","저출산/고령화대책"
"79","pointestimate",4,"date_label",202008,0.0475499457046241,0.016842444064402,0.95,0.0163723871921848,0.080571917257689,"Topic 4(Covariate Level: 202003)","category","저출산/고령화대책"
"80","pointestimate",4,"date_label",202108,0.0370405548369422,0.0189655510608518,0.95,-0.000128705831532903,0.0726744670864999,"Topic 4(Covariate Level: 202003)","category","저출산/고령화대책"
"81","pointestimate",4,"date_label",202105,0.0373558365629727,0.0184399572774902,0.95,0.00104368512626145,0.0720418481744122,"Topic 4(Covariate Level: 202003)","category","저출산/고령화대책"
"82","pointestimate",4,"date_label",202010,0.0473397578872706,0.0165373126377202,0.95,0.0166252721723608,0.07964647225965,"Topic 4(Covariate Level: 202003)","category","저출산/고령화대책"
"83","pointestimate",4,"date_label",202012,0.0471295700699167,0.0162411600582957,0.95,0.0168791484455702,0.0789572225807344,"Topic 4(Covariate Level: 202003)","category","저출산/고령화대책"
"84","pointestimate",4,"date_label",202106,0.037250742654296,0.0186135957315556,0.95,0.000596022192195996,0.072104097006355,"Topic 4(Covariate Level: 202003)","category","저출산/고령화대책"
"85","pointestimate",4,"date_label",202101,0.0377762121976801,0.0177620605959135,0.95,0.00263456518547792,0.0708143877551326,"Topic 4(Covariate Level: 202003)","category","저출산/고령화대책"
"86","pointestimate",4,"date_label",202011,0.0472346639785936,0.0163880832227309,0.95,0.016746739389147,0.0791868935033709,"Topic 4(Covariate Level: 202003)","category","저출산/고령화대책"
"87","pointestimate",4,"date_label",202111,0.0367252731109119,0.0195045441543007,0.95,-0.00163589036669548,0.0732753899600447,"Topic 4(Covariate Level: 202003)","category","저출산/고령화대책"
"88","pointestimate",4,"date_label",202107,0.037145648745619,0.0187888082008012,0.95,0.000224228876153811,0.0723590780490078,"Topic 4(Covariate Level: 202003)","category","저출산/고령화대책"
"89","pointestimate",4,"date_label",202104,0.0374609304716495,0.0182679377221432,0.95,0.00148108819787822,0.0717518203194774,"Topic 4(Covariate Level: 202003)","category","저출산/고령화대책"
"90","pointestimate",4,"date_label",202109,0.0369354609282654,0.0191437819242601,0.95,-0.000582352409914221,0.0728805038213937,"Topic 4(Covariate Level: 202003)","category","저출산/고령화대책"
"91","pointestimate",4,"date_label",202007,0.0476550396133008,0.0169982262981989,0.95,0.0162141122259744,0.0809106616471595,"Topic 4(Covariate Level: 202003)","category","저출산/고령화대책"
"92","pointestimate",4,"date_label",202112,0.036620179202235,0.0196869967148025,0.95,-0.00207072538474371,0.0735221165663139,"Topic 4(Covariate Level: 202003)","category","저출산/고령화대책"
"93","pointestimate",4,"date_label",202110,0.0368303670195886,0.0193234596170575,0.95,-0.00115692881786415,0.0730618402583673,"Topic 4(Covariate Level: 202003)","category","저출산/고령화대책"
"94","pointestimate",4,"date_label",202102,0.0376711182890033,0.0179289412606746,0.95,0.00221645037513768,0.0710613741030317,"Topic 4(Covariate Level: 202003)","category","저출산/고령화대책"
"95","pointestimate",4,"date_label",202006,0.0477601335219777,0.017156075261948,0.95,0.0159454250245572,0.0812432303239548,"Topic 4(Covariate Level: 202003)","category","저출산/고령화대책"
"96","pointestimate",4,"date_label",202005,0.0478652274306544,0.0173159344359191,0.95,0.0157805932515617,0.081541050503618,"Topic 4(Covariate Level: 202003)","category","저출산/고령화대책"
"97","pointestimate",5,"date_label",202003,0.0238325685233902,0.016151499922646,0.95,-0.0065702253346453,0.0569010183690937,"Topic 5(Covariate Level: 202003)","category","저출산/고령화대책"
"98","pointestimate",5,"date_label",202002,0.0238540017612376,0.016310662689522,0.95,-0.00697717139434334,0.0571876675524543,"Topic 5(Covariate Level: 202003)","category","저출산/고령화대책"
"99","pointestimate",5,"date_label",202004,0.0238111352855428,0.015994246803976,0.95,-0.00633177264221638,0.0565502653970144,"Topic 5(Covariate Level: 202003)","category","저출산/고령화대책"
"100","pointestimate",5,"date_label",202001,0.0238754349990851,0.0164716797469747,0.95,-0.00733401894758669,0.0575136775706968,"Topic 5(Covariate Level: 202003)","category","저출산/고령화대책"
"101","pointestimate",5,"date_label",202103,0.0216892447386509,0.0175648825638943,0.95,-0.0124681426035121,0.0565611856688809,"Topic 5(Covariate Level: 202003)","category","저출산/고령화대책"
"102","pointestimate",5,"date_label",202009,0.023703969096306,0.0152386701071229,0.95,-0.00514414340267101,0.0550318899027674,"Topic 5(Covariate Level: 202003)","category","저출산/고령화대책"
"103","pointestimate",5,"date_label",202008,0.0237254023341533,0.0153854912850221,0.95,-0.00543036887920119,0.0552724601394422,"Topic 5(Covariate Level: 202003)","category","저출산/고령화대책"
"104","pointestimate",5,"date_label",202108,0.0215820785494139,0.0184456455433589,0.95,-0.0146536646494798,0.0585399552190924,"Topic 5(Covariate Level: 202003)","category","저출산/고령화대책"
"105","pointestimate",5,"date_label",202105,0.021646378262956,0.0179130273658124,0.95,-0.0132333651597717,0.057478049937022,"Topic 5(Covariate Level: 202003)","category","저출산/고령화대책"
"106","pointestimate",5,"date_label",202010,0.0236825358584586,0.0150941226933321,0.95,-0.00487920011436031,0.0546580851748654,"Topic 5(Covariate Level: 202003)","category","저출산/고령화대책"
"107","pointestimate",5,"date_label",202012,0.0236396693827638,0.0148121143819109,0.95,-0.00447951974509273,0.0540403513979944,"Topic 5(Covariate Level: 202003)","category","저출산/고령화대책"
"108","pointestimate",5,"date_label",202106,0.0216249450251087,0.0180892204755739,0.95,-0.013679534253828,0.0579115780494551,"Topic 5(Covariate Level: 202003)","category","저출산/고령화대책"
"109","pointestimate",5,"date_label",202101,0.0217321112143456,0.0172226781988175,0.95,-0.0118645809840737,0.0559500619855967,"Topic 5(Covariate Level: 202003)","category","저출산/고령화대책"
"110","pointestimate",5,"date_label",202011,0.0236611026206112,0.0149519149885353,0.95,-0.00463986047973841,0.0544196754640694,"Topic 5(Covariate Level: 202003)","category","저출산/고령화대책"
"111","pointestimate",5,"date_label",202111,0.0215177788358718,0.0189898095796843,0.95,-0.0161971719535142,0.0592598632520862,"Topic 5(Covariate Level: 202003)","category","저출산/고령화대책"
"112","pointestimate",5,"date_label",202107,0.0216035117872613,0.0182667729529569,0.95,-0.0142135952677602,0.0582521564224936,"Topic 5(Covariate Level: 202003)","category","저출산/고령화대책"
"113","pointestimate",5,"date_label",202104,0.0216678115008034,0.0177382341313384,0.95,-0.0128824217621098,0.0570450869529985,"Topic 5(Covariate Level: 202003)","category","저출산/고령화대책"
"114","pointestimate",5,"date_label",202109,0.0215606453115665,0.0186258002137623,0.95,-0.0151747354690833,0.058774307627181,"Topic 5(Covariate Level: 202003)","category","저출산/고령화대책"
"115","pointestimate",5,"date_label",202007,0.0237468355720008,0.0155345217571912,0.95,-0.00578385538320809,0.0555550633002083,"Topic 5(Covariate Level: 202003)","category","저출산/고령화대책"
"116","pointestimate",5,"date_label",202112,0.0214963455980243,0.0191735940306092,0.95,-0.0167324115727475,0.0595726181035815,"Topic 5(Covariate Level: 202003)","category","저출산/고령화대책"
"117","pointestimate",5,"date_label",202110,0.021539212073719,0.018807200120968,0.95,-0.0156620431183331,0.0590169289456532,"Topic 5(Covariate Level: 202003)","category","저출산/고령화대책"
"118","pointestimate",5,"date_label",202102,0.0217106779764983,0.0173930157696709,0.95,-0.0120747326968541,0.0563810189301892,"Topic 5(Covariate Level: 202003)","category","저출산/고령화대책"
"119","pointestimate",5,"date_label",202006,0.0237682688098481,0.0156856985519677,0.95,-0.00605643179646043,0.0558804091591233,"Topic 5(Covariate Level: 202003)","category","저출산/고령화대책"
"120","pointestimate",5,"date_label",202005,0.0237897020476955,0.0158389602119947,0.95,-0.00615914163944495,0.0561995124249457,"Topic 5(Covariate Level: 202003)","category","저출산/고령화대책"
"121","pointestimate",6,"date_label",202003,0.0580200154772437,0.0212833962329688,0.95,0.0202089607177712,0.0992410105825057,"Topic 6(Covariate Level: 202003)","category","저출산/고령화대책"
"122","pointestimate",6,"date_label",202002,0.0578506120353156,0.0215282067692776,0.95,0.0197079689842397,0.0995511003860814,"Topic 6(Covariate Level: 202003)","category","저출산/고령화대책"
"123","pointestimate",6,"date_label",202004,0.0581894189191722,0.0210404363161748,0.95,0.0209299406833459,0.0988955864376248,"Topic 6(Covariate Level: 202003)","category","저출산/고령화대책"
"124","pointestimate",6,"date_label",202001,0.0576812085933872,0.0217748055065644,0.95,0.0191719889099904,0.099739967511151,"Topic 6(Covariate Level: 202003)","category","저출산/고령화대책"
"125","pointestimate",6,"date_label",202103,0.0749603596700749,0.0200868096625296,0.95,0.0385296944433884,0.117965891055261,"Topic 6(Covariate Level: 202003)","category","저출산/고령화대책"
"126","pointestimate",6,"date_label",202009,0.0590364361288136,0.0198557557411659,0.95,0.0235704668458041,0.0972554224858083,"Topic 6(Covariate Level: 202003)","category","저출산/고령화대책"
"127","pointestimate",6,"date_label",202008,0.0588670326868852,0.0200884381574049,0.95,0.0231808511742722,0.0975223270835697,"Topic 6(Covariate Level: 202003)","category","저출산/고령화대책"
"128","pointestimate",6,"date_label",202108,0.0758073768797166,0.02128169737504,0.95,0.0373417835273248,0.121074486210518,"Topic 6(Covariate Level: 202003)","category","저출산/고령화대책"
"129","pointestimate",6,"date_label",202105,0.0752991665539316,0.0205586721542574,0.95,0.0382392379551705,0.11928002422401,"Topic 6(Covariate Level: 202003)","category","저출산/고령화대책"
"130","pointestimate",6,"date_label",202010,0.0592058395707419,0.0196253525104264,0.95,0.0241293841458429,0.096952884646231,"Topic 6(Covariate Level: 202003)","category","저출산/고령화대책"
"131","pointestimate",6,"date_label",202012,0.0595446464545985,0.0191717114869783,0.95,0.0252472187459212,0.0963760472701981,"Topic 6(Covariate Level: 202003)","category","저출산/고령화대책"
"132","pointestimate",6,"date_label",202106,0.0754685699958597,0.0207977197042138,0.95,0.038042373038186,0.119888216162227,"Topic 6(Covariate Level: 202003)","category","저출산/고령화대책"
"133","pointestimate",6,"date_label",202101,0.0746215527862181,0.0196237557750287,0.95,0.0389498759777066,0.116677342892768,"Topic 6(Covariate Level: 202003)","category","저출산/고령화대책"
"134","pointestimate",6,"date_label",202011,0.0593752430126702,0.0193973096825532,0.95,0.0247245102770702,0.0967214265501927,"Topic 6(Covariate Level: 202003)","category","저출산/고령화대책"
"135","pointestimate",6,"date_label",202111,0.0763155872055014,0.0220213967651831,0.95,0.0366210042017269,0.12343927149986,"Topic 6(Covariate Level: 202003)","category","저출산/고령화대책"
"136","pointestimate",6,"date_label",202107,0.0756379734377882,0.0210387505736576,0.95,0.0378114448827592,0.120404399734378,"Topic 6(Covariate Level: 202003)","category","저출산/고령화대책"
"137","pointestimate",6,"date_label",202104,0.0751297631120032,0.0203216779143386,0.95,0.038351728883444,0.118632828136852,"Topic 6(Covariate Level: 202003)","category","저출산/고령화대책"
"138","pointestimate",6,"date_label",202109,0.0759767803216448,0.0215264952391628,0.95,0.0372576081145984,0.121847076039636,"Topic 6(Covariate Level: 202003)","category","저출산/고령화대책"
"139","pointestimate",6,"date_label",202007,0.0586976292449571,0.0203233214758711,0.95,0.0227628510375528,0.0978174113512703,"Topic 6(Covariate Level: 202003)","category","저출산/고령화대책"
"140","pointestimate",6,"date_label",202112,0.0764849906474297,0.022271382525084,0.95,0.0361623004986281,0.124187078578346,"Topic 6(Covariate Level: 202003)","category","저출산/고령화대책"
"141","pointestimate",6,"date_label",202110,0.076146183763573,0.0217730817308276,0.95,0.0369432727972342,0.122643173769759,"Topic 6(Covariate Level: 202003)","category","저출산/고령화대책"
"142","pointestimate",6,"date_label",202102,0.0747909562281467,0.0198541428482821,0.95,0.0387632105117457,0.117294001558264,"Topic 6(Covariate Level: 202003)","category","저출산/고령화대책"
"143","pointestimate",6,"date_label",202006,0.0585282258030287,0.0205603302667064,0.95,0.0222055210382894,0.09818827266929,"Topic 6(Covariate Level: 202003)","category","저출산/고령화대책"
"144","pointestimate",6,"date_label",202005,0.0583588223611005,0.0207993918708499,0.95,0.0215330574034247,0.0985747022724596,"Topic 6(Covariate Level: 202003)","category","저출산/고령화대책"
"145","pointestimate",7,"date_label",202003,0.0168203103056465,0.0139606879262462,0.95,-0.0104950791927684,0.0440349110143114,"Topic 7(Covariate Level: 202003)","category","저출산/고령화대책"
"146","pointestimate",7,"date_label",202002,0.0167292761453478,0.0141037817801358,0.95,-0.0108098894701508,0.0442210606723458,"Topic 7(Covariate Level: 202003)","category","저출산/고령화대책"
"147","pointestimate",7,"date_label",202004,0.0169113444659454,0.0138196078232375,0.95,-0.0101890520510192,0.0439176438482753,"Topic 7(Covariate Level: 202003)","category","저출산/고령화대책"
"148","pointestimate",7,"date_label",202001,0.016638241985049,0.01424882871576,0.95,-0.0111290309927231,0.0443149782205477,"Topic 7(Covariate Level: 202003)","category","저출산/고령화대책"
"149","pointestimate",7,"date_label",202103,0.0259237263355314,0.0167683186467613,0.95,-0.00530782195260596,0.0594889111553712,"Topic 7(Covariate Level: 202003)","category","저출산/고령화대책"
"150","pointestimate",7,"date_label",202009,0.0173665152674397,0.0131466504321055,0.95,-0.00813461521253123,0.0428644189259135,"Topic 7(Covariate Level: 202003)","category","저출산/고령화대책"
"151","pointestimate",7,"date_label",202008,0.0172754811071409,0.0132766951407866,0.95,-0.00838332936308532,0.0431460589612263,"Topic 7(Covariate Level: 202003)","category","저출산/고령화대책"
"152","pointestimate",7,"date_label",202108,0.0263788971370258,0.0176309219152386,0.95,-0.00687830525963767,0.0615743011962774,"Topic 7(Covariate Level: 202003)","category","저출산/고령화대책"
