"","method","topic","covariate","covariate.value","estimate","std.error","ci.level","ci.lower","ci.upper","label","moderator","moderator.value"
"19","pointestimate",1,"date_label",202007,0.00612456545664989,0.00978759498552416,0.95,-0.0131078857001881,0.0254877511655823,"Topic 1(Covariate Level: 202003)","category","성장동력"
"20","pointestimate",1,"date_label",202112,0.0116834781487387,0.0119708889399555,0.95,-0.0118467651784922,0.0354942844178261,"Topic 1(Covariate Level: 202003)","category","성장동력"
"21","pointestimate",1,"date_label",202110,0.0115775940974608,0.0117340777757896,0.95,-0.0114944808857891,0.0349979405829475,"Topic 1(Covariate Level: 202003)","category","성장동력"
"22","pointestimate",1,"date_label",202102,0.0111540578923492,0.0108195570731458,0.95,-0.00990532367805053,0.0324742477442737,"Topic 1(Covariate Level: 202003)","category","성장동력"
"23","pointestimate",1,"date_label",202006,0.00607162343101086,0.00988774643487382,0.95,-0.0134004273982224,0.0255562149627035,"Topic 1(Covariate Level: 202003)","category","성장동력"
"24","pointestimate",1,"date_label",202005,0.00601868140537202,0.00998918212101373,0.95,-0.013647650787724,0.0256066926930548,"Topic 1(Covariate Level: 202003)","category","성장동력"
"25","pointestimate",2,"date_label",202003,0.0147150308815789,0.0120008394178639,0.95,-0.00826533955104373,0.0385731482128563,"Topic 2(Covariate Level: 202003)","category","성장동력"
"26","pointestimate",2,"date_label",202002,0.014692105010185,0.0121247875174984,0.95,-0.00860685505367824,0.0387131092642934,"Topic 2(Covariate Level: 202003)","category","성장동력"
"27","pointestimate",2,"date_label",202004,0.0147379567529728,0.0118780880453127,0.95,-0.00802229432414103,0.0383571917795825,"Topic 2(Covariate Level: 202003)","category","성장동력"
"28","pointestimate",2,"date_label",202001,0.0146691791387909,0.012249896017746,0.95,-0.00890348101502498,0.0389046650656169,"Topic 2(Covariate Level: 202003)","category","성장동력"
"29","pointestimate",2,"date_label",202103,0.0170076180209744,0.0119882342317986,0.95,-0.00602398456928376,0.040526238069902,"Topic 2(Covariate Level: 202003)","category","성장동력"
"30","pointestimate",2,"date_label",202009,0.0148525861099426,0.0112836358216692,0.95,-0.00690106587048742,0.0371020915952503,"Topic 2(Covariate Level: 202003)","category","성장동력"
"31","pointestimate",2,"date_label",202008,0.0148296602385485,0.011399817368157,0.95,-0.00709102104351106,0.037284493745074,"Topic 2(Covariate Level: 202003)","category","성장동력"
"32","pointestimate",2,"date_label",202108,0.0171222473779442,0.0126186645203915,0.95,-0.00700300157271458,0.0420285792280735,"Topic 2(Covariate Level: 202003)","category","성장동력"
"33","pointestimate",2,"date_label",202105,0.0170534697637624,0.0122370531681133,0.95,-0.00632679357620964,0.0410496068950305,"Topic 2(Covariate Level: 202003)","category","성장동력"
"34","pointestimate",2,"date_label",202010,0.0148755119813365,0.0111688939996204,0.95,-0.00665561828400065,0.0368044698307982,"Topic 2(Covariate Level: 202003)","category","성장동력"
"35","pointestimate",2,"date_label",202012,0.0149213637241245,0.0109439101002374,0.95,-0.00613037255279724,0.0365014806649325,"Topic 2(Covariate Level: 202003)","category","성장동력"
"36","pointestimate",2,"date_label",202106,0.0170763956351562,0.0123631734233396,0.95,-0.00650477272483858,0.0414014717256912,"Topic 2(Covariate Level: 202003)","category","성장동력"
"37","pointestimate",2,"date_label",202101,0.0169617662781866,0.0117442184803252,0.95,-0.00565768635674288,0.0400461835374833,"Topic 2(Covariate Level: 202003)","category","성장동력"
"38","pointestimate",2,"date_label",202011,0.0148984378527306,0.0110556367289915,0.95,-0.00637229644938681,0.036592777914675,"Topic 2(Covariate Level: 202003)","category","성장동력"
"39","pointestimate",2,"date_label",202111,0.0171910249921261,0.0130095468301907,0.95,-0.00761691131427619,0.0428779134004145,"Topic 2(Covariate Level: 202003)","category","성장동력"
"40","pointestimate",2,"date_label",202107,0.0170993215065502,0.0124903882422402,0.95,-0.00675266029426575,0.0417274807516789,"Topic 2(Covariate Level: 202003)","category","성장동력"
"41","pointestimate",2,"date_label",202104,0.0170305438923683,0.0121120616689671,0.95,-0.00617247843620543,0.040799197231723,"Topic 2(Covariate Level: 202003)","category","성장동력"
"42","pointestimate",2,"date_label",202109,0.0171451732493382,0.0127479702150758,0.95,-0.00713131218993368,0.0422784647202084,"Topic 2(Covariate Level: 202003)","category","성장동력"
"43","pointestimate",2,"date_label",202007,0.0148067343671548,0.0115173950695714,0.95,-0.00732390336705464,0.0375546924762309,"Topic 2(Covariate Level: 202003)","category","성장동력"
"44","pointestimate",2,"date_label",202112,0.01721395086352,0.0131417587302126,0.95,-0.007820354596533,0.0431962678576436,"Topic 2(Covariate Level: 202003)","category","성장동력"
"45","pointestimate",2,"date_label",202110,0.0171680991207321,0.0128782743184288,0.95,-0.00738883879783856,0.0425935881571007,"Topic 2(Covariate Level: 202003)","category","성장동력"
"46","pointestimate",2,"date_label",202102,0.0169846921495805,0.0118656073005158,0.95,-0.00578127770120625,0.040307527462517,"Topic 2(Covariate Level: 202003)","category","성장동력"
"47","pointestimate",2,"date_label",202006,0.0147838084957608,0.0116363266042086,0.95,-0.00760324865658112,0.0378073095533892,"Topic 2(Covariate Level: 202003)","category","성장동력"
"48","pointestimate",2,"date_label",202005,0.0147608826243668,0.0117565708852973,0.95,-0.00779524444191244,0.038105261277452,"Topic 2(Covariate Level: 202003)","category","성장동력"
"49","pointestimate",3,"date_label",202003,0.0959479241017614,0.0178854182002868,0.95,0.06326782370971,0.132823640933045,"Topic 3(Covariate Level: 202003)","category","성장동력"
"50","pointestimate",3,"date_label",202002,0.0959452371806274,0.0180400140310602,0.95,0.0628946444108271,0.133133787254262,"Topic 3(Covariate Level: 202003)","category","성장동력"
"51","pointestimate",3,"date_label",202004,0.0959506110228954,0.0177327310758184,0.95,0.0636682614629134,0.132712361978774,"Topic 3(Covariate Level: 202003)","category","성장동력"
"52","pointestimate",3,"date_label",202001,0.0959425502594935,0.0181964699195309,0.95,0.0627135911425524,0.133376443421805,"Topic 3(Covariate Level: 202003)","category","성장동력"
"53","pointestimate",3,"date_label",202103,0.096216616215161,0.0186471631028224,0.95,0.0608242643720667,0.133962497299276,"Topic 3(Covariate Level: 202003)","category","성장동력"
"54","pointestimate",3,"date_label",202009,0.0959640456285653,0.0169997037090605,0.95,0.065339855521802,0.130984640051419,"Topic 3(Covariate Level: 202003)","category","성장동력"
"55","pointestimate",3,"date_label",202008,0.0959613587074313,0.017142080175359,0.95,0.0650886331665438,0.131297270894897,"Topic 3(Covariate Level: 202003)","category","성장동력"
"56","pointestimate",3,"date_label",202108,0.0962300508208312,0.0194788101599838,0.95,0.0593716600467269,0.135324249069089,"Topic 3(Covariate Level: 202003)","category","성장동력"
"57","pointestimate",3,"date_label",202105,0.0962219900574291,0.0189750669411173,0.95,0.0601236128547347,0.134557145716301,"Topic 3(Covariate Level: 202003)","category","성장동력"
"58","pointestimate",3,"date_label",202010,0.0959667325496994,0.0168595500800917,0.95,0.0656552090831858,0.130685785555963,"Topic 3(Covariate Level: 202003)","category","성장동력"
"59","pointestimate",3,"date_label",202012,0.0959721063919673,0.0165861358389231,0.95,0.0662192013020691,0.130189508502861,"Topic 3(Covariate Level: 202003)","category","성장동력"
"60","pointestimate",3,"date_label",202106,0.0962246769785631,0.019141437671005,0.95,0.059802908924383,0.134765327438382,"Topic 3(Covariate Level: 202003)","category","성장동력"
"61","pointestimate",3,"date_label",202101,0.0962112423728932,0.018325997248337,0.95,0.0613907796562696,0.13332297763898,"Topic 3(Covariate Level: 202003)","category","성장동력"
"62","pointestimate",3,"date_label",202011,0.0959694194708333,0.0167216751810408,0.95,0.0660417379421126,0.130518348600446,"Topic 3(Covariate Level: 202003)","category","성장동력"
"63","pointestimate",3,"date_label",202111,0.0962381115842331,0.0199958577792045,0.95,0.0586246366412961,0.136328465166096,"Topic 3(Covariate Level: 202003)","category","성장동력"
"64","pointestimate",3,"date_label",202107,0.0962273638996971,0.0193093655011215,0.95,0.0595631456603305,0.135014594291892,"Topic 3(Covariate Level: 202003)","category","성장동력"
"65","pointestimate",3,"date_label",202104,0.0962193031362951,0.0188102946275873,0.95,0.0604283028395882,0.134245686193278,"Topic 3(Covariate Level: 202003)","category","성장동력"
"66","pointestimate",3,"date_label",202109,0.0962327377419651,0.0196497324076266,0.95,0.0591763498052069,0.135556696703331,"Topic 3(Covariate Level: 202003)","category","성장동력"
"67","pointestimate",3,"date_label",202007,0.0959586717862974,0.0172866245557331,0.95,0.0647071399460996,0.131720611109619,"Topic 3(Covariate Level: 202003)","category","성장동력"
"68","pointestimate",3,"date_label",202112,0.0962407985053672,0.0201709874452982,0.95,0.0584162554582947,0.136608948739659,"Topic 3(Covariate Level: 202003)","category","성장동력"
"69","pointestimate",3,"date_label",202110,0.0962354246630991,0.0198220940211631,0.95,0.0589027353651973,0.1359367408538,"Topic 3(Covariate Level: 202003)","category","성장동력"
"70","pointestimate",3,"date_label",202102,0.0962139292940271,0.0184857158054465,0.95,0.0611097026424655,0.133688547861745,"Topic 3(Covariate Level: 202003)","category","성장동력"
"71","pointestimate",3,"date_label",202006,0.0959559848651634,0.0174332829258624,0.95,0.0644897279462642,0.132128098075326,"Topic 3(Covariate Level: 202003)","category","성장동력"
"72","pointestimate",3,"date_label",202005,0.0959532979440294,0.0175820023849763,0.95,0.0640686992161317,0.132436270072286,"Topic 3(Covariate Level: 202003)","category","성장동력"
"73","pointestimate",4,"date_label",202003,0.043577981529036,0.0141502316678948,0.95,0.0156862591867519,0.0701633386632363,"Topic 4(Covariate Level: 202003)","category","성장동력"
"74","pointestimate",4,"date_label",202002,0.0437299181987137,0.0142857112058426,0.95,0.0155066661621642,0.0705587535783,"Topic 4(Covariate Level: 202003)","category","성장동력"
"75","pointestimate",4,"date_label",202004,0.0434260448593586,0.0140160141145554,0.95,0.015786642689581,0.0698704640423006,"Topic 4(Covariate Level: 202003)","category","성장동력"
"76","pointestimate",4,"date_label",202001,0.0438818548683913,0.014422417164412,0.95,0.015369182783225,0.0708556716688204,"Topic 4(Covariate Level: 202003)","category","성장동력"
"77","pointestimate",4,"date_label",202103,0.0283843145612765,0.0133792165749282,0.95,0.00212360771089273,0.0547304116048501,"Topic 4(Covariate Level: 202003)","category","성장동력"
"78","pointestimate",4,"date_label",202009,0.0426663615109705,0.0133651743636324,0.95,0.0161359971900209,0.0681983923973315,"Topic 4(Covariate Level: 202003)","category","성장동력"
"79","pointestimate",4,"date_label",202008,0.0428182981806481,0.0134925116763414,0.95,0.0160288806113609,0.0685187703698393,"Topic 4(Covariate Level: 202003)","category","성장동력"
"80","pointestimate",4,"date_label",202108,0.0276246312128883,0.0140308287074193,0.95,-0.000387747359949475,0.0550594580913296,"Topic 4(Covariate Level: 202003)","category","성장동력"
"81","pointestimate",4,"date_label",202105,0.0280804412219213,0.0136356691058494,0.95,0.00104680298628352,0.0548541933709868,"Topic 4(Covariate Level: 202003)","category","성장동력"
"82","pointestimate",4,"date_label",202010,0.0425144248412931,0.0132393347268787,0.95,0.0162682338315754,0.067889805977341,"Topic 4(Covariate Level: 202003)","category","성장동력"
"83","pointestimate",4,"date_label",202012,0.0422105515019376,0.0129923220368136,0.95,0.016480660085129,0.0672103318297499,"Topic 4(Covariate Level: 202003)","category","성장동력"
"84","pointestimate",4,"date_label",202106,0.0279285045522437,0.0137660312209378,0.95,0.00050310888682219,0.0549433702360746,"Topic 4(Covariate Level: 202003)","category","성장동력"
"85","pointestimate",4,"date_label",202101,0.0286881879006315,0.0131287370137903,0.95,0.0029383396695625,0.0548131027207628,"Topic 4(Covariate Level: 202003)","category","성장동력"
"86","pointestimate",4,"date_label",202011,0.0423624881716155,0.0131150358770507,0.95,0.0163843540439942,0.0675801907399329,"Topic 4(Covariate Level: 202003)","category","성장동력"
"87","pointestimate",4,"date_label",202111,0.0271688212038557,0.0144376449160954,0.95,-0.00164079025036479,0.0554036403389254,"Topic 4(Covariate Level: 202003)","category","성장동력"
"88","pointestimate",4,"date_label",202107,0.027776567882566,0.0138977639566014,0.95,-3.92775348908349e-05,0.055049572770365,"Topic 4(Covariate Level: 202003)","category","성장동력"
"89","pointestimate",4,"date_label",202104,0.0282323778915988,0.0135067172976467,0.95,0.00159014320014279,0.054717640099948,"Topic 4(Covariate Level: 202003)","category","성장동력"
"90","pointestimate",4,"date_label",202109,0.0274726945432109,0.0141651879354432,0.95,-0.000810926342122891,0.0550492040102411,"Topic 4(Covariate Level: 202003)","category","성장동력"
"91","pointestimate",4,"date_label",202007,0.0429702348503258,0.0136213046624792,0.95,0.0159678739093542,0.0689205832198247,"Topic 4(Covariate Level: 202003)","category","성장동력"
"92","pointestimate",4,"date_label",202112,0.0270168845341779,0.014575672786208,0.95,-0.0020167594356117,0.0555249936945919,"Topic 4(Covariate Level: 202003)","category","성장동력"
"93","pointestimate",4,"date_label",202110,0.0273207578735332,0.0143008051550208,0.95,-0.00122949007337993,0.0551766756433701,"Topic 4(Covariate Level: 202003)","category","성장동력"
"94","pointestimate",4,"date_label",202102,0.0285362512309541,0.0132532088176814,0.95,0.0024890351857021,0.0547915436002125,"Topic 4(Covariate Level: 202003)","category","성장동력"
"95","pointestimate",4,"date_label",202006,0.0431221715200034,0.013751512421763,0.95,0.0158925954697716,0.0692090413804944,"Topic 4(Covariate Level: 202003)","category","성장동력"
"96","pointestimate",4,"date_label",202005,0.043274108189681,0.013883095147325,0.95,0.0158869270066755,0.0694467351810047,"Topic 4(Covariate Level: 202003)","category","성장동력"
"97","pointestimate",5,"date_label",202003,0.0565344847604164,0.0152268277562539,0.95,0.0269609110980102,0.0859375141469176,"Topic 5(Covariate Level: 202003)","category","성장동력"
"98","pointestimate",5,"date_label",202002,0.0563257509248695,0.0154024296802022,0.95,0.0263582795470271,0.0860762116912639,"Topic 5(Covariate Level: 202003)","category","성장동력"
"99","pointestimate",5,"date_label",202004,0.0567432185959635,0.0150532100546512,0.95,0.0275086016351118,0.0859187442059036,"Topic 5(Covariate Level: 202003)","category","성장동력"
"100","pointestimate",5,"date_label",202001,0.0561170170893224,0.0155799487340071,0.95,0.0257443302419581,0.0862470202443183,"Topic 5(Covariate Level: 202003)","category","성장동력"
"101","pointestimate",5,"date_label",202103,0.0774078683151151,0.0175242904900751,0.95,0.0455397252216527,0.1133315691132,"Topic 5(Covariate Level: 202003)","category","성장동력"
"102","pointestimate",5,"date_label",202009,0.0577868877736984,0.0142174002402062,0.95,0.0306071662878246,0.085467378083605,"Topic 5(Covariate Level: 202003)","category","성장동력"
"103","pointestimate",5,"date_label",202008,0.0575781539381513,0.0143800066178885,0.95,0.0301141338171448,0.0855661446768937,"Topic 5(Covariate Level: 202003)","category","성장동력"
"104","pointestimate",5,"date_label",202108,0.0784515374928501,0.0185130237097883,0.95,0.0445041486289926,0.116879255476449,"Topic 5(Covariate Level: 202003)","category","성장동력"
"105","pointestimate",5,"date_label",202105,0.0778253359862091,0.0179161674239406,0.95,0.0450651794273678,0.114680183891091,"Topic 5(Covariate Level: 202003)","category","성장동력"
"106","pointestimate",5,"date_label",202010,0.0579956216092454,0.0140572314064926,0.95,0.0310911700682613,0.0853845473290344,"Topic 5(Covariate Level: 202003)","category","성장동력"
"107","pointestimate",5,"date_label",202012,0.0584130892803394,0.0137445459424437,0.95,0.032003549438853,0.0852085458491459,"Topic 5(Covariate Level: 202003)","category","성장동력"
"108","pointestimate",5,"date_label",202106,0.0780340698217561,0.018113953546987,0.95,0.0449064455901804,0.115433467826801,"Topic 5(Covariate Level: 202003)","category","성장동력"
"109","pointestimate",5,"date_label",202101,0.0769904006440213,0.0171376218613173,0.95,0.0455698508735612,0.112150629619878,"Topic 5(Covariate Level: 202003)","category","성장동력"
"110","pointestimate",5,"date_label",202011,0.0582043554447923,0.0138995843825249,0.95,0.03151385137806,0.0853362049944966,"Topic 5(Covariate Level: 202003)","category","성장동력"
"111","pointestimate",5,"date_label",202111,0.0790777389994911,0.0191198245883074,0.95,0.0437122984406649,0.118838352013911,"Topic 5(Covariate Level: 202003)","category","성장동력"
"112","pointestimate",5,"date_label",202107,0.0782428036573031,0.0183129183094314,0.95,0.0445862867153459,0.11619080603346,"Topic 5(Covariate Level: 202003)","category","성장동력"
"113","pointestimate",5,"date_label",202104,0.0776166021506622,0.017719599408246,0.95,0.0452722240663086,0.114051485866564,"Topic 5(Covariate Level: 202003)","category","성장동력"
"114","pointestimate",5,"date_label",202109,0.0786602713283971,0.0187142331586479,0.95,0.0442466222892453,0.117600063222788,"Topic 5(Covariate Level: 202003)","category","성장동력"
"115","pointestimate",5,"date_label",202007,0.0573694201026045,0.0145449687877488,0.95,0.0294805163275552,0.0855931055990473,"Topic 5(Covariate Level: 202003)","category","성장동력"
"116","pointestimate",5,"date_label",202112,0.0792864728350381,0.019324139981433,0.95,0.0434767437956165,0.119482840467748,"Topic 5(Covariate Level: 202003)","category","성장동력"
"117","pointestimate",5,"date_label",202110,0.0788690051639441,0.0189165114257108,0.95,0.0439441530571612,0.118196807493467,"Topic 5(Covariate Level: 202003)","category","성장동력"
"118","pointestimate",5,"date_label",202102,0.0771991344795684,0.0173302832388318,0.95,0.0456062461516182,0.112686402005626,"Topic 5(Covariate Level: 202003)","category","성장동력"
"119","pointestimate",5,"date_label",202006,0.0571606862670573,0.0147122075063003,0.95,0.0287212100613768,0.0857279495043986,"Topic 5(Covariate Level: 202003)","category","성장동력"
"120","pointestimate",5,"date_label",202005,0.0569519524315104,0.0148816460227377,0.95,0.0280389030633984,0.0859048520920075,"Topic 5(Covariate Level: 202003)","category","성장동력"
"121","pointestimate",6,"date_label",202003,0.00132287398982838,0.010454342347571,0.95,-0.0185926050939393,0.0217961887779135,"Topic 6(Covariate Level: 202003)","category","성장동력"
"122","pointestimate",6,"date_label",202002,0.00128619984833812,0.010558984553641,0.95,-0.0188421051089877,0.0220102249978286,"Topic 6(Covariate Level: 202003)","category","성장동력"
"123","pointestimate",6,"date_label",202004,0.00135954813131879,0.0103508625718312,0.95,-0.0183794294903645,0.0216577059715684,"Topic 6(Covariate Level: 202003)","category","성장동력"
"124","pointestimate",6,"date_label",202001,0.00124952570684797,0.0106647549729175,0.95,-0.0191729893826343,0.0222117249580324,"Topic 6(Covariate Level: 202003)","category","성장동력"
"125","pointestimate",6,"date_label",202103,0.00499028813885585,0.0110235228225551,0.95,-0.0167519944486841,0.026446196744446,"Topic 6(Covariate Level: 202003)","category","성장동력"
"126","pointestimate",6,"date_label",202009,0.00154291883877016,0.0098521678047271,0.95,-0.0175488550734388,0.0208880029765499,"Topic 6(Covariate Level: 202003)","category","성장동력"
"127","pointestimate",6,"date_label",202008,0.00150624469727996,0.00994928709351208,0.95,-0.0176870112015479,0.0210197579094237,"Topic 6(Covariate Level: 202003)","category","성장동력"
"128","pointestimate",6,"date_label",202108,0.00517365884630724,0.0115842378874776,0.95,-0.0172809443344567,0.027707175422795,"Topic 6(Covariate Level: 202003)","category","성장동력"
"129","pointestimate",6,"date_label",202105,0.00506363642183643,0.0112450331876572,0.95,-0.0170649569534036,0.0270573552467705,"Topic 6(Covariate Level: 202003)","category","성장동력"
"130","pointestimate",6,"date_label",202010,0.00157959298026039,0.00975643737131573,0.95,-0.0173164471606112,0.0206934475441539,"Topic 6(Covariate Level: 202003)","category","성장동력"
"131","pointestimate",6,"date_label",202012,0.00165294126324092,0.00956930919501545,0.95,-0.0166750578296175,0.0204314352600496,"Topic 6(Covariate Level: 202003)","category","성장동력"
"132","pointestimate",6,"date_label",202106,0.00510031056332676,0.0113572036080352,0.95,-0.0171816391886776,0.027246525944101,"Topic 6(Covariate Level: 202003)","category","성장동력"
"133","pointestimate",6,"date_label",202101,0.00491693985587531,0.0108059794199968,0.95,-0.0162514492035694,0.0258629327903272,"Topic 6(Covariate Level: 202003)","category","성장동력"
"134","pointestimate",6,"date_label",202011,0.0016162671217507,0.0096621370748319,0.95,-0.0169918592908498,0.0205847832850893,"Topic 6(Covariate Level: 202003)","category","성장동력"
"135","pointestimate",6,"date_label",202111,0.00528368127077805,0.0119311369942937,0.95,-0.0177032292032782,0.0287024230336385,"Topic 6(Covariate Level: 202003)","category","성장동력"
"136","pointestimate",6,"date_label",202107,0.00513698470481703,0.0114702806914982,0.95,-0.0172240442378598,0.0274474182049968,"Topic 6(Covariate Level: 202003)","category","성장동력"
"137","pointestimate",6,"date_label",202104,0.00502696228034618,0.0111337968336586,0.95,-0.0169596059041933,0.0267790256617772,"Topic 6(Covariate Level: 202003)","category","성장동력"
"138","pointestimate",6,"date_label",202109,0.00521033298779748,0.0116990494772062,0.95,-0.0174049123416998,0.0280135517004887,"Topic 6(Covariate Level: 202003)","category","성장동력"
"139","pointestimate",6,"date_label",202007,0.00146957055578965,0.0100477549646815,0.95,-0.0178077286016043,0.0211214604703663,"Topic 6(Covariate Level: 202003)","category","성장동력"
"140","pointestimate",6,"date_label",202112,0.0053203554122684,0.0120483654512404,0.95,-0.0178545123394501,0.0290252206881485,"Topic 6(Covariate Level: 202003)","category","성장동력"
"141","pointestimate",6,"date_label",202110,0.00524700712928771,0.0118146905524899,0.95,-0.0175517067013155,0.0283574173424498,"Topic 6(Covariate Level: 202003)","category","성장동력"
"142","pointestimate",6,"date_label",202102,0.00495361399736568,0.0109142403240048,0.95,-0.016510143915719,0.026180023158374,"Topic 6(Covariate Level: 202003)","category","성장동력"
"143","pointestimate",6,"date_label",202006,0.00143289641429932,0.0101475321598885,0.95,-0.0179926392512576,0.0212566530121457,"Topic 6(Covariate Level: 202003)","category","성장동력"
"144","pointestimate",6,"date_label",202005,0.00139622227280904,0.0102485804376112,0.95,-0.0180980234918412,0.0214494173823908,"Topic 6(Covariate Level: 202003)","category","성장동력"
"145","pointestimate",7,"date_label",202003,0.0329796840564871,0.0120558496481477,0.95,0.00877320556940866,0.0567880712027785,"Topic 7(Covariate Level: 202003)","category","성장동력"
"146","pointestimate",7,"date_label",202002,0.0330260117280802,0.0121683776156184,0.95,0.00856131571524269,0.0570507898690272,"Topic 7(Covariate Level: 202003)","category","성장동력"
"147","pointestimate",7,"date_label",202004,0.0329333563848941,0.0119446220815518,0.95,0.00905822147951465,0.0564534655642561,"Topic 7(Covariate Level: 202003)","category","성장동력"
"148","pointestimate",7,"date_label",202001,0.0330723393996733,0.0122821702416029,0.95,0.00842834709394254,0.0572291655258207,"Topic 7(Covariate Level: 202003)","category","성장동력"
"149","pointestimate",7,"date_label",202103,0.0283469168971808,0.0125506017354918,0.95,0.003007160455358,0.0531012134224498,"Topic 7(Covariate Level: 202003)","category","성장동력"
"150","pointestimate",7,"date_label",202009,0.0327017180269288,0.0114093059026902,0.95,0.00968031749995078,0.0550743757747888,"Topic 7(Covariate Level: 202003)","category","성장동력"
"151","pointestimate",7,"date_label",202008,0.0327480456985217,0.0115134630020409,0.95,0.00969904879666266,0.0553029728302022,"Topic 7(Covariate Level: 202003)","category","성장동력"
"152","pointestimate",7,"date_label",202108,0.0281152785392156,0.0131502250333574,0.95,0.00191653256484461,0.0541853252615342,"Topic 7(Covariate Level: 202003)","category","성장동력"
"153","pointestimate",7,"date_label",202105,0.0282542615539945,0.0127872109060292,0.95,0.00250066388620613,0.0535150963600461,"Topic 7(Covariate Level: 202003)","category","성장동력"
"154","pointestimate",7,"date_label",202010,0.0326553903553357,0.0113066830261063,0.95,0.00989085698968994,0.0548430744186675,"Topic 7(Covariate Level: 202003)","category","성장동력"
"155","pointestimate",7,"date_label",202012,0.0325627350121496,0.0111062094238254,0.95,0.0102417756693928,0.0544121994220433,"Topic 7(Covariate Level: 202003)","category","성장동력"
"156","pointestimate",7,"date_label",202106,0.0282079338824017,0.0129071656709083,0.95,0.00217840236784142,0.0536896743762513,"Topic 7(Covariate Level: 202003)","category","성장동력"
"157","pointestimate",7,"date_label",202101,0.028439572240367,0.0123186038596161,0.95,0.00373856305552601,0.0527907167270119,"Topic 7(Covariate Level: 202003)","category","성장동력"
"158","pointestimate",7,"date_label",202011,0.0326090626837426,0.0112056365242857,0.95,0.010078258714773,0.0546276369203479,"Topic 7(Covariate Level: 202003)","category","성장동력"
"159","pointestimate",7,"date_label",202111,0.0279762955244363,0.0135222622001504,0.95,0.00117475494982565,0.0547561701852312,"Topic 7(Covariate Level: 202003)","category","성장동력"
"160","pointestimate",7,"date_label",202107,0.0281616062108085,0.0130281801318206,0.95,0.00204074862201882,0.0539343819899716,"Topic 7(Covariate Level: 202003)","category","성장동력"
"161","pointestimate",7,"date_label",202104,0.0283005892255878,0.0126683459395516,0.95,0.00278031504282553,0.0533303284964519,"Topic 7(Covariate Level: 202003)","category","성장동력"
