"","method","topic","covariate","covariate.value","estimate","std.error","ci.level","ci.lower","ci.upper","label","moderator","moderator.value"
"66","pointestimate",3,"date_label",202109,0.0231141259435875,0.00613631316758269,0.95,0.0118568042183038,0.0363545334528673,"Topic 3(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"67","pointestimate",3,"date_label",202007,0.0251381137691762,0.00433651680683265,0.95,0.0166228354127729,0.0334363599081504,"Topic 3(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"68","pointestimate",3,"date_label",202112,0.0230545968898937,0.00632431918319878,0.95,0.0114847635099147,0.0367246104653138,"Topic 3(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"69","pointestimate",3,"date_label",202110,0.0230942829256896,0.00619869956780129,0.95,0.0117385544618665,0.0364778924570175,"Topic 3(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"70","pointestimate",3,"date_label",202102,0.023253027068873,0.00570837093147433,0.95,0.0128965965959191,0.0355604709627251,"Topic 3(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"71","pointestimate",3,"date_label",202006,0.025157956787074,0.00438238834212339,0.95,0.0165588782001034,0.0335999675786526,"Topic 3(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"72","pointestimate",3,"date_label",202005,0.025177799804972,0.00442906664945477,0.95,0.0165109093217513,0.0337626194089064,"Topic 3(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"73","pointestimate",4,"date_label",202003,0.0196566321050349,0.00457618648129419,0.95,0.0108160513262428,0.0285716973355187,"Topic 4(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"74","pointestimate",4,"date_label",202002,0.0196510691758607,0.00462484606163076,0.95,0.0107026199013036,0.0286970740699626,"Topic 4(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"75","pointestimate",4,"date_label",202004,0.0196621950342091,0.00452810941891467,0.95,0.010928944259317,0.0285061126954012,"Topic 4(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"76","pointestimate",4,"date_label",202001,0.0196455062466864,0.00467406996698485,0.95,0.010607277116143,0.0288178839307985,"Topic 4(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"77","pointestimate",4,"date_label",202103,0.0202129250224602,0.00516943661705372,0.95,0.00978930824215834,0.0300771291174455,"Topic 4(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"78","pointestimate",4,"date_label",202009,0.0196900096800804,0.00429713795500933,0.95,0.0113977024130709,0.0280752129891127,"Topic 4(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"79","pointestimate",4,"date_label",202008,0.0196844467509063,0.0043420098462424,0.95,0.0112990819511357,0.0282197804413622,"Topic 4(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"80","pointestimate",4,"date_label",202108,0.0202407396683315,0.00544425677886576,0.95,0.00937122151422045,0.0305908554573465,"Topic 4(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"81","pointestimate",4,"date_label",202105,0.0202240508808087,0.00527823701357488,0.95,0.00963022975106025,0.030331285968271,"Topic 4(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"82","pointestimate",4,"date_label",202010,0.0196955726092546,0.00425296958420639,0.95,0.0114961591809148,0.0279431791519063,"Topic 4(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"83","pointestimate",4,"date_label",202012,0.0197066984676033,0.00416683253618973,0.95,0.0116944864273607,0.0278247747075771,"Topic 4(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"84","pointestimate",4,"date_label",202106,0.020229613809983,0.00533321266768641,0.95,0.00953652646853591,0.0304442684351515,"Topic 4(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"85","pointestimate",4,"date_label",202101,0.0202017991641116,0.00506225307794312,0.95,0.0100616977729885,0.0298912382356062,"Topic 4(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"86","pointestimate",4,"date_label",202011,0.019701135538429,0.00420952687891117,0.95,0.0115980092262824,0.0278779582222742,"Topic 4(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"87","pointestimate",4,"date_label",202111,0.0202574284558543,0.00561339228983303,0.95,0.0091116632666747,0.030966399802102,"Topic 4(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"88","pointestimate",4,"date_label",202107,0.0202351767391572,0.00538855633044275,0.95,0.00943942754411467,0.0304880291979668,"Topic 4(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"89","pointestimate",4,"date_label",202104,0.0202184879516345,0.00522364098732495,0.95,0.00972251823685366,0.0301806360472111,"Topic 4(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"90","pointestimate",4,"date_label",202109,0.0202463025975058,0.00550030317367893,0.95,0.00928856903706086,0.0306846016683407,"Topic 4(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"91","pointestimate",4,"date_label",202007,0.0196788838217319,0.00438756367311469,0.95,0.0111992081267384,0.0283017214153118,"Topic 4(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"92","pointestimate",4,"date_label",202112,0.0202629913850285,0.00567041514076102,0.95,0.00900115494141574,0.031102157371067,"Topic 4(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"93","pointestimate",4,"date_label",202110,0.02025186552668,0.00555668504693458,0.95,0.00920591655989958,0.0308133161897913,"Topic 4(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"94","pointestimate",4,"date_label",202102,0.020207362093286,0.00511563635252707,0.95,0.00993758313027815,0.030001631141479,"Topic 4(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"95","pointestimate",4,"date_label",202006,0.0196733208925576,0.00443377841650798,0.95,0.0111239769446715,0.0283364409810168,"Topic 4(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"96","pointestimate",4,"date_label",202005,0.0196677579633833,0.00448063362573132,0.95,0.011037746070329,0.0284201716547883,"Topic 4(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"97","pointestimate",5,"date_label",202003,0.245876249749318,0.00839453172170045,0.95,0.229484038238101,0.262686958819631,"Topic 5(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"98","pointestimate",5,"date_label",202002,0.24614859674201,0.00846345677393277,0.95,0.229701052507097,0.263200630242795,"Topic 5(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"99","pointestimate",5,"date_label",202004,0.245603902756626,0.00832676860249353,0.95,0.229287388141925,0.262197755800044,"Topic 5(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"100","pointestimate",5,"date_label",202001,0.246420943734702,0.00853351560450048,0.95,0.229910413154855,0.263586612538695,"Topic 5(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"101","pointestimate",5,"date_label",202103,0.218641550480102,0.00999841261126599,0.95,0.198396490835938,0.236212960758261,"Topic 5(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"102","pointestimate",5,"date_label",202009,0.244242167793165,0.00800639694744899,0.95,0.228468517966906,0.259994191337882,"Topic 5(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"103","pointestimate",5,"date_label",202008,0.244514514785857,0.00806791349700353,0.95,0.228643926937387,0.260427955783964,"Topic 5(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"104","pointestimate",5,"date_label",202108,0.217279815516641,0.0104410945465146,0.95,0.195797955359618,0.235752687470943,"Topic 5(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"105","pointestimate",5,"date_label",202105,0.218096856494717,0.0101735433437657,0.95,0.197418298156377,0.236084347185068,"Topic 5(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"106","pointestimate",5,"date_label",202010,0.243969820800473,0.00794621961913614,0.95,0.228276914889168,0.259439730316702,"Topic 5(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"107","pointestimate",5,"date_label",202012,0.243425126815088,0.00783000545068062,0.95,0.227977890034104,0.258487646852907,"Topic 5(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"108","pointestimate",5,"date_label",202106,0.217824509502025,0.0102620964858215,0.95,0.19683694201588,0.235962004225782,"Topic 5(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"109","pointestimate",5,"date_label",202101,0.219186244465486,0.00982603309604051,0.95,0.199509664210734,0.236524490144227,"Topic 5(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"110","pointestimate",5,"date_label",202011,0.24369747380778,0.00788741216505114,0.95,0.22811546988448,0.258937398888726,"Topic 5(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"111","pointestimate",5,"date_label",202111,0.216462774538564,0.0107140832050584,0.95,0.194429325696913,0.235353658225615,"Topic 5(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"112","pointestimate",5,"date_label",202107,0.217552162509333,0.0103512856530754,0.95,0.196260485150906,0.235852666998417,"Topic 5(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"113","pointestimate",5,"date_label",202104,0.218369203487409,0.0100856429800529,0.95,0.197849906195865,0.23617171676275,"Topic 5(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"114","pointestimate",5,"date_label",202109,0.217007468523949,0.0105315073117469,0.95,0.195357843936073,0.235627088468661,"Topic 5(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"115","pointestimate",5,"date_label",202007,0.244786861778549,0.00813073887051895,0.95,0.228848630541877,0.260822616619358,"Topic 5(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"116","pointestimate",5,"date_label",202112,0.216190427545872,0.0108062167600102,0.95,0.193907725680428,0.235216943104096,"Topic 5(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"117","pointestimate",5,"date_label",202110,0.216735121531257,0.0106225085293413,0.95,0.194893979916694,0.235490373347138,"Topic 5(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"118","pointestimate",5,"date_label",202102,0.218913897472794,0.00991186992648647,0.95,0.198992965116591,0.236348442818501,"Topic 5(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"119","pointestimate",5,"date_label",202006,0.245059208771241,0.00819484296594103,0.95,0.229042256036489,0.261269267599691,"Topic 5(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"120","pointestimate",5,"date_label",202005,0.245331555763933,0.00826019601236785,0.95,0.229128840889871,0.261749648019066,"Topic 5(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"121","pointestimate",6,"date_label",202003,0.00570700783403696,0.00370274076672741,0.95,-0.00157192519698386,0.01294298392519,"Topic 6(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"122","pointestimate",6,"date_label",202002,0.00570657183669747,0.00374096373641555,0.95,-0.00161458367535612,0.0130178419260125,"Topic 6(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"123","pointestimate",6,"date_label",202004,0.00570744383137646,0.00366505182837948,0.95,-0.00151690098368635,0.0128590940615768,"Topic 6(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"124","pointestimate",6,"date_label",202001,0.005706135839358,0.00377970453600288,0.95,-0.00168201807859605,0.0130999376163745,"Topic 6(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"125","pointestimate",6,"date_label",202103,0.00575060756798506,0.00444759531996643,0.95,-0.00308078803031963,0.0143551799622903,"Topic 6(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"126","pointestimate",6,"date_label",202009,0.00570962381807393,0.00348521543968587,0.95,-0.0010385282286923,0.0125282594915536,"Topic 6(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"127","pointestimate",6,"date_label",202008,0.00570918782073443,0.00351997583632822,0.95,-0.00112930414244632,0.0125411340284855,"Topic 6(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"128","pointestimate",6,"date_label",202108,0.00575278755468249,0.00467751538637104,0.95,-0.00358704703466781,0.014822950702847,"Topic 6(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"129","pointestimate",6,"date_label",202105,0.00575147956266404,0.00453870178816215,0.95,-0.00325037250592639,0.0145135275599755,"Topic 6(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"130","pointestimate",6,"date_label",202010,0.00571005981541339,0.00345109542673466,0.95,-0.00091184999778271,0.0124963256791315,"Topic 6(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"131","pointestimate",6,"date_label",202012,0.00571093181009228,0.00338485365169277,0.95,-0.000753989233853857,0.0123167360497296,"Topic 6(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"132","pointestimate",6,"date_label",202106,0.00575191556000348,0.00458469444279302,0.95,-0.00334457262298402,0.0146068220812036,"Topic 6(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"133","pointestimate",6,"date_label",202101,0.00574973557330611,0.00435772178797139,0.95,-0.00292614241042206,0.0141571220768896,"Topic 6(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"134","pointestimate",6,"date_label",202011,0.00571049581275287,0.00341763497737056,0.95,-0.000829465545593685,0.0124055146662326,"Topic 6(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"135","pointestimate",6,"date_label",202111,0.00575409554670088,0.00481871480314332,0.95,-0.00388897754174655,0.0151503387003623,"Topic 6(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"136","pointestimate",6,"date_label",202107,0.00575235155734302,0.00463096842532974,0.95,-0.00344612905053743,0.0146938074192613,"Topic 6(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"137","pointestimate",6,"date_label",202104,0.00575104356532453,0.00449299910089798,0.95,-0.00316447807718925,0.0144182999323251,"Topic 6(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"138","pointestimate",6,"date_label",202109,0.00575322355202196,0.00472432725727048,0.95,-0.00369173476628219,0.0149561447856395,"Topic 6(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"139","pointestimate",6,"date_label",202007,0.00570875182339488,0.00355535783379918,0.95,-0.00121176070666387,0.0126368499727736,"Topic 6(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"140","pointestimate",6,"date_label",202112,0.00575453154404043,0.00486627566319709,0.95,-0.00397546685450329,0.0152153418815286,"Topic 6(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"141","pointestimate",6,"date_label",202110,0.00575365954936141,0.0047713962409921,0.95,-0.00380428581394723,0.0150753122578799,"Topic 6(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"142","pointestimate",6,"date_label",202102,0.00575017157064555,0.00440249969340345,0.95,-0.00299828183224109,0.0142766489153049,"Topic 6(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"143","pointestimate",6,"date_label",202006,0.00570831582605538,0.0035913430600673,0.95,-0.00129405637990399,0.0127378664354563,"Topic 6(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
"144","pointestimate",6,"date_label",202005,0.00570787982871597,0.00362791356492181,0.95,-0.00142034449611614,0.012804492475527,"Topic 6(Covariate Level: 202003)","category","Á¤Ä¡°³Çõ"
