"","method","topic","covariate","covariate.value","estimate","std.error","ci.level","ci.lower","ci.upper","label","moderator","moderator.value"
"12","pointestimate",1,"date_label",202106,0.00568063696770093,0.00252693846248098,0.95,0.000892491498589232,0.0106330188083244,"Topic 1(Covariate Level: 202003)","category","보건복지"
"13","pointestimate",1,"date_label",202101,0.00573728565090411,0.0024041528295226,0.95,0.0011766464184586,0.0104409685268575,"Topic 1(Covariate Level: 202003)","category","보건복지"
"14","pointestimate",1,"date_label",202011,0.00675696194856146,0.00200101298812991,0.95,0.00271828712590894,0.0105306982418573,"Topic 1(Covariate Level: 202003)","category","보건복지"
"15","pointestimate",1,"date_label",202111,0.00562398828449769,0.00265409743169502,0.95,0.000550557964268441,0.0108244251273731,"Topic 1(Covariate Level: 202003)","category","보건복지"
"16","pointestimate",1,"date_label",202107,0.00566930723106028,0.00255204098486967,0.95,0.000824930638555444,0.0106840810360657,"Topic 1(Covariate Level: 202003)","category","보건복지"
"17","pointestimate",1,"date_label",202104,0.00570329644098222,0.00247726247393852,0.95,0.0010017716976436,0.0105521981634316,"Topic 1(Covariate Level: 202003)","category","보건복지"
"18","pointestimate",1,"date_label",202109,0.00564664775777908,0.00260274957328364,0.95,0.000691107891726335,0.0107575929605976,"Topic 1(Covariate Level: 202003)","category","보건복지"
"19","pointestimate",1,"date_label",202007,0.00680228089512398,0.00207997626981425,0.95,0.00259755393605001,0.0107025573368512,"Topic 1(Covariate Level: 202003)","category","보건복지"
"20","pointestimate",1,"date_label",202112,0.00561265854785712,0.00267999962236538,0.95,0.000502057796101375,0.0108736810910611,"Topic 1(Covariate Level: 202003)","category","보건복지"
"21","pointestimate",1,"date_label",202110,0.00563531802113836,0.00262834592447667,0.95,0.000625995526937652,0.0107905303210247,"Topic 1(Covariate Level: 202003)","category","보건복지"
"22","pointestimate",1,"date_label",202102,0.00572595591426348,0.00242832790605605,0.95,0.00110758833572367,0.0104755561951265,"Topic 1(Covariate Level: 202003)","category","보건복지"
"23","pointestimate",1,"date_label",202006,0.00681361063176462,0.00210052330644103,0.95,0.00257331047874629,0.0107392331374753,"Topic 1(Covariate Level: 202003)","category","보건복지"
"24","pointestimate",1,"date_label",202005,0.00682494036840532,0.00212137430915563,0.95,0.00254906702144089,0.0107694638970951,"Topic 1(Covariate Level: 202003)","category","보건복지"
"25","pointestimate",2,"date_label",202003,0.0115153300124203,0.00231169689717552,0.95,0.00708408926468873,0.0160440963879526,"Topic 2(Covariate Level: 202003)","category","보건복지"
"26","pointestimate",2,"date_label",202002,0.0114777384415408,0.00233532090244493,0.95,0.00701733738707038,0.0160375871316383,"Topic 2(Covariate Level: 202003)","category","보건복지"
"27","pointestimate",2,"date_label",202004,0.0115529215832999,0.00228838528381307,0.95,0.007165817639714,0.016045854673061,"Topic 2(Covariate Level: 202003)","category","보건복지"
"28","pointestimate",2,"date_label",202001,0.0114401468706613,0.00235924791535959,0.95,0.00691930189991981,0.0160460647188876,"Topic 2(Covariate Level: 202003)","category","보건복지"
"29","pointestimate",2,"date_label",202103,0.0152744871003739,0.00268743293262259,0.95,0.00996647364654041,0.0204239037027299,"Topic 2(Covariate Level: 202003)","category","보건복지"
"30","pointestimate",2,"date_label",202009,0.0117408794376976,0.00217685967788062,0.95,0.00753263155327078,0.0159984690748088,"Topic 2(Covariate Level: 202003)","category","보건복지"
"31","pointestimate",2,"date_label",202008,0.0117032878668181,0.00219845950967642,0.95,0.00745795848165811,0.016010131624986,"Topic 2(Covariate Level: 202003)","category","보건복지"
"32","pointestimate",2,"date_label",202108,0.0154624449547716,0.002825684927948,0.95,0.00979469802538598,0.0209073732499673,"Topic 2(Covariate Level: 202003)","category","보건복지"
"33","pointestimate",2,"date_label",202105,0.015349670242133,0.00274217761605247,0.95,0.00990325987619278,0.0206202588063792,"Topic 2(Covariate Level: 202003)","category","보건복지"
"34","pointestimate",2,"date_label",202010,0.0117784710085771,0.00215563395186302,0.95,0.00760262777846128,0.0159783090000282,"Topic 2(Covariate Level: 202003)","category","보건복지"
"35","pointestimate",2,"date_label",202012,0.0118536541503362,0.00211434968634566,0.95,0.00778670946952076,0.0159725756043922,"Topic 2(Covariate Level: 202003)","category","보건복지"
"36","pointestimate",2,"date_label",202106,0.0153872618130125,0.00276983356664567,0.95,0.00987782146562655,0.0207080526425411,"Topic 2(Covariate Level: 202003)","category","보건복지"
"37","pointestimate",2,"date_label",202101,0.0151993039586148,0.00263348377623576,0.95,0.0100377115658675,0.0202434142177906,"Topic 2(Covariate Level: 202003)","category","보건복지"
"38","pointestimate",2,"date_label",202011,0.0118160625794566,0.00213479349057798,0.95,0.0077051944995608,0.0159638022429908,"Topic 2(Covariate Level: 202003)","category","보건복지"
"39","pointestimate",2,"date_label",202111,0.0155752196674102,0.00291073273726868,0.95,0.00970370962920857,0.0211515932435836,"Topic 2(Covariate Level: 202003)","category","보건복지"
"40","pointestimate",2,"date_label",202107,0.015424853383892,0.00279767112641944,0.95,0.00984021945891502,0.020802433458513,"Topic 2(Covariate Level: 202003)","category","보건복지"
"41","pointestimate",2,"date_label",202104,0.0153120786712534,0.00271470882504709,0.95,0.00992389508518884,0.0205257018224461,"Topic 2(Covariate Level: 202003)","category","보건복지"
"42","pointestimate",2,"date_label",202109,0.0155000365256511,0.00285386978122872,0.95,0.0097491765918603,0.0209819068917342,"Topic 2(Covariate Level: 202003)","category","보건복지"
"43","pointestimate",2,"date_label",202007,0.0116656962959385,0.00222042252959605,0.95,0.00740089169239604,0.0160203932419019,"Topic 2(Covariate Level: 202003)","category","보건복지"
"44","pointestimate",2,"date_label",202112,0.0156128112382898,0.00293940129809213,0.95,0.00970656055215735,0.0212607526014406,"Topic 2(Covariate Level: 202003)","category","보건복지"
"45","pointestimate",2,"date_label",202110,0.0155376280965307,0.00288222066818898,0.95,0.00971183944503609,0.0210473528007212,"Topic 2(Covariate Level: 202003)","category","보건복지"
"46","pointestimate",2,"date_label",202102,0.0152368955294943,0.00266035587199289,0.95,0.0100042794220677,0.0203365878545791,"Topic 2(Covariate Level: 202003)","category","보건복지"
"47","pointestimate",2,"date_label",202006,0.0116281047250589,0.00224273806761643,0.95,0.00731870116168927,0.0160335883965617,"Topic 2(Covariate Level: 202003)","category","보건복지"
"48","pointestimate",2,"date_label",202005,0.0115905131541794,0.00226539570620247,0.95,0.00724477227991052,0.0160495502503969,"Topic 2(Covariate Level: 202003)","category","보건복지"
"49","pointestimate",3,"date_label",202003,0.0149904847582658,0.00252698606303245,0.95,0.0101677924347995,0.0201394117637765,"Topic 3(Covariate Level: 202003)","category","보건복지"
"50","pointestimate",3,"date_label",202002,0.0150105093104964,0.00255109161282774,0.95,0.0101421440299532,0.0201970999627977,"Topic 3(Covariate Level: 202003)","category","보건복지"
"51","pointestimate",3,"date_label",202004,0.0149704602060352,0.00250321548214979,0.95,0.0101937407016769,0.0201079235899283,"Topic 3(Covariate Level: 202003)","category","보건복지"
"52","pointestimate",3,"date_label",202001,0.015030533862727,0.0025755227261497,0.95,0.0101073199597676,0.0202749074785342,"Topic 3(Covariate Level: 202003)","category","보건복지"
"53","pointestimate",3,"date_label",202103,0.0129880295352064,0.00291235869760006,0.95,0.0073181001623063,0.0188418152137694,"Topic 3(Covariate Level: 202003)","category","보건복지"
"54","pointestimate",3,"date_label",202009,0.0148703374448823,0.00238973205831783,0.95,0.01030665337413,0.0197715666279171,"Topic 3(Covariate Level: 202003)","category","보건복지"
"55","pointestimate",3,"date_label",202008,0.0148903619971128,0.00241167885823726,0.95,0.0102637479338626,0.019826460082224,"Topic 3(Covariate Level: 202003)","category","보건복지"
"56","pointestimate",3,"date_label",202108,0.0128879067740535,0.00305481428779175,0.95,0.00689369005643767,0.0189612373621763,"Topic 3(Covariate Level: 202003)","category","보건복지"
"57","pointestimate",3,"date_label",202105,0.0129479804307452,0.00296872681775696,0.95,0.00717428385804431,0.0188854198376688,"Topic 3(Covariate Level: 202003)","category","보건복지"
"58","pointestimate",3,"date_label",202010,0.0148503128926516,0.00236818131641743,0.95,0.0103377495074836,0.0197121285085056,"Topic 3(Covariate Level: 202003)","category","보건복지"
"59","pointestimate",3,"date_label",202012,0.0148102637881905,0.00232631183334558,0.95,0.0103488571298739,0.019603413394505,"Topic 3(Covariate Level: 202003)","category","보건복지"
"60","pointestimate",3,"date_label",202106,0.0129279558785147,0.00299722377348631,0.95,0.00709741013507019,0.0189186900306257,"Topic 3(Covariate Level: 202003)","category","보건복지"
"61","pointestimate",3,"date_label",202101,0.0130280786396676,0.00285686604776629,0.95,0.00747880653094671,0.0187792462605474,"Topic 3(Covariate Level: 202003)","category","보건복지"
"62","pointestimate",3,"date_label",202011,0.014830288340421,0.00234703754249881,0.95,0.0103442505662913,0.0196519493775355,"Topic 3(Covariate Level: 202003)","category","보건복지"
"63","pointestimate",3,"date_label",202111,0.0128278331173617,0.00314260928555674,0.95,0.00663704120944853,0.019071718257549,"Topic 3(Covariate Level: 202003)","category","보건복지"
"64","pointestimate",3,"date_label",202107,0.012907931326284,0.0030259214827597,0.95,0.00698877420253357,0.0189508482783871,"Topic 3(Covariate Level: 202003)","category","보건복지"
"65","pointestimate",3,"date_label",202104,0.0129680049829758,0.00294043645232834,0.95,0.00723542391411356,0.0188589709716999,"Topic 3(Covariate Level: 202003)","category","보건복지"
"66","pointestimate",3,"date_label",202109,0.0128678822218228,0.00308389670507297,0.95,0.00681612327088619,0.0189992329312565,"Topic 3(Covariate Level: 202003)","category","보건복지"
"67","pointestimate",3,"date_label",202007,0.0149103865493434,0.0024340110027646,0.95,0.0102622147397471,0.0198890224201394,"Topic 3(Covariate Level: 202003)","category","보건복지"
"68","pointestimate",3,"date_label",202112,0.012807808565131,0.00317222931092821,0.95,0.00654986632522996,0.0191131771615732,"Topic 3(Covariate Level: 202003)","category","보건복지"
"69","pointestimate",3,"date_label",202110,0.0128478576695923,0.00311316342067306,0.95,0.00673855648533368,0.0190444850812399,"Topic 3(Covariate Level: 202003)","category","보건복지"
"70","pointestimate",3,"date_label",202102,0.013008054087437,0.00288449976224409,0.95,0.00738983136985425,0.0187996358725038,"Topic 3(Covariate Level: 202003)","category","보건복지"
"71","pointestimate",3,"date_label",202006,0.0149304111015739,0.00245671798330293,0.95,0.0102379409089625,0.0199638715412395,"Topic 3(Covariate Level: 202003)","category","보건복지"
"72","pointestimate",3,"date_label",202005,0.0149504356538046,0.00247978950295834,0.95,0.0102144745732442,0.0200241714339303,"Topic 3(Covariate Level: 202003)","category","보건복지"
"73","pointestimate",4,"date_label",202003,0.0160337195514183,0.00253237370757323,0.95,0.0109980040239583,0.0210811004548171,"Topic 4(Covariate Level: 202003)","category","보건복지"
"74","pointestimate",4,"date_label",202002,0.0160612000831145,0.00255718885569825,0.95,0.0109920693576399,0.021162645236949,"Topic 4(Covariate Level: 202003)","category","보건복지"
"75","pointestimate",4,"date_label",202004,0.0160062390197221,0.00250783959572416,0.95,0.0110166564586828,0.0209783412258281,"Topic 4(Covariate Level: 202003)","category","보건복지"
"76","pointestimate",4,"date_label",202001,0.0160886806148105,0.00258227693801001,0.95,0.0109571110146975,0.0212464830363208,"Topic 4(Covariate Level: 202003)","category","보건복지"
"77","pointestimate",4,"date_label",202103,0.013285666381803,0.00266844639546621,0.95,0.00793151776348182,0.0184590088057682,"Topic 4(Covariate Level: 202003)","category","보건복지"
"78","pointestimate",4,"date_label",202009,0.0158688363612414,0.00238968408640877,0.95,0.0111865725823866,0.020586047772762,"Topic 4(Covariate Level: 202003)","category","보건복지"
"79","pointestimate",4,"date_label",202008,0.0158963168929376,0.00241268351217061,0.95,0.0111568586376624,0.0206451001835314,"Topic 4(Covariate Level: 202003)","category","보건복지"
"80","pointestimate",4,"date_label",202108,0.0131482637233221,0.00280165616854767,0.95,0.00750699149731116,0.0185445800389484,"Topic 4(Covariate Level: 202003)","category","보건복지"
"81","pointestimate",4,"date_label",202105,0.0132307053184106,0.00272105702587665,0.95,0.00774408228186365,0.0185248559917978,"Topic 4(Covariate Level: 202003)","category","보건복지"
"82","pointestimate",4,"date_label",202010,0.0158413558295452,0.00236701910168534,0.95,0.0112079170660987,0.0205176380930629,"Topic 4(Covariate Level: 202003)","category","보건복지"
"83","pointestimate",4,"date_label",202012,0.0157863947661529,0.00232273147252891,0.95,0.0112437537717399,0.0203673255577228,"Topic 4(Covariate Level: 202003)","category","보건복지"
"84","pointestimate",4,"date_label",202106,0.0132032247867144,0.00274770550866167,0.95,0.00766728642409209,0.018541684889816,"Topic 4(Covariate Level: 202003)","category","보건복지"
"85","pointestimate",4,"date_label",202101,0.0133406274451951,0.00261679677483157,0.95,0.00812850520589192,0.018408750745871,"Topic 4(Covariate Level: 202003)","category","보건복지"
"86","pointestimate",4,"date_label",202011,0.0158138752978489,0.00234469825662564,0.95,0.0112320501230864,0.0204445248656844,"Topic 4(Covariate Level: 202003)","category","보건복지"
"87","pointestimate",4,"date_label",202111,0.0130658221282336,0.00288412431479648,0.95,0.00724724511082142,0.018597370821777,"Topic 4(Covariate Level: 202003)","category","보건복지"
"88","pointestimate",4,"date_label",202107,0.0131757442550182,0.00277457399947445,0.95,0.0075823017953736,0.0185431722206536,"Topic 4(Covariate Level: 202003)","category","보건복지"
"89","pointestimate",4,"date_label",202104,0.0132581858501068,0.00269463507840814,0.95,0.00783930999037965,0.0184953435019701,"Topic 4(Covariate Level: 202003)","category","보건복지"
"90","pointestimate",4,"date_label",202109,0.013120783191626,0.00282894587911028,0.95,0.00743784718389975,0.0185464441875531,"Topic 4(Covariate Level: 202003)","category","보건복지"
"91","pointestimate",4,"date_label",202007,0.0159237974246336,0.00243600790617293,0.95,0.0111239695911483,0.0207397056702536,"Topic 4(Covariate Level: 202003)","category","보건복지"
"92","pointestimate",4,"date_label",202112,0.0130383415965376,0.00291200168943835,0.95,0.0071755035292937,0.0186352813230268,"Topic 4(Covariate Level: 202003)","category","보건복지"
"93","pointestimate",4,"date_label",202110,0.0130933026599298,0.0028564371827648,0.95,0.00733722613159333,0.0185693802830889,"Topic 4(Covariate Level: 202003)","category","보건복지"
"94","pointestimate",4,"date_label",202102,0.0133131469134989,0.00264249791241857,0.95,0.00802297269390735,0.0184228654112832,"Topic 4(Covariate Level: 202003)","category","보건복지"
"95","pointestimate",4,"date_label",202006,0.0159512779563298,0.00245964802358915,0.95,0.0110859158925874,0.0208211802374329,"Topic 4(Covariate Level: 202003)","category","보건복지"
"96","pointestimate",4,"date_label",202005,0.015978758488026,0.00248359484878835,0.95,0.0110485426547076,0.0208971456612108,"Topic 4(Covariate Level: 202003)","category","보건복지"
"97","pointestimate",5,"date_label",202003,0.0285988053708572,0.00275113208915082,0.95,0.0230720753120807,0.0337275266457429,"Topic 5(Covariate Level: 202003)","category","보건복지"
"98","pointestimate",5,"date_label",202002,0.0286273187146314,0.00277782915343293,0.95,0.0230424621857987,0.0337998172887093,"Topic 5(Covariate Level: 202003)","category","보건복지"
"99","pointestimate",5,"date_label",202004,0.028570292027083,0.00272475514684839,0.95,0.0230482814264681,0.0336419994829732,"Topic 5(Covariate Level: 202003)","category","보건복지"
"100","pointestimate",5,"date_label",202001,0.0286558320584056,0.00280483719873302,0.95,0.0230136141284586,0.0338741938331825,"Topic 5(Covariate Level: 202003)","category","보건복지"
"101","pointestimate",5,"date_label",202103,0.0257474709934341,0.00296915444926731,0.95,0.0198556498662742,0.0318401979231372,"Topic 5(Covariate Level: 202003)","category","보건복지"
"102","pointestimate",5,"date_label",202009,0.0284277253082118,0.00259800940766335,0.95,0.0231774867036256,0.033299926487081,"Topic 5(Covariate Level: 202003)","category","보건복지"
"103","pointestimate",5,"date_label",202008,0.028456238651986,0.00262264002178035,0.95,0.0231466094847043,0.0333642196482562,"Topic 5(Covariate Level: 202003)","category","보건복지"
"104","pointestimate",5,"date_label",202108,0.0256049042745629,0.00311613977054693,0.95,0.0194144854695779,0.0319817030561513,"Topic 5(Covariate Level: 202003)","category","보건복지"
"105","pointestimate",5,"date_label",202105,0.0256904443058857,0.00302723439758331,0.95,0.0196829947152667,0.0319239294321818,"Topic 5(Covariate Level: 202003)","category","보건복지"
"106","pointestimate",5,"date_label",202010,0.0283992119644376,0.00257375891504964,0.95,0.0232029216711508,0.0332392942779137,"Topic 5(Covariate Level: 202003)","category","보건복지"
"107","pointestimate",5,"date_label",202012,0.0283421852768891,0.00252644190708252,0.95,0.0232678690654618,0.0331042975905833,"Topic 5(Covariate Level: 202003)","category","보건복지"
"108","pointestimate",5,"date_label",202106,0.0256619309621115,0.00305663833043877,0.95,0.0195912627461632,0.0319461108373797,"Topic 5(Covariate Level: 202003)","category","보건복지"
"109","pointestimate",5,"date_label",202101,0.0258044976809826,0.00291209334970718,0.95,0.0200753918020357,0.0317581683600161,"Topic 5(Covariate Level: 202003)","category","보건복지"
"110","pointestimate",5,"date_label",202011,0.0283706986206633,0.00254989938925363,0.95,0.0232135102270087,0.0331861073436902,"Topic 5(Covariate Level: 202003)","category","보건복지"
"111","pointestimate",5,"date_label",202111,0.0255193642432403,0.00320702898170724,0.95,0.0191652641638399,0.0320086549195318,"Topic 5(Covariate Level: 202003)","category","보건복지"
"112","pointestimate",5,"date_label",202107,0.0256334176183372,0.00308627567471405,0.95,0.0195057013398124,0.0319579868903734,"Topic 5(Covariate Level: 202003)","category","보건복지"
"113","pointestimate",5,"date_label",202104,0.0257189576496599,0.00299807074378568,0.95,0.0197634880483,0.0318873510356725,"Topic 5(Covariate Level: 202003)","category","보건복지"
"114","pointestimate",5,"date_label",202109,0.0255763909307887,0.00314622416093714,0.95,0.019337646418802,0.0319978176512636,"Topic 5(Covariate Level: 202003)","category","보건복지"
"115","pointestimate",5,"date_label",202007,0.0284847519957602,0.00264764014877593,0.95,0.0231194435010367,0.033443249475248,"Topic 5(Covariate Level: 202003)","category","보건복지"
"116","pointestimate",5,"date_label",202112,0.0254908508994661,0.0032377374672564,0.95,0.0190519803506186,0.0320132448607732,"Topic 5(Covariate Level: 202003)","category","보건복지"
"117","pointestimate",5,"date_label",202110,0.0255478775870145,0.00317652258675638,0.95,0.0192599294262176,0.0320306731380103,"Topic 5(Covariate Level: 202003)","category","보건복지"
"118","pointestimate",5,"date_label",202102,0.0257759843372084,0.00294049281150154,0.95,0.019974684112495,0.0318011174975305,"Topic 5(Covariate Level: 202003)","category","보건복지"
"119","pointestimate",5,"date_label",202006,0.0285132653395345,0.00267299942068907,0.95,0.023088748762867,0.0335346401923241,"Topic 5(Covariate Level: 202003)","category","보건복지"
"120","pointestimate",5,"date_label",202005,0.0285417786833087,0.00269870771307799,0.95,0.0230528942531537,0.0335817487855992,"Topic 5(Covariate Level: 202003)","category","보건복지"
"121","pointestimate",6,"date_label",202003,0.04154009250042,0.00272666773313144,0.95,0.0360219885294375,0.0467310190796096,"Topic 6(Covariate Level: 202003)","category","보건복지"
"122","pointestimate",6,"date_label",202002,0.0414524948514661,0.00275492265836741,0.95,0.0358634275021584,0.0466727951254573,"Topic 6(Covariate Level: 202003)","category","보건복지"
"123","pointestimate",6,"date_label",202004,0.041627690149374,0.00269894325817154,0.95,0.0361803016303164,0.0467471266934967,"Topic 6(Covariate Level: 202003)","category","보건복지"
"124","pointestimate",6,"date_label",202001,0.0413648972025122,0.00278369188145671,0.95,0.0356936915173563,0.0466375574486452,"Topic 6(Covariate Level: 202003)","category","보건복지"
"125","pointestimate",6,"date_label",202103,0.050299857395812,0.00380369069035823,0.95,0.0426076476972302,0.0570699283885553,"Topic 6(Covariate Level: 202003)","category","보건복지"
"126","pointestimate",6,"date_label",202009,0.0420656783941435,0.0025688673164866,0.95,0.0370029876674814,0.0470157668357736,"Topic 6(Covariate Level: 202003)","category","보건복지"
"127","pointestimate",6,"date_label",202008,0.0419780807451896,0.00259368520694109,0.95,0.0368607291603856,0.0469815594775498,"Topic 6(Covariate Level: 202003)","category","보건복지"
"128","pointestimate",6,"date_label",202108,0.0507378456405815,0.00399880034530467,0.95,0.0426371662542627,0.0578205307529299,"Topic 6(Covariate Level: 202003)","category","보건복지"
"129","pointestimate",6,"date_label",202105,0.0504750526937198,0.00388118799719196,0.95,0.0426181549649031,0.0573570334394349,"Topic 6(Covariate Level: 202003)","category","보건복지"
"130","pointestimate",6,"date_label",202010,0.0421532760430974,0.00254468374014098,0.95,0.0371463892793884,0.0470936504633304,"Topic 6(Covariate Level: 202003)","category","보건복지"
"131","pointestimate",6,"date_label",202012,0.0423284713410053,0.00249829272993238,0.95,0.037436984647409,0.047214262432175,"Topic 6(Covariate Level: 202003)","category","보건복지"
"132","pointestimate",6,"date_label",202106,0.0505626503426737,0.00392021536860996,0.95,0.0426244920613551,0.0575212181025214,"Topic 6(Covariate Level: 202003)","category","보건복지"
"133","pointestimate",6,"date_label",202101,0.0501246620979041,0.00372697522244942,0.95,0.0425927071876248,0.0567652914920729,"Topic 6(Covariate Level: 202003)","category","보건복지"
"134","pointestimate",6,"date_label",202011,0.0422408736920514,0.0025211527315054,0.95,0.0372843199449615,0.0471739017628892,"Topic 6(Covariate Level: 202003)","category","보건복지"
"135","pointestimate",6,"date_label",202111,0.0510006385874433,0.00411792733413458,0.95,0.042645654266416,0.0583180359468375,"Topic 6(Covariate Level: 202003)","category","보건복지"
"136","pointestimate",6,"date_label",202107,0.0506502479916276,0.00395942123468054,0.95,0.0426308291578089,0.0576790679845273,"Topic 6(Covariate Level: 202003)","category","보건복지"
"137","pointestimate",6,"date_label",202104,0.0503874550447659,0.00384234455943565,0.95,0.0426118178684484,0.0572176979865247,"Topic 6(Covariate Level: 202003)","category","보건복지"
"138","pointestimate",6,"date_label",202109,0.0508254432895355,0.00403834763241042,0.95,0.0426435033507173,0.0579841398054312,"Topic 6(Covariate Level: 202003)","category","보건복지"
"139","pointestimate",6,"date_label",202007,0.0418904830962357,0.00261911937992761,0.95,0.0366948734115458,0.0469290818367503,"Topic 6(Covariate Level: 202003)","category","보건복지"
"140","pointestimate",6,"date_label",202112,0.0510882362363972,0.00415795046382778,0.95,0.0426517495498957,0.0584868694048816,"Topic 6(Covariate Level: 202003)","category","보건복지"
"141","pointestimate",6,"date_label",202110,0.0509130409384894,0.00407805820328686,0.95,0.0426412459575995,0.0581522638016478,"Topic 6(Covariate Level: 202003)","category","보건복지"
"142","pointestimate",6,"date_label",202102,0.0502122597468582,0.00376523222829984,0.95,0.0425991436755408,0.0569367959117757,"Topic 6(Covariate Level: 202003)","category","보건복지"
"143","pointestimate",6,"date_label",202006,0.0418028854472817,0.00264515205811237,0.95,0.0365155979783946,0.0468682653766195,"Topic 6(Covariate Level: 202003)","category","보건복지"
"144","pointestimate",6,"date_label",202005,0.0417152877983278,0.00267176574672533,0.95,0.0363360172962327,0.046801140287636,"Topic 6(Covariate Level: 202003)","category","보건복지"
"145","pointestimate",7,"date_label",202003,0.0259646033108047,0.00246452623723202,0.95,0.0212316363667717,0.0307728653072747,"Topic 7(Covariate Level: 202003)","category","보건복지"
"146","pointestimate",7,"date_label",202002,0.0260149217773462,0.00248952499385487,0.95,0.0212343333658027,0.0308555382821871,"Topic 7(Covariate Level: 202003)","category","보건복지"
"147","pointestimate",7,"date_label",202004,0.0259142848442632,0.00243982348119588,0.95,0.0212349985452901,0.0306750171723719,"Topic 7(Covariate Level: 202003)","category","보건복지"
"148","pointestimate",7,"date_label",202001,0.0260652402438877,0.00251481092379997,0.95,0.0212639504099978,0.030947286209987,"Topic 7(Covariate Level: 202003)","category","보건복지"
"149","pointestimate",7,"date_label",202103,0.0209327566566544,0.00270091056049345,0.95,0.0157074751479106,0.0264905444387936,"Topic 7(Covariate Level: 202003)","category","보건복지"
"150","pointestimate",7,"date_label",202009,0.0256626925115557,0.00232107654818501,0.95,0.0211744649701934,0.030153305380846,"Topic 7(Covariate Level: 202003)","category","보건복지"
"151","pointestimate",7,"date_label",202008,0.0257130109780972,0.00234415794371476,0.95,0.0211854522995968,0.0302552624691353,"Topic 7(Covariate Level: 202003)","category","보건복지"
"152","pointestimate",7,"date_label",202108,0.0206811643239468,0.00283957531212048,0.95,0.0151786299432455,0.0265548542390841,"Topic 7(Covariate Level: 202003)","category","보건복지"
"153","pointestimate",7,"date_label",202105,0.0208321197235714,0.0027557473388383,0.95,0.0154880633345647,0.0265130061238752,"Topic 7(Covariate Level: 202003)","category","보건복지"
"154","pointestimate",7,"date_label",202010,0.0256123740450141,0.00229834949178761,0.95,0.0211310577997193,0.0300409663943038,"Topic 7(Covariate Level: 202003)","category","보건복지"
"155","pointestimate",7,"date_label",202012,0.0255117371119312,0.00225400110323186,0.95,0.0211181943347323,0.0298398136199621,"Topic 7(Covariate Level: 202003)","category","보건복지"
"156","pointestimate",7,"date_label",202106,0.0207818012570299,0.00278348655735902,0.95,0.0153758667123207,0.0265423063291264,"Topic 7(Covariate Level: 202003)","category","보건복지"
"157","pointestimate",7,"date_label",202101,0.0210333935897374,0.00264697355138019,0.95,0.0159216453513836,0.0264844380273997,"Topic 7(Covariate Level: 202003)","category","보건복지"
"158","pointestimate",7,"date_label",202011,0.0255620555784727,0.00227598738939366,0.95,0.0211121499893672,0.029941176970096,"Topic 7(Covariate Level: 202003)","category","보건복지"
"159","pointestimate",7,"date_label",202111,0.0205302089243224,0.00292514615166633,0.95,0.0148829813817372,0.0266324356842361,"Topic 7(Covariate Level: 202003)","category","보건복지"
"160","pointestimate",7,"date_label",202107,0.0207314827904884,0.00281143123709175,0.95,0.0152691348694174,0.0265362613553807,"Topic 7(Covariate Level: 202003)","category","보건복지"
"161","pointestimate",7,"date_label",202104,0.0208824381901129,0.00272821984862724,0.95,0.0156082106476899,0.0264981037740925,"Topic 7(Covariate Level: 202003)","category","보건복지"
"162","pointestimate",7,"date_label",202109,0.0206308458574053,0.00286791291219358,0.95,0.0150880986264522,0.0266012053177654,"Topic 7(Covariate Level: 202003)","category","보건복지"
