"","method","topic","covariate","covariate.value","estimate","std.error","ci.level","ci.lower","ci.upper","label","moderator","moderator.value"
"13","pointestimate",1,"date_label",202101,0.0424485987448507,0.00371399373000156,0.95,0.0353769677100023,0.0498528280541561,"Topic 1(Covariate Level: 202003)","category","기타"
"14","pointestimate",1,"date_label",202011,0.0334638664650991,0.00302968538101677,0.95,0.0280870639412309,0.0395196702197037,"Topic 1(Covariate Level: 202003)","category","기타"
"15","pointestimate",1,"date_label",202111,0.0434469023314899,0.00411587858968594,0.95,0.0357242409454604,0.0516701927864802,"Topic 1(Covariate Level: 202003)","category","기타"
"16","pointestimate",1,"date_label",202107,0.0430475808968341,0.00395203223090027,0.95,0.0355725378611865,0.0509575952097729,"Topic 1(Covariate Level: 202003)","category","기타"
"17","pointestimate",1,"date_label",202104,0.0427480898208425,0.0038317683231057,0.95,0.0354799566389907,0.0503772315872988,"Topic 1(Covariate Level: 202003)","category","기타"
"18","pointestimate",1,"date_label",202109,0.043247241614162,0.00403348135407013,0.95,0.035658280324916,0.0512872648422541,"Topic 1(Covariate Level: 202003)","category","기타"
"19","pointestimate",1,"date_label",202007,0.0330645450304435,0.00315662175145018,0.95,0.0275138104006836,0.0393647171313662,"Topic 1(Covariate Level: 202003)","category","기타"
"20","pointestimate",1,"date_label",202112,0.0435467326901537,0.00415741515850637,0.95,0.0357596752506153,0.0518716000757541,"Topic 1(Covariate Level: 202003)","category","기타"
"21","pointestimate",1,"date_label",202110,0.0433470719728259,0.00407456503725879,0.95,0.035686305167455,0.0514766595629634,"Topic 1(Covariate Level: 202003)","category","기타"
"22","pointestimate",1,"date_label",202102,0.0425484291035146,0.00375296076878212,0.95,0.0353937970441889,0.0500113043378722,"Topic 1(Covariate Level: 202003)","category","기타"
"23","pointestimate",1,"date_label",202006,0.0329647146717796,0.00318963124946731,0.95,0.0273688321617787,0.0393347367246788,"Topic 1(Covariate Level: 202003)","category","기타"
"24","pointestimate",1,"date_label",202005,0.0328648843131157,0.0032231199242954,0.95,0.0271681633457689,0.0393211663254359,"Topic 1(Covariate Level: 202003)","category","기타"
"25","pointestimate",2,"date_label",202003,0.0418816045913929,0.00371001073473695,0.95,0.0348589339509855,0.0493651134366802,"Topic 2(Covariate Level: 202003)","category","기타"
"26","pointestimate",2,"date_label",202002,0.0417985634555212,0.00374801017781186,0.95,0.0346766649659734,0.0493780530592867,"Topic 2(Covariate Level: 202003)","category","기타"
"27","pointestimate",2,"date_label",202004,0.0419646457272645,0.00367254410523326,0.95,0.0350165858869536,0.0493452461294398,"Topic 2(Covariate Level: 202003)","category","기타"
"28","pointestimate",2,"date_label",202001,0.0417155223196497,0.00378652639344248,0.95,0.0345047195740547,0.0493608062771195,"Topic 2(Covariate Level: 202003)","category","기타"
"29","pointestimate",2,"date_label",202103,0.0501857181785548,0.00444636322575071,0.95,0.0415257585301603,0.0588033169187235,"Topic 2(Covariate Level: 202003)","category","기타"
"30","pointestimate",2,"date_label",202009,0.0423798514066226,0.00349379462505292,0.95,0.0358217414037728,0.0494492963425111,"Topic 2(Covariate Level: 202003)","category","기타"
"31","pointestimate",2,"date_label",202008,0.0422968102707509,0.0035283415875366,0.95,0.0356747842838711,0.049430146599853,"Topic 2(Covariate Level: 202003)","category","기타"
"32","pointestimate",2,"date_label",202108,0.0506009238579129,0.00467501419362741,0.95,0.0414821770027272,0.0597751455135318,"Topic 2(Covariate Level: 202003)","category","기타"
"33","pointestimate",2,"date_label",202105,0.0503518004502979,0.00453695790844685,0.95,0.0415105640292956,0.0592192063475194,"Topic 2(Covariate Level: 202003)","category","기타"
"34","pointestimate",2,"date_label",202010,0.0424628925424942,0.0034598856339328,0.95,0.0359406779759874,0.0494608241554556,"Topic 2(Covariate Level: 202003)","category","기타"
"35","pointestimate",2,"date_label",202012,0.0426289748142374,0.00339405769220263,0.95,0.0362673823380224,0.0494561945955556,"Topic 2(Covariate Level: 202003)","category","기타"
"36","pointestimate",2,"date_label",202106,0.0504348415861696,0.0045826967407936,0.95,0.0415046279369641,0.0594071870943331,"Topic 2(Covariate Level: 202003)","category","기타"
"37","pointestimate",2,"date_label",202101,0.0500196359068115,0.00435700695250168,0.95,0.0414737902391093,0.0584368728407796,"Topic 2(Covariate Level: 202003)","category","기타"
"38","pointestimate",2,"date_label",202011,0.0425459336783658,0.00342663355377817,0.95,0.0361213937085871,0.0494480210628387,"Topic 2(Covariate Level: 202003)","category","기타"
"39","pointestimate",2,"date_label",202111,0.0508500472655277,0.00481546873164547,0.95,0.0414325012055629,0.0602592075366573,"Topic 2(Covariate Level: 202003)","category","기타"
"40","pointestimate",2,"date_label",202107,0.0505178827220412,0.0046287182855819,0.95,0.0414945562876935,0.0596040945591264,"Topic 2(Covariate Level: 202003)","category","기타"
"41","pointestimate",2,"date_label",202104,0.0502687593144264,0.00449151042546871,0.95,0.0415059267140609,0.0590208935229889,"Topic 2(Covariate Level: 202003)","category","기타"
"42","pointestimate",2,"date_label",202109,0.0506839649937844,0.00472157639439331,0.95,0.0414751297493638,0.0599325415887293,"Topic 2(Covariate Level: 202003)","category","기타"
"43","pointestimate",2,"date_label",202007,0.0422137691348793,0.00356350796670499,0.95,0.0354899969721781,0.0494408784698794,"Topic 2(Covariate Level: 202003)","category","기타"
"44","pointestimate",2,"date_label",202112,0.0509330884013994,0.0048627840405824,0.95,0.0413898013235628,0.0604212796800324,"Topic 2(Covariate Level: 202003)","category","기타"
"45","pointestimate",2,"date_label",202110,0.0507670061296561,0.00476839708704144,0.95,0.0414752010875649,0.0600924706287125,"Topic 2(Covariate Level: 202003)","category","기타"
"46","pointestimate",2,"date_label",202102,0.0501026770426831,0.0044015255494725,0.95,0.041499774384633,0.0586071640400691,"Topic 2(Covariate Level: 202003)","category","기타"
"47","pointestimate",2,"date_label",202006,0.0421307279990077,0.00359927560674881,0.95,0.0353033664620102,0.0494323188490845,"Topic 2(Covariate Level: 202003)","category","기타"
"48","pointestimate",2,"date_label",202005,0.042047686863136,0.00363562676192725,0.95,0.0351487144745383,0.0493923143050414,"Topic 2(Covariate Level: 202003)","category","기타"
"49","pointestimate",3,"date_label",202003,0.0198418898986595,0.00328246618527785,0.95,0.0133711729884563,0.0261495180668933,"Topic 3(Covariate Level: 202003)","category","기타"
"50","pointestimate",3,"date_label",202002,0.0198745984763689,0.00331480739587202,0.95,0.0133395694927531,0.0262602464168509,"Topic 3(Covariate Level: 202003)","category","기타"
"51","pointestimate",3,"date_label",202004,0.0198091813209501,0.00325056662022527,0.95,0.0134013164081234,0.0260699785886537,"Topic 3(Covariate Level: 202003)","category","기타"
"52","pointestimate",3,"date_label",202001,0.0199073070540784,0.00334757745171447,0.95,0.0132715226153168,0.0263570890422154,"Topic 3(Covariate Level: 202003)","category","기타"
"53","pointestimate",3,"date_label",202103,0.0165710321277176,0.00380800402060313,0.95,0.00904088513254307,0.0242398162016721,"Topic 3(Covariate Level: 202003)","category","기타"
"54","pointestimate",3,"date_label",202009,0.019645638432403,0.00309816437050119,0.95,0.0135481671569297,0.0255486385728006,"Topic 3(Covariate Level: 202003)","category","기타"
"55","pointestimate",3,"date_label",202008,0.0196783470101124,0.00312765228650658,0.95,0.0135047521921088,0.0256337233869198,"Topic 3(Covariate Level: 202003)","category","기타"
"56","pointestimate",3,"date_label",202108,0.0164074892391705,0.00399874653123874,0.95,0.00854236008762053,0.0243972294443067,"Topic 3(Covariate Level: 202003)","category","기타"
"57","pointestimate",3,"date_label",202105,0.0165056149722987,0.00388350841034251,0.95,0.00882390748990147,0.0243114208160261,"Topic 3(Covariate Level: 202003)","category","기타"
"58","pointestimate",3,"date_label",202010,0.0196129298546936,0.00306920169054776,0.95,0.0135892277879837,0.0254524895810059,"Topic 3(Covariate Level: 202003)","category","기타"
"59","pointestimate",3,"date_label",202012,0.0195475126992747,0.00301291235290577,0.95,0.0135830214979429,0.0252423133069827,"Topic 3(Covariate Level: 202003)","category","기타"
"60","pointestimate",3,"date_label",202106,0.0164729063945893,0.00392166462273787,0.95,0.00870421776819233,0.0243269048698035,"Topic 3(Covariate Level: 202003)","category","기타"
"61","pointestimate",3,"date_label",202101,0.0166364492831364,0.00373363138321344,0.95,0.00920656940428351,0.0241714496335989,"Topic 3(Covariate Level: 202003)","category","기타"
"62","pointestimate",3,"date_label",202011,0.0195802212769841,0.00304077925491884,0.95,0.0135784924913285,0.02533013667715,"Topic 3(Covariate Level: 202003)","category","기타"
"63","pointestimate",3,"date_label",202111,0.0163093635060422,0.004116184671801,0.95,0.00812049781836146,0.0245210266239623,"Topic 3(Covariate Level: 202003)","category","기타"
"64","pointestimate",3,"date_label",202107,0.0164401978168799,0.00396007981769714,0.95,0.00860726639755267,0.0243648889141655,"Topic 3(Covariate Level: 202003)","category","기타"
"65","pointestimate",3,"date_label",202104,0.0165383235500081,0.0038456188893899,0.95,0.00894730983273635,0.0242700662041487,"Topic 3(Covariate Level: 202003)","category","기타"
"66","pointestimate",3,"date_label",202109,0.016374780661461,0.00403765753735024,0.95,0.00839308434872637,0.0244429093185539,"Topic 3(Covariate Level: 202003)","category","기타"
"67","pointestimate",3,"date_label",202007,0.0197110555878218,0.00315765072375027,0.95,0.0135000260141047,0.0257893849832827,"Topic 3(Covariate Level: 202003)","category","기타"
"68","pointestimate",3,"date_label",202112,0.0162766549283327,0.00415578747627828,0.95,0.00802040918214342,0.0245755763903373,"Topic 3(Covariate Level: 202003)","category","기타"
"69","pointestimate",3,"date_label",202110,0.0163420720837516,0.00407680584109832,0.95,0.00826548937388152,0.0244822843356441,"Topic 3(Covariate Level: 202003)","category","기타"
"70","pointestimate",3,"date_label",202102,0.016603740705427,0.00377067202348474,0.95,0.00912754561071129,0.0242059007205637,"Topic 3(Covariate Level: 202003)","category","기타"
"71","pointestimate",3,"date_label",202006,0.0197437641655312,0.00318814527121597,0.95,0.0135043781153917,0.0259153599138407,"Topic 3(Covariate Level: 202003)","category","기타"
"72","pointestimate",3,"date_label",202005,0.0197764727432407,0.00321912183006754,0.95,0.0134468084755573,0.0259749843765867,"Topic 3(Covariate Level: 202003)","category","기타"
"73","pointestimate",4,"date_label",202003,0.0185854456993094,0.00314512178292365,0.95,0.0124305140897643,0.0249283634401245,"Topic 4(Covariate Level: 202003)","category","기타"
"74","pointestimate",4,"date_label",202002,0.0185853178999898,0.00317422247795624,0.95,0.0123903037466272,0.0249882070753586,"Topic 4(Covariate Level: 202003)","category","기타"
"75","pointestimate",4,"date_label",202004,0.018585573498629,0.00311640549496135,0.95,0.0124639168510072,0.0248869253492142,"Topic 4(Covariate Level: 202003)","category","기타"
"76","pointestimate",4,"date_label",202001,0.0185851901006702,0.00320369710482259,0.95,0.0123261436658263,0.0250365112841957,"Topic 4(Covariate Level: 202003)","category","기타"
"77","pointestimate",4,"date_label",202103,0.0185982256312685,0.00348625633420116,0.95,0.0119739740838809,0.0254891818088165,"Topic 4(Covariate Level: 202003)","category","기타"
"78","pointestimate",4,"date_label",202009,0.0185862124952269,0.00297897406051501,0.95,0.0127227722654706,0.024632762088634,"Topic 4(Covariate Level: 202003)","category","기타"
"79","pointestimate",4,"date_label",202008,0.0185860846959074,0.00300560257267864,0.95,0.0126773961808804,0.0246915123903447,"Topic 4(Covariate Level: 202003)","category","기타"
"80","pointestimate",4,"date_label",202108,0.0185988646278666,0.00365247640591238,0.95,0.0116717053362343,0.0258159704621429,"Topic 4(Covariate Level: 202003)","category","기타"
"81","pointestimate",4,"date_label",202105,0.0185984812299077,0.00355195087602831,0.95,0.0118728505150309,0.0256552605528381,"Topic 4(Covariate Level: 202003)","category","기타"
"82","pointestimate",4,"date_label",202010,0.0185863402945466,0.00295279792252969,0.95,0.0127915189917867,0.0245832088629367,"Topic 4(Covariate Level: 202003)","category","기타"
"83","pointestimate",4,"date_label",202012,0.0185865958931857,0.00290185152560903,0.95,0.0129522763600615,0.0244886747493264,"Topic 4(Covariate Level: 202003)","category","기타"
"84","pointestimate",4,"date_label",202106,0.0185986090292273,0.00358520224803506,0.95,0.0118181035535091,0.0257180721382365,"Topic 4(Covariate Level: 202003)","category","기타"
"85","pointestimate",4,"date_label",202101,0.0185979700326294,0.0034216910130486,0.95,0.012116752543603,0.0253205190003187,"Topic 4(Covariate Level: 202003)","category","기타"
"86","pointestimate",4,"date_label",202011,0.0185864680938661,0.00292708629512615,0.95,0.0128727468514599,0.0245369525641881,"Topic 4(Covariate Level: 202003)","category","기타"
"87","pointestimate",4,"date_label",202111,0.0185992480258252,0.00375521213428482,0.95,0.0114942950015235,0.0260277670296745,"Topic 4(Covariate Level: 202003)","category","기타"
"88","pointestimate",4,"date_label",202107,0.0185987368285469,0.00361871313903966,0.95,0.0117559199804518,0.0257972321866859,"Topic 4(Covariate Level: 202003)","category","기타"
"89","pointestimate",4,"date_label",202104,0.018598353430588,0.00351896637975777,0.95,0.0119273754742528,0.0255772855166471,"Topic 4(Covariate Level: 202003)","category","기타"
"90","pointestimate",4,"date_label",202109,0.0185989924271861,0.00368648511438455,0.95,0.0116183222177048,0.025869494935202,"Topic 4(Covariate Level: 202003)","category","기타"
"91","pointestimate",4,"date_label",202007,0.0185859568965877,0.00303267154276686,0.95,0.0126313232681551,0.0247455032497474,"Topic 4(Covariate Level: 202003)","category","기타"
"92","pointestimate",4,"date_label",202112,0.0185993758251449,0.00378991757767207,0.95,0.0114222711720966,0.0261075936711836,"Topic 4(Covariate Level: 202003)","category","기타"
"93","pointestimate",4,"date_label",202110,0.0185991202265057,0.00372073253421376,0.95,0.0115632077245256,0.0259486309824401,"Topic 4(Covariate Level: 202003)","category","기타"
"94","pointestimate",4,"date_label",202102,0.018598097831949,0.0034538285370578,0.95,0.0120472299081849,0.0253993221467941,"Topic 4(Covariate Level: 202003)","category","기타"
"95","pointestimate",4,"date_label",202006,0.0185858290972682,0.00306016928248556,0.95,0.0125699913709764,0.0247816034394137,"Topic 4(Covariate Level: 202003)","category","기타"
"96","pointestimate",4,"date_label",202005,0.0185857012979486,0.00308808433796339,0.95,0.0125213706201937,0.02484427359592,"Topic 4(Covariate Level: 202003)","category","기타"
"97","pointestimate",5,"date_label",202003,0.0440719837954746,0.0040462936193458,0.95,0.0360181848726912,0.0519735319589145,"Topic 5(Covariate Level: 202003)","category","기타"
"98","pointestimate",5,"date_label",202002,0.0441774517090183,0.00408639220286746,0.95,0.0360197950986313,0.0521867615896443,"Topic 5(Covariate Level: 202003)","category","기타"
"99","pointestimate",5,"date_label",202004,0.043966515881931,0.00400662158696148,0.95,0.0360020682650175,0.0517622892957259,"Topic 5(Covariate Level: 202003)","category","기타"
"100","pointestimate",5,"date_label",202001,0.044282919622562,0.00412690490394372,0.95,0.0360926315488561,0.052360293715113,"Topic 5(Covariate Level: 202003)","category","기타"
"101","pointestimate",5,"date_label",202103,0.0335251924411117,0.00415470835809707,0.95,0.0253352012266554,0.0419270435491507,"Topic 5(Covariate Level: 202003)","category","기타"
"102","pointestimate",5,"date_label",202009,0.0434391763142129,0.00381512044495066,0.95,0.0358535070582005,0.0508077215596304,"Topic 5(Covariate Level: 202003)","category","기타"
"103","pointestimate",5,"date_label",202008,0.0435446442277566,0.00385246040578229,0.95,0.0358844208855414,0.0509806922278418,"Topic 5(Covariate Level: 202003)","category","기타"
"104","pointestimate",5,"date_label",202108,0.0329978528733936,0.00436433214666813,0.95,0.0243994862005625,0.0418323553770001,"Topic 5(Covariate Level: 202003)","category","기타"
"105","pointestimate",5,"date_label",202105,0.0333142566140245,0.00423745418294429,0.95,0.0249406411090174,0.0419098885337284,"Topic 5(Covariate Level: 202003)","category","기타"
"106","pointestimate",5,"date_label",202010,0.0433337084006693,0.00377828936288425,0.95,0.0358349508661141,0.0506347508914189,"Topic 5(Covariate Level: 202003)","category","기타"
"107","pointestimate",5,"date_label",202012,0.043122772573582,0.00370621431067076,0.95,0.0357861094283684,0.0502830412587432,"Topic 5(Covariate Level: 202003)","category","기타"
"108","pointestimate",5,"date_label",202106,0.0332087887004809,0.00427938975341955,0.95,0.0247488477002692,0.0419148569563814,"Topic 5(Covariate Level: 202003)","category","기타"
"109","pointestimate",5,"date_label",202101,0.033736128268199,0.00407353897790384,0.95,0.0257813542458489,0.0419637375359229,"Topic 5(Covariate Level: 202003)","category","기타"
"110","pointestimate",5,"date_label",202011,0.0432282404871256,0.00374198218578488,0.95,0.0358148769573261,0.0504569651253195,"Topic 5(Covariate Level: 202003)","category","기타"
"111","pointestimate",5,"date_label",202111,0.0326814491327626,0.00449427138031449,0.95,0.0239226345378256,0.04173002018239,"Topic 5(Covariate Level: 202003)","category","기타"
"112","pointestimate",5,"date_label",202107,0.0331033207869372,0.00432168590247312,0.95,0.0245787911291689,0.0418868110737482,"Topic 5(Covariate Level: 202003)","category","기타"
"113","pointestimate",5,"date_label",202104,0.033419724527568,0.00419589000240421,0.95,0.025135641960255,0.0419114910389649,"Topic 5(Covariate Level: 202003)","category","기타"
"114","pointestimate",5,"date_label",202109,0.03289238495985,0.00440731832320843,0.95,0.024227653944895,0.0417874237322372,"Topic 5(Covariate Level: 202003)","category","기타"
"115","pointestimate",5,"date_label",202007,0.0436501121413001,0.00389029459239302,0.95,0.0358976554873589,0.0511724823702565,"Topic 5(Covariate Level: 202003)","category","기타"
"116","pointestimate",5,"date_label",202112,0.032575981219219,0.00453821947046327,0.95,0.0237585953899918,0.0417294362685511,"Topic 5(Covariate Level: 202003)","category","기타"
"117","pointestimate",5,"date_label",202110,0.0327869170463063,0.00445063458245911,0.95,0.0240597207235927,0.0417489935964728,"Topic 5(Covariate Level: 202003)","category","기타"
"118","pointestimate",5,"date_label",202102,0.0336306603546554,0.00411392073796391,0.95,0.0255598145586774,0.0419580629765161,"Topic 5(Covariate Level: 202003)","category","기타"
"119","pointestimate",5,"date_label",202006,0.0437555800548437,0.00392860872599032,0.95,0.0359436963564679,0.0513728421508236,"Topic 5(Covariate Level: 202003)","category","기타"
"120","pointestimate",5,"date_label",202005,0.0438610479683875,0.00396738890167013,0.95,0.0359859516573439,0.0515823945885465,"Topic 5(Covariate Level: 202003)","category","기타"
"121","pointestimate",6,"date_label",202003,0.0173396206306525,0.00321106712497087,0.95,0.0111650235301002,0.0235650399572182,"Topic 6(Covariate Level: 202003)","category","기타"
"122","pointestimate",6,"date_label",202002,0.0172698585606654,0.00324206893644572,0.95,0.011035971256498,0.0235837341465633,"Topic 6(Covariate Level: 202003)","category","기타"
"123","pointestimate",6,"date_label",202004,0.0174093827006396,0.00318052783493996,0.95,0.0112882097278272,0.0236291974644312,"Topic 6(Covariate Level: 202003)","category","기타"
"124","pointestimate",6,"date_label",202001,0.0172000964906784,0.00327352012848866,0.95,0.0109213285012695,0.0235467790222357,"Topic 6(Covariate Level: 202003)","category","기타"
"125","pointestimate",6,"date_label",202103,0.0243158276293567,0.00385602708422106,0.95,0.0170383455133212,0.0320915175880802,"Topic 6(Covariate Level: 202003)","category","기타"
"126","pointestimate",6,"date_label",202009,0.0177581930505747,0.00303525048027034,0.95,0.0119325222301328,0.0237784197234097,"Topic 6(Covariate Level: 202003)","category","기타"
"127","pointestimate",6,"date_label",202008,0.0176884309805877,0.00306326942553813,0.95,0.0117853913630031,0.0237405388752174,"Topic 6(Covariate Level: 202003)","category","기타"
"128","pointestimate",6,"date_label",202108,0.0246646379792919,0.00404644041660337,0.95,0.0169775593751017,0.0327815797605997,"Topic 6(Covariate Level: 202003)","category","기타"
"129","pointestimate",6,"date_label",202105,0.0244553517693309,0.00393144331467787,0.95,0.0169815208184105,0.0323538465523318,"Topic 6(Covariate Level: 202003)","category","기타"
"130","pointestimate",6,"date_label",202010,0.0178279551205617,0.00300777916707379,0.95,0.0120409600828078,0.0238007786454635,"Topic 6(Covariate Level: 202003)","category","기타"
"131","pointestimate",6,"date_label",202012,0.0179674792605359,0.0029545402355963,0.95,0.0123219015092969,0.0238530604860544,"Topic 6(Covariate Level: 202003)","category","기타"
"132","pointestimate",6,"date_label",202106,0.0245251138393178,0.00396953316785488,0.95,0.0169617957578697,0.032497334315095,"Topic 6(Covariate Level: 202003)","category","기타"
"133","pointestimate",6,"date_label",202101,0.0241763034893827,0.0037816794884542,0.95,0.0170127907680556,0.0318320917548356,"Topic 6(Covariate Level: 202003)","category","기타"
"134","pointestimate",6,"date_label",202011,0.0178977171905489,0.0029808706267031,0.95,0.0121770252667101,0.0238375945521641,"Topic 6(Covariate Level: 202003)","category","기타"
"135","pointestimate",6,"date_label",202111,0.0248739241892531,0.00416351903705635,0.95,0.017057668230925,0.033194638731199,"Topic 6(Covariate Level: 202003)","category","기타"
"136","pointestimate",6,"date_label",202107,0.0245948759093049,0.00400786785463702,0.95,0.0169760883870792,0.0326348884978827,"Topic 6(Covariate Level: 202003)","category","기타"
"137","pointestimate",6,"date_label",202104,0.0243855896993438,0.00389360548049069,0.95,0.0170287825080715,0.0322052546471682,"Topic 6(Covariate Level: 202003)","category","기타"
"138","pointestimate",6,"date_label",202109,0.024734400049279,0.00408524411576195,0.95,0.017003647822542,0.0329100421269058,"Topic 6(Covariate Level: 202003)","category","기타"
"139","pointestimate",6,"date_label",202007,0.0176186689106006,0.00309182111452926,0.95,0.0116724195461386,0.023718434429174,"Topic 6(Covariate Level: 202003)","category","기타"
"140","pointestimate",6,"date_label",202112,0.0249436862592401,0.00420297782747518,0.95,0.01702516228584,0.0333383962307436,"Topic 6(Covariate Level: 202003)","category","기타"
"141","pointestimate",6,"date_label",202110,0.0248041621192661,0.00412427242807386,0.95,0.0170478068385676,0.0330510282510327,"Topic 6(Covariate Level: 202003)","category","기타"
"142","pointestimate",6,"date_label",202102,0.0242460655593697,0.00381871578493893,0.95,0.0170275632706983,0.0319588169171309,"Topic 6(Covariate Level: 202003)","category","기타"
"143","pointestimate",6,"date_label",202006,0.0175489068406136,0.00312089092574844,0.95,0.0115454487304308,0.0236732976583775,"Topic 6(Covariate Level: 202003)","category","기타"
"144","pointestimate",6,"date_label",202005,0.0174791447706265,0.00315046451685217,0.95,0.0114232708377813,0.0236511316194712,"Topic 6(Covariate Level: 202003)","category","기타"
"145","pointestimate",7,"date_label",202003,0.0278487555164694,0.0032705979148691,0.95,0.0214433164131966,0.034441109511854,"Topic 7(Covariate Level: 202003)","category","기타"
"146","pointestimate",7,"date_label",202002,0.0278528837191758,0.00330466905973674,0.95,0.0213834147662538,0.0345200048681981,"Topic 7(Covariate Level: 202003)","category","기타"
"147","pointestimate",7,"date_label",202004,0.0278446273137631,0.00323695051392754,0.95,0.021497979589129,0.0343660499378741,"Topic 7(Covariate Level: 202003)","category","기타"
"148","pointestimate",7,"date_label",202001,0.0278570119218822,0.00333915097749755,0.95,0.021312727939664,0.0345820241397229,"Topic 7(Covariate Level: 202003)","category","기타"
"149","pointestimate",7,"date_label",202103,0.0274359352458306,0.00372441606287019,0.95,0.0202439437703662,0.0345365942234749,"Topic 7(Covariate Level: 202003)","category","기타"
"150","pointestimate",7,"date_label",202009,0.0278239863002311,0.00307555034287282,0.95,0.0217658453655794,0.0340388452068716,"Topic 7(Covariate Level: 202003)","category","기타"
"151","pointestimate",7,"date_label",202008,0.0278281145029375,0.00310687110935568,0.95,0.0217040306206923,0.0341004889815848,"Topic 7(Covariate Level: 202003)","category","기타"
"152","pointestimate",7,"date_label",202108,0.0274152942322987,0.00391912026243896,0.95,0.0199337793421035,0.0348728038338239,"Topic 7(Covariate Level: 202003)","category","기타"
"153","pointestimate",7,"date_label",202105,0.0274276788404179,0.00380149603586367,0.95,0.0201316731287939,0.0346819732742417,"Topic 7(Covariate Level: 202003)","category","기타"
"154","pointestimate",7,"date_label",202010,0.0278198580975247,0.00304473915392555,0.95,0.0218135454970371,0.033969804066056,"Topic 7(Covariate Level: 202003)","category","기타"
"155","pointestimate",7,"date_label",202012,0.0278116016921119,0.00298470837281761,0.95,0.0218742562791562,0.0338100993846339,"Topic 7(Covariate Level: 202003)","category","기타"
"156","pointestimate",7,"date_label",202106,0.0274235506377115,0.00384044500482775,0.95,0.0200619198580091,0.0347382845349429,"Topic 7(Covariate Level: 202003)","category","기타"
"157","pointestimate",7,"date_label",202101,0.0274441916512434,0.00364848421102043,0.95,0.0203804910364621,0.0344238732107629,"Topic 7(Covariate Level: 202003)","category","기타"
"158","pointestimate",7,"date_label",202011,0.0278157298948183,0.00301445316796508,0.95,0.0218565017865067,0.0338896210679618,"Topic 7(Covariate Level: 202003)","category","기타"
"159","pointestimate",7,"date_label",202111,0.0274029096241795,0.00403896251465404,0.95,0.0196725516880168,0.0351475238486257,"Topic 7(Covariate Level: 202003)","category","기타"
"160","pointestimate",7,"date_label",202107,0.027419422435005,0.00387965569890299,0.95,0.0199871788740023,0.0347946371609964,"Topic 7(Covariate Level: 202003)","category","기타"
"161","pointestimate",7,"date_label",202104,0.0274318070431242,0.00376281691938016,0.95,0.0201783887459211,0.0346383204454925,"Topic 7(Covariate Level: 202003)","category","기타"
"162","pointestimate",7,"date_label",202109,0.0274111660295923,0.0039588311031661,0.95,0.0198560898760955,0.0349615810140235,"Topic 7(Covariate Level: 202003)","category","기타"
"163","pointestimate",7,"date_label",202007,0.0278322427056438,0.00313868619827745,0.95,0.0216443743391225,0.0341530031815162,"Topic 7(Covariate Level: 202003)","category","기타"
"164","pointestimate",7,"date_label",202112,0.0273987814214731,0.00407936914414866,0.95,0.01957715068033,0.0352339968347851,"Topic 7(Covariate Level: 202003)","category","기타"
"165","pointestimate",7,"date_label",202110,0.027407037826886,0.00399878088394885,0.95,0.0197682914656392,0.0350610255076611,"Topic 7(Covariate Level: 202003)","category","기타"
