"","method","topic","covariate","covariate.value","estimate","std.error","ci.level","ci.lower","ci.upper","label","moderator","moderator.value"
"50","pointestimate",3,"date_label",202002,0.0782922767787649,0.00521373252079856,0.95,0.0682648221286339,0.0891609419146282,"Topic 3(Covariate Level: 202003)","category","안전/환경"
"51","pointestimate",3,"date_label",202004,0.0785076683904884,0.00510226939370556,0.95,0.0686042732039795,0.0891099823348482,"Topic 3(Covariate Level: 202003)","category","안전/환경"
"52","pointestimate",3,"date_label",202001,0.0781845809729034,0.00527079592878499,0.95,0.0680530204952886,0.0891591628334488,"Topic 3(Covariate Level: 202003)","category","안전/환경"
"53","pointestimate",3,"date_label",202103,0.0891695531707948,0.00685280699134315,0.95,0.0751722278687741,0.103248103214036,"Topic 3(Covariate Level: 202003)","category","안전/환경"
"54","pointestimate",3,"date_label",202009,0.0790461474197967,0.00484055835078067,0.95,0.069505640395561,0.0889567527268016,"Topic 3(Covariate Level: 202003)","category","안전/환경"
"55","pointestimate",3,"date_label",202008,0.0789384516139351,0.00489083769580859,0.95,0.0693674514448905,0.0889963254092857,"Topic 3(Covariate Level: 202003)","category","안전/환경"
"56","pointestimate",3,"date_label",202108,0.0897080322001031,0.00721569806429823,0.95,0.0750823391538641,0.104476808370003,"Topic 3(Covariate Level: 202003)","category","안전/환경"
"57","pointestimate",3,"date_label",202105,0.0893849447825181,0.00699688399231867,0.95,0.0751761780554873,0.103799733632892,"Topic 3(Covariate Level: 202003)","category","안전/환경"
"58","pointestimate",3,"date_label",202010,0.0791538432256585,0.0047913763784562,0.95,0.0697098387432582,0.088984864218724,"Topic 3(Covariate Level: 202003)","category","안전/환경"
"59","pointestimate",3,"date_label",202012,0.0793692348373818,0.00469644168726771,0.95,0.0700946423722492,0.0889383387291069,"Topic 3(Covariate Level: 202003)","category","안전/환경"
"60","pointestimate",3,"date_label",202106,0.0894926405883799,0.00706947328878671,0.95,0.075150210482628,0.104016787073493,"Topic 3(Covariate Level: 202003)","category","안전/환경"
"61","pointestimate",3,"date_label",202101,0.0889541615590714,0.00671027752092509,0.95,0.0752541119803629,0.102880223054533,"Topic 3(Covariate Level: 202003)","category","안전/환경"
"62","pointestimate",3,"date_label",202011,0.0792615390315202,0.00474332591383873,0.95,0.0698812944451801,0.0889558607374508,"Topic 3(Covariate Level: 202003)","category","안전/환경"
"63","pointestimate",3,"date_label",202111,0.0900311196176881,0.00743749605429121,0.95,0.074936876489425,0.105211721515897,"Topic 3(Covariate Level: 202003)","category","안전/환경"
"64","pointestimate",3,"date_label",202107,0.0896003363942415,0.00714241487397081,0.95,0.075128187642015,0.104247569594932,"Topic 3(Covariate Level: 202003)","category","안전/환경"
"65","pointestimate",3,"date_label",202104,0.0892772489766564,0.00692465806341439,0.95,0.075166242088535,0.103555724065228,"Topic 3(Covariate Level: 202003)","category","안전/환경"
"66","pointestimate",3,"date_label",202109,0.0898157280059648,0.00728931255678222,0.95,0.0750228832298057,0.104715165605165,"Topic 3(Covariate Level: 202003)","category","안전/환경"
"67","pointestimate",3,"date_label",202007,0.0788307558080735,0.00494218092124538,0.95,0.0691619831608141,0.0890466080405635,"Topic 3(Covariate Level: 202003)","category","안전/환경"
"68","pointestimate",3,"date_label",202112,0.0901388154235499,0.00751204623051457,0.95,0.0748914578125095,0.105473220334226,"Topic 3(Covariate Level: 202003)","category","안전/환경"
"69","pointestimate",3,"date_label",202110,0.0899234238118265,0.00736324841479338,0.95,0.0749796487080488,0.104959013696691,"Topic 3(Covariate Level: 202003)","category","안전/환경"
"70","pointestimate",3,"date_label",202102,0.089061857364933,0.00678134269139551,0.95,0.0751829586543983,0.103056369429613,"Topic 3(Covariate Level: 202003)","category","안전/환경"
"71","pointestimate",3,"date_label",202006,0.0787230600022118,0.00499455521763929,0.95,0.0689421593211316,0.0889992256959225,"Topic 3(Covariate Level: 202003)","category","안전/환경"
"72","pointestimate",3,"date_label",202005,0.0786153641963502,0.0050479284917599,0.95,0.0687605907242785,0.0890242975817465,"Topic 3(Covariate Level: 202003)","category","안전/환경"
"73","pointestimate",4,"date_label",202003,0.0518882195696568,0.00463553587752657,0.95,0.0421641529239204,0.0605593958478565,"Topic 4(Covariate Level: 202003)","category","안전/환경"
"74","pointestimate",4,"date_label",202002,0.0518389967572785,0.00468526013029769,0.95,0.0420377912005334,0.0606402882228107,"Topic 4(Covariate Level: 202003)","category","안전/환경"
"75","pointestimate",4,"date_label",202004,0.051937442382035,0.00458655733522278,0.95,0.0422902779817878,0.0605423945435366,"Topic 4(Covariate Level: 202003)","category","안전/환경"
"76","pointestimate",4,"date_label",202001,0.0517897739449003,0.00473570660402975,0.95,0.0419223947277704,0.0606954350491874,"Topic 4(Covariate Level: 202003)","category","안전/환경"
"77","pointestimate",4,"date_label",202103,0.0568105008074822,0.0058868623874847,0.95,0.0456931895574969,0.0680272324821138,"Topic 4(Covariate Level: 202003)","category","안전/환경"
"78","pointestimate",4,"date_label",202009,0.0521835564439263,0.00435371781229808,0.95,0.0430164933213057,0.0603157852273969,"Topic 4(Covariate Level: 202003)","category","안전/환경"
"79","pointestimate",4,"date_label",202008,0.052134333631548,0.00439859282052913,0.95,0.0428914084098361,0.060347230794889,"Topic 4(Covariate Level: 202003)","category","안전/환경"
"80","pointestimate",4,"date_label",202108,0.0570566148693735,0.00619734150940931,0.95,0.0453938043872382,0.0689100243054185,"Topic 4(Covariate Level: 202003)","category","안전/환경"
"81","pointestimate",4,"date_label",202105,0.0569089464322387,0.00601003753504854,0.95,0.0454241405603437,0.0683781530778084,"Topic 4(Covariate Level: 202003)","category","안전/환경"
"82","pointestimate",4,"date_label",202010,0.0522327792563045,0.00430974288230807,0.95,0.0431660101428078,0.0602725092728124,"Topic 4(Covariate Level: 202003)","category","안전/환경"
"83","pointestimate",4,"date_label",202012,0.052331224881061,0.00422460511279914,0.95,0.0434031135782489,0.060100569735716,"Topic 4(Covariate Level: 202003)","category","안전/환경"
"84","pointestimate",4,"date_label",202106,0.056958169244617,0.00607214375453227,0.95,0.0454062142363579,0.0685624504701981,"Topic 4(Covariate Level: 202003)","category","안전/환경"
"85","pointestimate",4,"date_label",202101,0.0567120551827257,0.00576514406605437,0.95,0.0458409218261234,0.0677081558497803,"Topic 4(Covariate Level: 202003)","category","안전/환경"
"86","pointestimate",4,"date_label",202011,0.0522820020686827,0.004266695860764,0.95,0.0432834457789506,0.0601871729400269,"Topic 4(Covariate Level: 202003)","category","안전/환경"
"87","pointestimate",4,"date_label",202111,0.0572042833065082,0.00638745620754882,0.95,0.0451959481724897,0.069360023045176,"Topic 4(Covariate Level: 202003)","category","안전/환경"
"88","pointestimate",4,"date_label",202107,0.0570073920569952,0.00613458175533513,0.95,0.0453848922421811,0.0687475504068039,"Topic 4(Covariate Level: 202003)","category","안전/환경"
"89","pointestimate",4,"date_label",202104,0.0568597236198605,0.00594827348932872,0.95,0.0455517302747139,0.0682113922756586,"Topic 4(Covariate Level: 202003)","category","안전/환경"
"90","pointestimate",4,"date_label",202109,0.0571058376817517,0.0062604133401698,0.95,0.0453591955066999,0.0690437489300515,"Topic 4(Covariate Level: 202003)","category","안전/환경"
"91","pointestimate",4,"date_label",202007,0.0520851108191697,0.00444434064251045,0.95,0.0427248053247996,0.0603642808935742,"Topic 4(Covariate Level: 202003)","category","안전/환경"
"92","pointestimate",4,"date_label",202112,0.0572535061188865,0.00645140953679104,0.95,0.045130866988168,0.0695251284489324,"Topic 4(Covariate Level: 202003)","category","안전/환경"
"93","pointestimate",4,"date_label",202110,0.05715506049413,0.00632378790990632,0.95,0.0452909770726563,0.0691858200296278,"Topic 4(Covariate Level: 202003)","category","안전/환경"
"94","pointestimate",4,"date_label",202102,0.0567612779951039,0.00582581539088616,0.95,0.0458028383511021,0.0678422808784324,"Topic 4(Covariate Level: 202003)","category","안전/환경"
"95","pointestimate",4,"date_label",202006,0.0520358880067915,0.00449093460503535,0.95,0.0425799628771277,0.0604030960503282,"Topic 4(Covariate Level: 202003)","category","안전/환경"
"96","pointestimate",4,"date_label",202005,0.0519866651944133,0.00453834864690997,0.95,0.0424558149430546,0.06049045414508,"Topic 4(Covariate Level: 202003)","category","안전/환경"
"97","pointestimate",5,"date_label",202003,0.0282827316784588,0.0039113381521105,0.95,0.0206136367024544,0.0362664586189415,"Topic 5(Covariate Level: 202003)","category","안전/환경"
"98","pointestimate",5,"date_label",202002,0.0283114596717925,0.00394680434609376,0.95,0.0205244201585499,0.0363305661964681,"Topic 5(Covariate Level: 202003)","category","안전/환경"
"99","pointestimate",5,"date_label",202004,0.0282540036851251,0.00387654133043024,0.95,0.020704626819803,0.0361342702157925,"Topic 5(Covariate Level: 202003)","category","안전/환경"
"100","pointestimate",5,"date_label",202001,0.0283401876651261,0.00398292203100959,0.95,0.0205042222850752,0.0364406675236112,"Topic 5(Covariate Level: 202003)","category","안전/환경"
"101","pointestimate",5,"date_label",202103,0.0254099323450894,0.00513212782259083,0.95,0.0154071354915733,0.0349450893245266,"Topic 5(Covariate Level: 202003)","category","안전/환경"
"102","pointestimate",5,"date_label",202009,0.0281103637184566,0.0037132438254091,0.95,0.0210103844636578,0.0356570379027727,"Topic 5(Covariate Level: 202003)","category","안전/환경"
"103","pointestimate",5,"date_label",202008,0.0281390917117903,0.00374441562833545,0.95,0.0209169762698544,0.0357471900474446,"Topic 5(Covariate Level: 202003)","category","안전/환경"
"104","pointestimate",5,"date_label",202108,0.0252662923784208,0.00537710837985975,0.95,0.0148424448375107,0.0351753486306499,"Topic 5(Covariate Level: 202003)","category","안전/환경"
"105","pointestimate",5,"date_label",202105,0.0253524763584218,0.0052292871929402,0.95,0.0151393455010493,0.0350280299925376,"Topic 5(Covariate Level: 202003)","category","안전/환경"
"106","pointestimate",5,"date_label",202010,0.0280816357251229,0.00368285432358149,0.95,0.0210676929097973,0.0355692861031904,"Topic 5(Covariate Level: 202003)","category","안전/환경"
"107","pointestimate",5,"date_label",202012,0.0280241797384555,0.00362450042764407,0.95,0.0211301932741637,0.0353524816713226,"Topic 5(Covariate Level: 202003)","category","안전/환경"
"108","pointestimate",5,"date_label",202106,0.0253237483650883,0.00527829103541259,0.95,0.0150537246059621,0.0350685223765771,"Topic 5(Covariate Level: 202003)","category","안전/환경"
"109","pointestimate",5,"date_label",202101,0.0254673883317568,0.00503615401262166,0.95,0.0156755705035869,0.0348027799843122,"Topic 5(Covariate Level: 202003)","category","안전/환경"
"110","pointestimate",5,"date_label",202011,0.0280529077317892,0.00365326664549327,0.95,0.0211124327306592,0.0354618436456327,"Topic 5(Covariate Level: 202003)","category","안전/환경"
"111","pointestimate",5,"date_label",202111,0.0251801083984198,0.00552724968536594,0.95,0.0145545471047229,0.0354091358984306,"Topic 5(Covariate Level: 202003)","category","안전/환경"
"112","pointestimate",5,"date_label",202107,0.0252950203717546,0.00532756726051903,0.95,0.0149323243446815,0.0351208962186246,"Topic 5(Covariate Level: 202003)","category","안전/환경"
"113","pointestimate",5,"date_label",202104,0.0253812043517557,0.00518056346265008,0.95,0.0152649600260461,0.0349875376084972,"Topic 5(Covariate Level: 202003)","category","안전/환경"
"114","pointestimate",5,"date_label",202109,0.0252375643850872,0.00542690713894483,0.95,0.0147653001857826,0.0352457270589109,"Topic 5(Covariate Level: 202003)","category","안전/환경"
"115","pointestimate",5,"date_label",202007,0.0281678197051241,0.00377635035994729,0.95,0.020851276916573,0.0358971207881918,"Topic 5(Covariate Level: 202003)","category","안전/환경"
"116","pointestimate",5,"date_label",202112,0.0251513804050861,0.00557778006988918,0.95,0.0144295593469748,0.0354818505438114,"Topic 5(Covariate Level: 202003)","category","안전/환경"
"117","pointestimate",5,"date_label",202110,0.0252088363917535,0.00547695651007664,0.95,0.0146635766562382,0.0353381993396155,"Topic 5(Covariate Level: 202003)","category","안전/환경"
"118","pointestimate",5,"date_label",202102,0.025438660338423,0.00508398850675776,0.95,0.0155401357220057,0.034870152670805,"Topic 5(Covariate Level: 202003)","category","안전/환경"
"119","pointestimate",5,"date_label",202006,0.0281965476984577,0.00380902883121048,0.95,0.0208344544397929,0.035965366061962,"Topic 5(Covariate Level: 202003)","category","안전/환경"
"120","pointestimate",5,"date_label",202005,0.0282252756917914,0.00384243206647559,0.95,0.0207861832863401,0.0360541603834951,"Topic 5(Covariate Level: 202003)","category","안전/환경"
"121","pointestimate",6,"date_label",202003,0.020626231098442,0.00338829403697353,0.95,0.0141013338085101,0.0270615796439237,"Topic 6(Covariate Level: 202003)","category","안전/환경"
"122","pointestimate",6,"date_label",202002,0.020582709455782,0.00342115264498387,0.95,0.0140124017288896,0.0270982278002113,"Topic 6(Covariate Level: 202003)","category","안전/환경"
"123","pointestimate",6,"date_label",202004,0.0206697527411019,0.00335608054738112,0.95,0.0141937794963483,0.0270355326622999,"Topic 6(Covariate Level: 202003)","category","안전/환경"
"124","pointestimate",6,"date_label",202001,0.020539187813122,0.00345463796343121,0.95,0.0139025938708302,0.0271309562567406,"Topic 6(Covariate Level: 202003)","category","안전/환경"
"125","pointestimate",6,"date_label",202103,0.0249783953644352,0.00467713497138707,0.95,0.0157918797107601,0.03399567537301,"Topic 6(Covariate Level: 202003)","category","안전/환경"
"126","pointestimate",6,"date_label",202009,0.0208873609544015,0.00320535706595268,0.95,0.0146484594291986,0.0270679858451052,"Topic 6(Covariate Level: 202003)","category","안전/환경"
"127","pointestimate",6,"date_label",202008,0.0208438393117416,0.00323405755463395,0.95,0.0145669085017278,0.0270657473783331,"Topic 6(Covariate Level: 202003)","category","안전/환경"
"128","pointestimate",6,"date_label",202108,0.0251960035777349,0.00490904601028302,0.95,0.0156088003117775,0.0346006500314668,"Topic 6(Covariate Level: 202003)","category","안전/환경"
"129","pointestimate",6,"date_label",202105,0.025065438649755,0.00476921175042007,0.95,0.0156831016854061,0.0342378338807522,"Topic 6(Covariate Level: 202003)","category","안전/환경"
"130","pointestimate",6,"date_label",202010,0.0209308825970615,0.00317741855483821,0.95,0.0147618863852037,0.0270832206767272,"Topic 6(Covariate Level: 202003)","category","안전/환경"
"131","pointestimate",6,"date_label",202012,0.0210179258823813,0.00312390868525536,0.95,0.0149824907612024,0.0270816179255434,"Topic 6(Covariate Level: 202003)","category","안전/환경"
"132","pointestimate",6,"date_label",202106,0.0251089602924149,0.00481560058128212,0.95,0.0156473304240793,0.0343586620469811,"Topic 6(Covariate Level: 202003)","category","안전/환경"
"133","pointestimate",6,"date_label",202101,0.0248913520791153,0.00458603955020423,0.95,0.0158395171478672,0.033747062986553,"Topic 6(Covariate Level: 202003)","category","안전/환경"
"134","pointestimate",6,"date_label",202011,0.0209744042397214,0.00315026229444752,0.95,0.0148739560636477,0.0270709959049086,"Topic 6(Covariate Level: 202003)","category","안전/환경"
"135","pointestimate",6,"date_label",202111,0.0253265685057147,0.00505079069365321,0.95,0.015471353632287,0.0349632926763201,"Topic 6(Covariate Level: 202003)","category","안전/환경"
"136","pointestimate",6,"date_label",202107,0.0251524819350749,0.00486221413507827,0.95,0.0156281217747335,0.0344732242104233,"Topic 6(Covariate Level: 202003)","category","안전/환경"
"137","pointestimate",6,"date_label",202104,0.0250219170070951,0.00472305426403851,0.95,0.015748582655058,0.0341170057145249,"Topic 6(Covariate Level: 202003)","category","안전/환경"
"138","pointestimate",6,"date_label",202109,0.0252395252203948,0.0049560900179078,0.95,0.0155582900327844,0.0347282354955166,"Topic 6(Covariate Level: 202003)","category","안전/환경"
"139","pointestimate",6,"date_label",202007,0.0208003176690817,0.00326349991756196,0.95,0.0144899165309909,0.0270652838240072,"Topic 6(Covariate Level: 202003)","category","안전/환경"
"140","pointestimate",6,"date_label",202112,0.0253700901483746,0.00509843598195093,0.95,0.0154346501125791,0.0350649600601934,"Topic 6(Covariate Level: 202003)","category","안전/환경"
"141","pointestimate",6,"date_label",202110,0.0252830468630547,0.00500334017421803,0.95,0.015502155939201,0.0348447520415441,"Topic 6(Covariate Level: 202003)","category","안전/환경"
"142","pointestimate",6,"date_label",202102,0.0249348737217753,0.00463146095728982,0.95,0.0158158568390489,0.0338575983400768,"Topic 6(Covariate Level: 202003)","category","안전/환경"
"143","pointestimate",6,"date_label",202006,0.0207567960264217,0.00329366425975361,0.95,0.0143977836495289,0.0270516329839748,"Topic 6(Covariate Level: 202003)","category","안전/환경"
"144","pointestimate",6,"date_label",202005,0.0207132743837618,0.0033245309291446,0.95,0.0142959582886879,0.0270406148796856,"Topic 6(Covariate Level: 202003)","category","안전/환경"
"145","pointestimate",7,"date_label",202003,0.0667219674769834,0.00381830876454637,0.95,0.0594106187993839,0.074631593009676,"Topic 7(Covariate Level: 202003)","category","안전/환경"
"146","pointestimate",7,"date_label",202002,0.0665925834070831,0.00385499892661422,0.95,0.0592388490359405,0.0746372317094362,"Topic 7(Covariate Level: 202003)","category","안전/환경"
"147","pointestimate",7,"date_label",202004,0.0668513515468837,0.00378251449200273,0.95,0.0595785698581932,0.0746286337145584,"Topic 7(Covariate Level: 202003)","category","안전/환경"
"148","pointestimate",7,"date_label",202001,0.0664631993371829,0.00389255964508771,0.95,0.0590356687947591,0.0746308567718747,"Topic 7(Covariate Level: 202003)","category","안전/환경"
"149","pointestimate",7,"date_label",202103,0.0796603744670098,0.00585185933207573,0.95,0.0685866875437272,0.0912067992572919,"Topic 7(Covariate Level: 202003)","category","안전/환경"
"150","pointestimate",7,"date_label",202009,0.067498271896385,0.00361788897562794,0.95,0.0605832943282305,0.0749602883547632,"Topic 7(Covariate Level: 202003)","category","안전/환경"
"151","pointestimate",7,"date_label",202008,0.0673688878264846,0.00364881374713077,0.95,0.0603715269617511,0.0749005992980273,"Topic 7(Covariate Level: 202003)","category","안전/환경"
"152","pointestimate",7,"date_label",202108,0.0803072948165113,0.00614109919918779,0.95,0.0686905084692143,0.0923397693284006,"Topic 7(Covariate Level: 202003)","category","안전/환경"
"153","pointestimate",7,"date_label",202105,0.0799191426068105,0.00596685741780342,0.95,0.0686205028645309,0.0916401116163621,"Topic 7(Covariate Level: 202003)","category","안전/환경"
"154","pointestimate",7,"date_label",202010,0.0676276559662852,0.00358801734698617,0.95,0.0607341910628505,0.0750548793990607,"Topic 7(Covariate Level: 202003)","category","안전/환경"
"155","pointestimate",7,"date_label",202012,0.0678864241060858,0.00353153947417171,0.95,0.0609980127415369,0.0751402089384511,"Topic 7(Covariate Level: 202003)","category","안전/환경"
"156","pointestimate",7,"date_label",202106,0.0800485266767107,0.00602471209194003,0.95,0.068638674409602,0.0918506179380285,"Topic 7(Covariate Level: 202003)","category","안전/환경"
"157","pointestimate",7,"date_label",202101,0.0794016063272094,0.00573785706468415,0.95,0.0685658702574554,0.0907690592471726,"Topic 7(Covariate Level: 202003)","category","안전/환경"
"158","pointestimate",7,"date_label",202011,0.0677570400361856,0.00355922537754512,0.95,0.0608591039141896,0.0751246840518253,"Topic 7(Covariate Level: 202003)","category","안전/환경"
"159","pointestimate",7,"date_label",202111,0.0806954470262122,0.00631728042565715,0.95,0.0687778453831329,0.0930676402471048,"Topic 7(Covariate Level: 202003)","category","안전/환경"
"160","pointestimate",7,"date_label",202107,0.080177910746611,0.00608279484289286,0.95,0.068665231546758,0.0920783529646034,"Topic 7(Covariate Level: 202003)","category","안전/환경"
